"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CAMANA (000)",23094,52,1372,876,674,3077,2198,3085,1980,8110,263,390,1017
"Agric., ganadería, caza y silvicultura (001)",6440,,11,28,5,,1781,4,76,4535,,,
"Pesca (002)",1020,,3,6,5,,417,5,15,569,,,
"Explotación de minas y canteras (003)",2195,,4,4,3,2,,2126,8,48,,,
"Industrias manufactureras (004)",772,,10,40,17,26,,565,82,32,,,
"Suministro de electricidad, gas y agua (005)",44,,2,6,5,,,7,13,11,,,
"Construcción (006)",962,,9,20,2,,,54,602,275,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",3474,2,32,156,29,2261,,303,40,651,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",353,,6,23,5,70,,223,15,11,,,
"Comercio al por mayor (009)",184,1,2,34,5,116,,,5,21,,,
"Comercio al por menor (010)",2937,1,24,99,19,2075,,80,20,619,,,
"Hoteles y restaurantes (011)",1001,,11,39,41,547,,1,1,361,,,
"Trans., almac. y comunicaciones (012)",1667,1,4,57,51,2,,4,1072,476,,,
"Intermediación financiera (013)",83,,3,17,58,,,,,5,,,
"Activid.inmobil., empres. y alquileres (014)",640,1,102,153,117,96,,4,29,138,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",730,22,42,66,188,28,,2,18,101,263,,
"Enseñanza (016)",1081,26,988,7,40,,,,1,19,,,
"Servicios sociales y de salud (017)",376,,130,159,23,20,,2,3,39,,,
"Otras activ. serv.comun.soc y personales (018)",705,,20,108,51,94,,8,20,404,,,
"Hogares privados con servicio doméstico (019)",447,,,1,,1,,,,445,,,
"Actividad economica no especificada (021)",440,,1,9,39,,,,,1,,390,
"Desocupado (022)",1017,,,,,,,,,,,,1017
"Hombres (023)",15494,26,579,525,292,1132,1982,2770,1923,5204,234,161,666
"Agric., ganadería, caza y silvicultura (024)",4776,,11,25,1,,1568,4,76,3091,,,
"Pesca (025)",1004,,3,6,4,,414,5,14,558,,,
"Explotación de minas y canteras (026)",2040,,4,3,3,2,,1978,8,42,,,
"Industrias manufactureras (027)",556,,10,26,12,11,,411,61,25,,,
"Suministro de electricidad, gas y agua (028)",40,,2,6,2,,,7,13,10,,,
"Construcción (029)",931,,7,20,,,,54,593,257,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1526,1,18,108,7,800,,291,38,263,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",321,,4,19,1,57,,217,14,9,,,
"Comercio al por mayor (032)",116,,2,29,2,62,,,5,16,,,
"Comercio al por menor (033)",1089,1,12,60,4,681,,74,19,238,,,
"Hoteles y restaurantes (034)",318,,10,22,20,178,,1,1,86,,,
"Trans., almac. y comunicaciones (035)",1521,1,2,33,22,2,,3,1055,403,,,
"Intermediación financiera (036)",46,,3,9,32,,,,,2,,,
"Activid.inmobil., empres. y alquileres (037)",447,1,74,105,46,93,,4,26,98,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",511,13,23,42,92,25,,2,15,65,234,,
"Enseñanza (039)",374,10,333,5,16,,,,1,9,,,
"Servicios sociales y de salud (040)",120,,63,35,9,2,,2,3,6,,,
"Otras activ. serv.comun.soc y personales (041)",394,,16,73,14,19,,8,19,245,,,
"Hogares privados con servicio doméstico (042)",44,,,,,,,,,44,,,
"Actividad economica no especificada (044)",180,,,7,12,,,,,,,161,
"Desocupado (045)",666,,,,,,,,,,,,666
"Mujeres (046)",7600,26,793,351,382,1945,216,315,57,2906,29,229,351
"Agric., ganadería, caza y silvicultura (047)",1664,,,3,4,,213,,,1444,,,
"Pesca (048)",16,,,,1,,3,,1,11,,,
"Explotación de minas y canteras (049)",155,,,1,,,,148,,6,,,
"Industrias manufactureras (050)",216,,,14,5,15,,154,21,7,,,
"Suministro de electricidad, gas y agua (051)",4,,,,3,,,,,1,,,
"Construcción (052)",31,,2,,2,,,,9,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",1948,1,14,48,22,1461,,12,2,388,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",32,,2,4,4,13,,6,1,2,,,
"Comercio al por mayor (055)",68,1,,5,3,54,,,,5,,,
"Comercio al por menor (056)",1848,,12,39,15,1394,,6,1,381,,,
"Hoteles y restaurantes (057)",683,,1,17,21,369,,,,275,,,
"Trans., almac. y comunicaciones (058)",146,,2,24,29,,,1,17,73,,,
"Intermediación financiera (059)",37,,,8,26,,,,,3,,,
"Activid.inmobil., empres. y alquileres (060)",193,,28,48,71,3,,,3,40,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",219,9,19,24,96,3,,,3,36,29,,
"Enseñanza (062)",707,16,655,2,24,,,,,10,,,
"Servicios sociales y de salud (063)",256,,67,124,14,18,,,,33,,,
"Otras activ. serv.comun.soc y personales (064)",311,,4,35,37,75,,,1,159,,,
"Hogares privados con servicio doméstico (065)",403,,,1,,1,,,,401,,,
"Actividad economica no especificada (067)",260,,1,2,27,,,,,1,,229,
"Desocupado (068)",351,,,,,,,,,,,,351
,,,,,,,,,,,,,
"URBANA (069)",18760,51,1335,840,648,2810,1679,1153,1859,6861,256,306,962
"Agric., ganadería, caza y silvicultura (070)",5278,,11,27,5,,1460,4,68,3703,,,
"Pesca (071)",613,,3,6,5,,219,5,15,360,,,
"Explotación de minas y canteras (072)",289,,4,3,3,2,,235,7,35,,,
"Industrias manufactureras (073)",717,,10,38,15,24,,544,65,21,,,
"Suministro de electricidad, gas y agua (074)",42,,2,6,5,,,6,13,10,,,
"Construcción (075)",911,,9,19,2,,,52,565,264,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",3233,2,32,152,25,2085,,288,39,610,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",338,,6,23,5,65,,213,15,11,,,
"Comercio al por mayor (078)",179,1,2,34,5,112,,,4,21,,,
"Comercio al por menor (079)",2716,1,24,95,15,1908,,75,20,578,,,
"Hoteles y restaurantes (080)",905,,11,39,38,483,,1,1,332,,,
"Trans., almac. y comunicaciones (081)",1587,1,4,55,49,2,,4,1020,452,,,
"Intermediación financiera (082)",82,,3,16,58,,,,,5,,,
"Activid.inmobil., empres. y alquileres (083)",589,1,101,146,115,77,,4,28,117,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",700,21,41,62,180,27,,2,18,93,256,,
"Enseñanza (085)",1045,26,954,7,38,,,,1,19,,,
"Servicios sociales y de salud (086)",368,,130,153,23,20,,2,3,37,,,
"Otras activ. serv.comun.soc y personales (087)",664,,19,103,49,89,,6,16,382,,,
"Hogares privados con servicio doméstico (088)",422,,,1,,1,,,,420,,,
"Actividad economica no especificada (090)",353,,1,7,38,,,,,1,,306,
"Desocupado (091)",962,,,,,,,,,,,,962
"Hombres (092)",11984,25,569,509,281,1049,1502,972,1807,4278,228,141,623
"Agric., ganadería, caza y silvicultura (093)",3866,,11,24,1,,1286,4,68,2472,,,
"Pesca (094)",601,,3,6,4,,216,5,14,353,,,
"Explotación de minas y canteras (095)",268,,4,3,3,2,,216,7,33,,,
"Industrias manufactureras (096)",517,,10,25,10,10,,395,47,20,,,
"Suministro de electricidad, gas y agua (097)",39,,2,6,2,,,6,13,10,,,
"Construcción (098)",881,,7,19,,,,52,557,246,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",1450,1,18,106,6,756,,276,37,250,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",307,,4,19,1,53,,207,14,9,,,
"Comercio al por mayor (101)",113,,2,29,2,60,,,4,16,,,
"Comercio al por menor (102)",1030,1,12,58,3,643,,69,19,225,,,
"Hoteles y restaurantes (103)",294,,10,22,19,160,,1,1,81,,,
"Trans., almac. y comunicaciones (104)",1444,1,2,32,20,2,,3,1003,381,,,
"Intermediación financiera (105)",46,,3,9,32,,,,,2,,,
"Activid.inmobil., empres. y alquileres (106)",406,1,74,100,46,74,,4,25,82,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",497,12,23,41,90,24,,2,15,62,228,,
"Enseñanza (108)",365,10,324,5,16,,,,1,9,,,
"Servicios sociales y de salud (109)",117,,63,34,9,2,,2,3,4,,,
"Otras activ. serv.comun.soc y personales (110)",374,,15,72,12,19,,6,16,234,,,
"Hogares privados con servicio doméstico (111)",39,,,,,,,,,39,,,
"Actividad economica no especificada (113)",157,,,5,11,,,,,,,141,
"Desocupado (114)",623,,,,,,,,,,,,623
"Mujeres (115)",6776,26,766,331,367,1761,177,181,52,2583,28,165,339
"Agric., ganadería, caza y silvicultura (116)",1412,,,3,4,,174,,,1231,,,
"Pesca (117)",12,,,,1,,3,,1,7,,,
"Explotación de minas y canteras (118)",21,,,,,,,19,,2,,,
"Industrias manufactureras (119)",200,,,13,5,14,,149,18,1,,,
"Suministro de electricidad, gas y agua (120)",3,,,,3,,,,,,,,
"Construcción (121)",30,,2,,2,,,,8,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",1783,1,14,46,19,1329,,12,2,360,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",31,,2,4,4,12,,6,1,2,,,
"Comercio al por mayor (124)",66,1,,5,3,52,,,,5,,,
"Comercio al por menor (125)",1686,,12,37,12,1265,,6,1,353,,,
"Hoteles y restaurantes (126)",611,,1,17,19,323,,,,251,,,
"Trans., almac. y comunicaciones (127)",143,,2,23,29,,,1,17,71,,,
"Intermediación financiera (128)",36,,,7,26,,,,,3,,,
"Activid.inmobil., empres. y alquileres (129)",183,,27,46,69,3,,,3,35,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",203,9,18,21,90,3,,,3,31,28,,
"Enseñanza (131)",680,16,630,2,22,,,,,10,,,
"Servicios sociales y de salud (132)",251,,67,119,14,18,,,,33,,,
"Otras activ. serv.comun.soc y personales (133)",290,,4,31,37,70,,,,148,,,
"Hogares privados con servicio doméstico (134)",383,,,1,,1,,,,381,,,
"Actividad economica no especificada (136)",196,,1,2,27,,,,,1,,165,
"Desocupado (137)",339,,,,,,,,,,,,339
,,,,,,,,,,,,,
"RURAL (138)",4334,1,37,36,26,267,519,1932,121,1249,7,84,55
"Agric., ganadería, caza y silvicultura (139)",1162,,,1,,,321,,8,832,,,
"Pesca (140)",407,,,,,,198,,,209,,,
