"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",255,1,,19,45,49,111,14,16
"Jefes y empleados de oficina (040)",183,,,2,42,24,79,9,27
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1210,102,6,491,319,64,163,26,39
"Agricult.trabaj. calif.agrop. y pesquros (042)",1710,187,3,1066,310,32,60,11,41
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",406,21,,166,128,24,43,6,18
"Obreros. construc., conf., papel, fab., instr (044)",437,11,,132,192,35,51,1,15
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1981,220,6,956,542,79,120,24,34
"Otra (046)",34,,,,9,1,14,7,3
"Ocupación no especificada (047)",220,35,1,101,37,7,25,5,9
"Hombres (048)",4900,266,9,2052,1247,265,639,94,328
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",30,,,,5,5,10,2,8
"Profes., científicos e intelectuales (050)",441,,,,9,29,212,18,173
"Técnicos de nivel medio ytrab.asimilados (051)",167,,,12,33,41,60,11,10
"Jefes y empleados de oficina (052)",104,,,1,30,10,40,6,17
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",472,10,2,168,161,33,67,16,15
"Agricult.trabaj. calif.agrop. y pesquros (054)",1623,163,3,1015,300,31,60,10,41
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",315,5,,129,104,20,37,6,14
"Obreros. construc., conf., papel, fab., instr (056)",417,8,,125,187,33,49,1,14
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1203,70,4,563,392,59,75,14,26
"Otra (058)",34,,,,9,1,14,7,3
"Ocupación no especificada (059)",94,10,,39,17,3,15,3,7
"Mujeres (060)",2519,312,7,881,404,99,504,52,260
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",9,1,,,2,,2,,4
"Profes., científicos e intelectuales (062)",503,,,,11,15,253,23,201
"Técnicos de nivel medio ytrab.asimilados (063)",88,1,,7,12,8,51,3,6
"Jefes y empleados de oficina (064)",79,,,1,12,14,39,3,10
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",738,92,4,323,158,31,96,10,24
"Agricult.trabaj. calif.agrop. y pesquros (066)",87,24,,51,10,1,,1,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",91,16,,37,24,4,6,,4
"Obreros. construc., conf., papel, fab., instr (068)",20,3,,7,5,2,2,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",778,150,2,393,150,20,45,10,8
"Ocupación no especificada (071)",126,25,1,62,20,4,10,2,2
,,,,,,,,,
"RURAL (072)",21134,3031,37,14726,2856,115,167,82,120
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",6,,,2,2,,2,,
"Profes., científicos e intelectuales (074)",137,,,,4,16,41,13,63
"Técnicos de nivel medio ytrab.asimilados (075)",54,,,4,14,13,18,2,3
"Jefes y empleados de oficina (076)",29,,,2,18,1,4,2,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",465,80,1,265,94,5,8,6,6
"Agricult.trabaj. calif.agrop. y pesquros (078)",11663,1749,10,8500,1263,32,40,37,32
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",540,58,1,392,79,1,4,3,2
"Obreros. construc., conf., papel, fab., instr (080)",249,17,,138,81,6,2,3,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",7424,924,24,5106,1263,39,44,16,8
"Ocupación no especificada (083)",567,203,1,317,38,2,4,,2
"Hombres (084)",17863,2081,20,12845,2557,91,123,68,78
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",6,,,2,2,,2,,
"Profes., científicos e intelectuales (086)",76,,,,3,8,26,6,33
"Técnicos de nivel medio ytrab.asimilados (087)",33,,,3,7,12,10,,1
"Jefes y empleados de oficina (088)",19,,,2,14,1,1,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",152,12,,92,37,,3,6,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",11307,1636,8,8293,1231,32,39,37,31
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",453,35,1,340,68,1,4,3,1
"Obreros. construc., conf., papel, fab., instr (092)",212,5,,121,73,6,2,3,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",5513,375,11,3935,1106,31,35,13,7
"Ocupación no especificada (095)",92,18,,57,16,,1,,
"Mujeres (096)",3271,950,17,1881,299,24,44,14,42
"Profes., científicos e intelectuales (098)",61,,,,1,8,15,7,30
"Técnicos de nivel medio ytrab.asimilados (099)",21,,,1,7,1,8,2,2
"Jefes y empleados de oficina (100)",10,,,,4,,3,2,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",313,68,1,173,57,5,5,,4
"Agricult.trabaj. calif.agrop. y pesquros (102)",356,113,2,207,32,,1,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",87,23,,52,11,,,,1
"Obreros. construc., conf., papel, fab., instr (104)",37,12,,17,8,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1911,549,13,1171,157,8,9,3,1
"Ocupación no especificada (107)",475,185,1,260,22,2,3,,2
