"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",406,79,,207,93,12,4,6,5
"Pesca (046)",12,,,4,5,1,1,,1
"Explotación de minas y canteras (047)",75,1,,4,16,9,19,3,23
"Industrias manufactureras (048)",206,14,,42,68,17,32,13,20
"Suministro de electricidad, gas y agua (049)",3,,,1,,,1,,1
"Construcción (050)",43,3,1,6,12,4,6,2,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1442,68,2,319,602,138,164,53,96
"Venta, mant.y rep. veh.autom.y motoc. (052)",28,1,,4,10,3,5,3,2
"Comercio al por mayor (053)",46,1,,6,15,5,8,4,7
"Comercio al por menor (054)",1368,66,2,309,577,130,151,46,87
"Hoteles y restaurantes (055)",727,36,1,142,358,67,51,28,44
"Trans., almac. y comunicaciones (056)",116,1,,7,38,18,22,10,20
"Intermediación financiera (057)",17,,,,4,1,5,2,5
"Activid.inmobil., empres. y de alquiler (058)",266,2,1,13,61,34,55,34,66
"Admin.pub. y defensa; p. segur.soc.afil (059)",138,5,,13,28,18,37,15,22
"Enseñanza (060)",429,,,1,8,29,113,23,255
"Servicios sociales y de salud (061)",178,1,,2,12,13,50,15,85
"Otras activ. serv.comun.soc y personales (062)",427,34,,117,150,39,44,20,23
"Hogares privados con servicio doméstico (063)",171,11,1,47,86,13,5,5,3
"Actividad economica no especificada (065)",315,13,,81,107,24,43,16,31
,,,,,,,,,
"URBANA (066)",16261,250,8,1826,7421,1672,2122,930,2032
"Agric., ganadería, caza y silvicultura (067)",494,25,,152,202,40,33,18,24
"Pesca (068)",27,,,9,14,1,,2,1
"Explotación de minas y canteras (069)",3128,13,,256,1716,327,322,143,351
"Industrias manufactureras (070)",1548,19,1,143,794,152,208,85,146
"Suministro de electricidad, gas y agua (071)",68,,,7,21,7,14,5,14
"Construcción (072)",1514,14,1,134,791,163,202,71,138
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2743,68,3,471,1202,285,367,124,223
"Venta, mant.y rep. veh.autom.y motoc. (074)",455,,,32,172,59,116,25,51
"Comercio al por mayor (075)",88,1,,9,36,8,9,9,16
"Comercio al por menor (076)",2200,67,3,430,994,218,242,90,156
"Hoteles y restaurantes (077)",1063,32,1,171,555,99,81,60,64
"Trans., almac. y comunicaciones (078)",1616,5,,127,865,177,225,97,120
"Intermediación financiera (079)",49,,,,11,1,12,8,17
"Activid.inmobil., empres. y de alquiler (080)",1085,4,1,42,393,151,179,111,204
"Admin.pub. y defensa; p. segur.soc.afil (081)",431,5,,32,113,41,116,53,71
"Enseñanza (082)",695,,,1,37,49,154,40,414
"Servicios sociales y de salud (083)",244,1,,2,14,21,57,23,126
"Otras activ. serv.comun.soc y personales (084)",668,36,,134,274,82,59,43,40
"Hogares privados con servicio doméstico (085)",177,11,1,47,88,15,6,6,3
"Actividad economica no especificada (087)",711,17,,98,331,61,87,41,76
"Hombres (088)",11792,56,2,1050,5903,1259,1493,691,1338
"Agric., ganadería, caza y silvicultura (089)",388,7,,114,171,31,30,15,20
"Pesca (090)",25,,,7,14,1,,2,1
"Explotación de minas y canteras (091)",3063,12,,252,1703,321,305,140,330
"Industrias manufactureras (092)",1347,5,1,103,728,135,177,72,126
"Suministro de electricidad, gas y agua (093)",65,,,6,21,7,13,5,13
"Construcción (094)",1473,11,,128,780,159,197,69,129
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1358,5,1,168,621,152,209,72,130
"Venta, mant.y rep. veh.autom.y motoc. (096)",434,,,30,166,56,111,22,49
"Comercio al por mayor (097)",42,,,3,21,3,1,5,9
"Comercio al por menor (098)",882,5,1,135,434,93,97,45,72
"Hoteles y restaurantes (099)",385,1,,46,216,36,32,32,22
"Trans., almac. y comunicaciones (100)",1502,4,,120,827,160,203,88,100
"Intermediación financiera (101)",32,,,,7,,7,6,12
"Activid.inmobil., empres. y de alquiler (102)",833,2,,29,338,120,125,78,141
"Admin.pub. y defensa; p. segur.soc.afil (103)",297,,,20,85,23,81,38,50
"Enseñanza (104)",271,,,,29,23,43,17,159
"Servicios sociales y de salud (105)",71,,,,3,8,10,8,42
"Otras activ. serv.comun.soc y personales (106)",254,3,,25,127,43,16,23,17
"Hogares privados con servicio doméstico (107)",11,,,3,3,3,1,1,
"Actividad economica no especificada (109)",417,6,,29,230,37,44,25,46
"Mujeres (110)",4469,194,6,776,1518,413,629,239,694
"Agric., ganadería, caza y silvicultura (111)",106,18,,38,31,9,3,3,4
"Pesca (112)",2,,,2,,,,,
"Explotación de minas y canteras (113)",65,1,,4,13,6,17,3,21
"Industrias manufactureras (114)",201,14,,40,66,17,31,13,20
"Suministro de electricidad, gas y agua (115)",3,,,1,,,1,,1
"Construcción (116)",41,3,1,6,11,4,5,2,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1385,63,2,303,581,133,158,52,93
"Venta, mant.y rep. veh.autom.y motoc. (118)",21,,,2,6,3,5,3,2
"Comercio al por mayor (119)",46,1,,6,15,5,8,4,7
"Comercio al por menor (120)",1318,62,2,295,560,125,145,45,84
"Hoteles y restaurantes (121)",678,31,1,125,339,63,49,28,42
"Trans., almac. y comunicaciones (122)",114,1,,7,38,17,22,9,20
"Intermediación financiera (123)",17,,,,4,1,5,2,5
"Activid.inmobil., empres. y de alquiler (124)",252,2,1,13,55,31,54,33,63
"Admin.pub. y defensa; p. segur.soc.afil (125)",134,5,,12,28,18,35,15,21
"Enseñanza (126)",424,,,1,8,26,111,23,255
"Servicios sociales y de salud (127)",173,1,,2,11,13,47,15,84
"Otras activ. serv.comun.soc y personales (128)",414,33,,109,147,39,43,20,23
"Hogares privados con servicio doméstico (129)",166,11,1,44,85,12,5,5,3
"Actividad economica no especificada (131)",294,11,,69,101,24,43,16,30
,,,,,,,,,
"RURAL (132)",2535,101,,718,1108,179,207,56,166
"Agric., ganadería, caza y silvicultura (133)",969,83,,492,358,16,11,6,3
"Pesca (134)",42,,,13,24,1,2,,2
"Explotación de minas y canteras (135)",748,2,,77,372,84,89,28,96
"Industrias manufactureras (136)",39,,,9,13,4,10,1,2
"Suministro de electricidad, gas y agua (137)",32,,,2,15,3,6,3,3
"Construcción (138)",105,2,,19,59,7,9,4,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",151,5,,33,60,13,27,3,10
"Venta, mant.y rep. veh.autom.y motoc. (140)",46,1,,5,19,2,13,2,4
"Comercio al por mayor (141)",7,,,1,3,,2,,1
"Comercio al por menor (142)",98,4,,27,38,11,12,1,5
"Hoteles y restaurantes (143)",77,5,,23,31,10,2,1,5
"Trans., almac. y comunicaciones (144)",122,,,10,67,13,21,4,7
"Activid.inmobil., empres. y de alquiler (146)",109,,,3,61,15,12,4,14
"Admin.pub. y defensa; p. segur.soc.afil (147)",28,,,5,10,2,6,,5
"Enseñanza (148)",14,,,,1,3,5,,5
"Servicios sociales y de salud (149)",8,,,,2,,4,,2
"Otras activ. serv.comun.soc y personales (150)",33,1,,11,9,4,2,1,5
"Hogares privados con servicio doméstico (151)",6,,,3,2,1,,,
"Actividad economica no especificada (153)",52,3,,18,24,3,1,1,2
"Hombres (154)",2033,27,,488,978,155,184,50,151
"Agric., ganadería, caza y silvicultura (155)",669,22,,323,296,13,10,3,2
"Pesca (156)",32,,,11,19,,1,,1
"Explotación de minas y canteras (157)",738,2,,77,369,81,87,28,94
"Industrias manufactureras (158)",34,,,7,11,4,9,1,2
"Suministro de electricidad, gas y agua (159)",32,,,2,15,3,6,3,3
"Construcción (160)",103,2,,19,58,7,8,4,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",94,,,17,39,8,21,2,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",39,,,3,15,2,13,2,4
"Comercio al por mayor (163)",7,,,1,3,,2,,1
"Comercio al por menor (164)",48,,,13,21,6,6,,2
"Hoteles y restaurantes (165)",28,,,6,12,6,,1,3
"Trans., almac. y comunicaciones (166)",120,,,10,67,12,21,3,7
"Activid.inmobil., empres. y de alquiler (168)",95,,,3,55,12,11,3,11
"Admin.pub. y defensa; p. segur.soc.afil (169)",24,,,4,10,2,4,,4
"Enseñanza (170)",9,,,,1,,3,,5
"Servicios sociales y de salud (171)",3,,,,1,,1,,1
"Otras activ. serv.comun.soc y personales (172)",20,,,3,6,4,1,1,5
"Hogares privados con servicio doméstico (173)",1,,,,1,,,,
"Actividad economica no especificada (175)",31,1,,6,18,3,1,1,1
"Mujeres (176)",502,74,,230,130,24,23,6,15
"Agric., ganadería, caza y silvicultura (177)",300,61,,169,62,3,1,3,1
"Pesca (178)",10,,,2,5,1,1,,1
"Explotación de minas y canteras (179)",10,,,,3,3,2,,2
"Industrias manufactureras (180)",5,,,2,2,,1,,
"Construcción (182)",2,,,,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",57,5,,16,21,5,6,1,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",7,1,,2,4,,,,
"Comercio al por menor (186)",50,4,,14,17,5,6,1,3
"Hoteles y restaurantes (187)",49,5,,17,19,4,2,,2
"Trans., almac. y comunicaciones (188)",2,,,,,1,,1,
"Activid.inmobil., empres. y de alquiler (190)",14,,,,6,3,1,1,3
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,,,1,,,2,,1
"Enseñanza (192)",5,,,,,3,2,,
"Servicios sociales y de salud (193)",5,,,,1,,3,,1
"Otras activ. serv.comun.soc y personales (194)",13,1,,8,3,,1,,
"Hogares privados con servicio doméstico (195)",5,,,3,1,1,,,
"Actividad economica no especificada (197)",21,2,,12,6,,,,1
