"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Agric., ganadería, caza y silvicultura (023)",17740,8,86,112,37,,12062,17,71,5347,,
"Pesca (024)",1076,,7,5,1,,496,,,567,,
"Explotación de minas y canteras (025)",235,,30,30,21,,,112,5,37,,
"Industrias manufactureras (026)",8908,9,110,314,177,11,,7505,474,308,,
"Suministro de electricidad, gas y agua (027)",245,,17,34,34,,,36,11,113,,
"Construcción (028)",5207,7,109,214,35,,,418,3370,1054,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",14244,30,171,665,171,7758,,2652,246,2551,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",2821,3,41,132,33,380,,2009,119,104,,
"Comercio al por mayor (031)",975,15,19,126,46,648,,3,25,93,,
"Comercio al por menor (032)",10448,12,111,407,92,6730,,640,102,2354,,
"Hoteles y restaurantes (033)",1743,1,34,98,134,992,,,2,482,,
"Trans., almac. y comunicaciones (034)",13033,12,50,211,350,26,,78,10355,1951,,
"Intermediación financiera (035)",258,5,31,41,166,1,,,,14,,
"Activid.inmobil., empres. y alquileres (036)",3708,13,941,950,625,671,,71,125,312,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",2835,48,203,158,931,122,,14,59,271,1029,
"Enseñanza (038)",3167,58,2913,33,94,,,,1,68,,
"Servicios sociales y de salud (039)",870,,369,322,83,29,,3,7,57,,
"Otras activ. serv.comun.soc y personales (040)",1952,4,241,438,93,181,,9,22,964,,
"Hogares privados con servicio doméstico (041)",236,,,,,,,,,236,,
"Organiz. y organos extraterritoriales (042)",8,,2,,6,,,,,,,
"Actividad economica no especificada (043)",3311,2,28,67,136,,,,,14,,3064
"Mujeres (044)",40385,53,4999,1865,3016,11710,1766,1931,741,12320,53,1931
"Agric., ganadería, caza y silvicultura (045)",4391,,21,20,21,5,1733,,4,2587,,
"Pesca (046)",66,,,,,,33,,,33,,
"Explotación de minas y canteras (047)",26,,1,1,6,,,13,,5,,
"Industrias manufactureras (048)",2512,,30,109,87,11,,1801,422,52,,
"Suministro de electricidad, gas y agua (049)",31,,2,2,10,,,1,,16,,
"Construcción (050)",221,1,8,17,15,,,7,107,66,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",11523,5,94,308,179,8144,,93,6,2694,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",300,,14,30,21,177,,44,5,9,,
"Comercio al por mayor (053)",368,1,18,53,26,264,,,,6,,
"Comercio al por menor (054)",10855,4,62,225,132,7703,,49,1,2679,,
"Hoteles y restaurantes (055)",5128,5,22,85,153,3141,,,,1722,,
"Trans., almac. y comunicaciones (056)",608,2,18,69,155,17,,3,161,183,,
"Intermediación financiera (057)",157,1,14,35,102,,,,,5,,
"Activid.inmobil., empres. y alquileres (058)",1796,1,338,390,875,17,,4,9,162,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",1297,11,122,97,759,4,,3,31,217,53,
"Enseñanza (060)",3972,25,3783,18,125,,,,,21,,
"Servicios sociales y de salud (061)",1273,,486,505,116,62,,,,104,,
"Otras activ. serv.comun.soc y personales (062)",1534,1,46,175,92,309,,6,1,904,,
"Hogares privados con servicio doméstico (063)",3542,,,3,,,,,,3539,,
"Organiz. y organos extraterritoriales (064)",2,,1,,1,,,,,,,
"Actividad economica no especificada (065)",2306,1,13,31,320,,,,,10,,1931
,,,,,,,,,,,,
"URBANA (066)",101559,242,9929,5457,6050,20929,5314,12205,15067,21037,1050,4279
"Agric., ganadería, caza y silvicultura (067)",8196,8,100,119,53,5,4853,14,67,2977,,
"Pesca (068)",949,,7,4,1,,461,,,476,,
"Explotación de minas y canteras (069)",216,,31,30,27,,,88,5,35,,
"Industrias manufactureras (070)",10689,9,137,416,263,22,,8752,740,350,,
"Suministro de electricidad, gas y agua (071)",274,,19,35,44,,,37,11,128,,
"Construcción (072)",5290,8,116,227,50,,,413,3386,1090,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",25203,35,264,967,349,15479,,2713,251,5145,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",3090,3,55,159,54,556,,2027,123,113,,
"Comercio al por mayor (075)",1326,16,37,179,72,895,,3,25,99,,
"Comercio al por menor (076)",20787,16,172,629,223,14028,,683,103,4933,,
"Hoteles y restaurantes (077)",6690,6,55,182,287,4019,,,2,2139,,
"Trans., almac. y comunicaciones (078)",13436,14,68,275,505,43,,80,10351,2100,,
"Intermediación financiera (079)",414,6,45,75,268,1,,,,19,,
"Activid.inmobil., empres. y alquileres (080)",5450,14,1269,1336,1492,671,,74,133,461,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",4045,58,322,255,1656,118,,17,90,479,1050,
"Enseñanza (082)",6764,76,6333,50,216,,,,1,88,,
"Servicios sociales y de salud (083)",2078,,837,791,198,84,,3,7,158,,
"Otras activ. serv.comun.soc y personales (084)",3410,5,282,596,181,487,,14,23,1822,,
"Hogares privados con servicio doméstico (085)",3547,,,1,,,,,,3546,,
"Organiz. y organos extraterritoriales (086)",10,,3,,7,,,,,,,
"Actividad economica no especificada (087)",4898,3,41,98,453,,,,,24,,4279
"Hombres (088)",65526,191,5082,3621,3051,9525,4575,10524,14453,10837,997,2670
"Agric., ganadería, caza y silvicultura (089)",6614,8,80,99,33,,4145,14,63,2172,,
"Pesca (090)",887,,7,4,1,,430,,,445,,
"Explotación de minas y canteras (091)",199,,30,29,21,,,84,5,30,,
"Industrias manufactureras (092)",8544,9,107,307,176,11,,7191,442,301,,
"Suministro de electricidad, gas y agua (093)",243,,17,33,34,,,36,11,112,,
"Construcción (094)",5070,7,108,210,35,,,406,3280,1024,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",13940,30,171,659,170,7540,,2621,245,2504,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",2791,3,41,129,33,379,,1984,118,104,,
"Comercio al por mayor (097)",962,15,19,126,46,635,,3,25,93,,
"Comercio al por menor (098)",10187,12,111,404,91,6526,,634,102,2307,,
"Hoteles y restaurantes (099)",1718,1,33,98,134,976,,,2,474,,
"Trans., almac. y comunicaciones (100)",12832,12,50,206,350,26,,77,10192,1919,,
"Intermediación financiera (101)",257,5,31,40,166,1,,,,14,,
"Activid.inmobil., empres. y alquileres (102)",3663,13,931,948,621,654,,70,124,302,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",2757,47,200,158,904,114,,14,59,264,997,
"Enseñanza (104)",2936,53,2688,32,94,,,,1,68,,
"Servicios sociales y de salud (105)",839,,362,306,82,24,,3,7,55,,
"Otras activ. serv.comun.soc y personales (106)",1894,4,237,425,90,179,,8,22,929,,
"Hogares privados con servicio doméstico (107)",210,,,,,,,,,210,,
"Organiz. y organos extraterritoriales (108)",8,,2,,6,,,,,,,
"Actividad economica no especificada (109)",2915,2,28,67,134,,,,,14,,2670
"Mujeres (110)",36033,51,4847,1836,2999,11404,739,1681,614,10200,53,1609
"Agric., ganadería, caza y silvicultura (111)",1582,,20,20,20,5,708,,4,805,,
"Pesca (112)",62,,,,,,31,,,31,,
"Explotación de minas y canteras (113)",17,,1,1,6,,,4,,5,,
"Industrias manufactureras (114)",2145,,30,109,87,11,,1561,298,49,,
"Suministro de electricidad, gas y agua (115)",31,,2,2,10,,,1,,16,,
"Construcción (116)",220,1,8,17,15,,,7,106,66,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",11263,5,93,308,179,7939,,92,6,2641,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",299,,14,30,21,177,,43,5,9,,
"Comercio al por mayor (119)",364,1,18,53,26,260,,,,6,,
"Comercio al por menor (120)",10600,4,61,225,132,7502,,49,1,2626,,
"Hoteles y restaurantes (121)",4972,5,22,84,153,3043,,,,1665,,
"Trans., almac. y comunicaciones (122)",604,2,18,69,155,17,,3,159,181,,
"Intermediación financiera (123)",157,1,14,35,102,,,,,5,,
"Activid.inmobil., empres. y alquileres (124)",1787,1,338,388,871,17,,4,9,159,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",1288,11,122,97,752,4,,3,31,215,53,
"Enseñanza (126)",3828,23,3645,18,122,,,,,20,,
"Servicios sociales y de salud (127)",1239,,475,485,116,60,,,,103,,
"Otras activ. serv.comun.soc y personales (128)",1516,1,45,171,91,308,,6,1,893,,
"Hogares privados con servicio doméstico (129)",3337,,,1,,,,,,3336,,
"Organiz. y organos extraterritoriales (130)",2,,1,,1,,,,,,,
"Actividad economica no especificada (131)",1983,1,13,31,319,,,,,10,,1609
,,,,,,,,,,,,
"RURAL (132)",17602,8,412,100,60,572,9010,641,422,5629,32,716
"Agric., ganadería, caza y silvicultura (133)",13935,,7,13,5,,8942,3,8,4957,,
"Pesca (134)",193,,,1,,,68,,,124,,
"Explotación de minas y canteras (135)",45,,,1,,,,37,,7,,
"Industrias manufactureras (136)",731,,3,7,1,,,554,156,10,,
"Suministro de electricidad, gas y agua (137)",2,,,1,,,,,,1,,
"Construcción (138)",138,,1,4,,,,12,91,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",564,,1,6,1,423,,32,1,100,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",31,,,3,,1,,26,1,,,
"Comercio al por mayor (141)",17,,,,,17,,,,,,
"Comercio al por menor (142)",516,,1,3,1,405,,6,,100,,
"Hoteles y restaurantes (143)",181,,1,1,,114,,,,65,,
"Trans., almac. y comunicaciones (144)",205,,,5,,,,1,165,34,,
"Intermediación financiera (145)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",54,,10,4,8,17,,1,1,13,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",87,1,3,,34,8,,,,9,32,
"Enseñanza (148)",375,7,363,1,3,,,,,1,,
"Servicios sociales y de salud (149)",65,,18,36,1,7,,,,3,,
"Otras activ. serv.comun.soc y personales (150)",76,,5,17,4,3,,1,,46,,
"Hogares privados con servicio doméstico (151)",231,,,2,,,,,,229,,
"Actividad economica no especificada (153)",719,,,,3,,,,,,,716
"Hombres (154)",13250,6,260,71,43,266,7983,391,295,3509,32,394
"Agric., ganadería, caza y silvicultura (155)",11126,,6,13,4,,7917,3,8,3175,,
"Pesca (156)",189,,,1,,,66,,,122,,
"Explotación de minas y canteras (157)",36,,,1,,,,28,,7,,
"Industrias manufactureras (158)",364,,3,7,1,,,314,32,7,,
"Suministro de electricidad, gas y agua (159)",2,,,1,,,,,,1,,
"Construcción (160)",137,,1,4,,,,12,90,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",304,,,6,1,218,,31,1,47,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",30,,,3,,1,,25,1,,,
"Comercio al por mayor (163)",13,,,,,13,,,,,,
"Comercio al por menor (164)",261,,,3,1,204,,6,,47,,
"Hoteles y restaurantes (165)",25,,1,,,16,,,,8,,
"Trans., almac. y comunicaciones (166)",201,,,5,,,,1,163,32,,
"Intermediación financiera (167)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",45,,10,2,4,17,,1,1,10,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",78,1,3,,27,8,,,,7,32,
"Enseñanza (170)",231,5,225,1,,,,,,,,
"Servicios sociales y de salud (171)",31,,7,16,1,5,,,,2,,
"Otras activ. serv.comun.soc y personales (172)",58,,4,13,3,2,,1,,35,,
"Hogares privados con servicio doméstico (173)",26,,,,,,,,,26,,
"Actividad economica no especificada (175)",396,,,,2,,,,,,,394
"Mujeres (176)",4352,2,152,29,17,306,1027,250,127,2120,,322
"Agric., ganadería, caza y silvicultura (177)",2809,,1,,1,,1025,,,1782,,
"Pesca (178)",4,,,,,,2,,,2,,
"Explotación de minas y canteras (179)",9,,,,,,,9,,,,
"Industrias manufactureras (180)",367,,,,,,,240,124,3,,
"Construcción (182)",1,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",260,,1,,,205,,1,,53,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,,1,,,,
"Comercio al por mayor (185)",4,,,,,4,,,,,,
"Comercio al por menor (186)",255,,1,,,201,,,,53,,
"Hoteles y restaurantes (187)",156,,,1,,98,,,,57,,
"Trans., almac. y comunicaciones (188)",4,,,,,,,,2,2,,
"Activid.inmobil., empres. y alquileres (190)",9,,,2,4,,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,,,,7,,,,,2,,
"Enseñanza (192)",144,2,138,,3,,,,,1,,
"Servicios sociales y de salud (193)",34,,11,20,,2,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",18,,1,4,1,1,,,,11,,
"Hogares privados con servicio doméstico (195)",205,,,2,,,,,,203,,
"Actividad economica no especificada (197)",323,,,,1,,,,,,,322
