"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",422,1826,1735,4,95,0.2,
"De 50 y más años (039)",938,5857,5222,,89.2,,
"Viudo(a) (040)",489,3294,2828,3,85.9,0.1,
"De 15 a 19 años (042)",1,,,,,,
"De 20 a 24 años (043)",6,8,8,,100,,
"De 25 a 29 años (044)",6,11,11,,100,,
"De 30 a 34 años (045)",11,23,23,1,100,4.3,
"De 35 a 39 años (046)",18,61,60,1,98.4,1.6,
"De 40 a 44 años (047)",26,76,73,1,96.1,1.3,
"De 45 a 49 años (048)",32,146,132,,90.4,,
"De 50 y más años (049)",389,2969,2521,,84.9,,
"Divorciado(a) (050)",40,125,113,,90.4,,
"De 15 a 19 años (052)",1,1,1,,100,,
"De 20 a 24 años (053)",4,5,5,,100,,
"De 25 a 29 años (054)",2,4,4,,100,,
"De 30 a 34 años (055)",4,7,7,,100,,
"De 35 a 39 años (056)",3,7,7,,100,,
"De 40 a 44 años (057)",5,16,16,,100,,
"De 45 a 49 años (058)",6,15,13,,86.7,,
"De 50 y más años (059)",15,70,60,,85.7,,
"Soltero(a) (060)",4198,623,613,30,98.4,4.8,
"De 12 a 14 años (061)",1316,4,4,,100,,
"De 15 a 19 años (062)",1493,31,31,11,100,35.5,
"De 20 a 24 años (063)",605,92,92,12,100,13,
"De 25 a 29 años (064)",284,109,107,5,98.2,4.6,
"De 30 a 34 años (065)",160,93,93,2,100,2.2,
"De 35 a 39 años (066)",109,89,87,,97.8,,
"De 40 a 44 años (067)",81,86,85,,98.8,,
"De 45 a 49 años (068)",53,44,44,,100,,
"De 50 y más años (069)",97,75,70,,93.3,,
,,,,,,,
"URBANA (080)",13172,29533,27623,714,93.5,2.4,
"De 12 a 14 años (081)",1238,13,12,3,92.3,23.1,
"De 15 a 19 años (082)",1864,342,341,100,99.7,29.2,
"De 20 a 24 años (083)",1864,1680,1655,186,98.5,11.1,
"De 25 a 29 años (084)",1748,2736,2691,178,98.4,6.5,
"De 30 a 34 años (085)",1467,3413,3297,152,96.6,4.5,
"De 35 a 39 años (086)",1267,3544,3413,71,96.3,2,
"De 40 a 44 años (087)",1058,3583,3415,18,95.3,0.5,
"De 45 a 49 años (088)",809,3298,3098,5,93.9,0.2,
"De 50 y más años (089)",1857,10924,9701,1,88.8,,
"Conviviente (090)",4832,11773,11205,484,95.2,4.1,
"De 12 a 14 años (091)",31,8,7,2,87.5,25,
"De 15 a 19 años (092)",408,256,255,77,99.6,30.1,
"De 20 a 24 años (093)",983,1184,1168,130,98.6,11,
"De 25 a 29 años (094)",1000,1811,1778,126,98.2,7,
"De 30 a 34 años (095)",797,2039,1968,100,96.5,4.9,
"De 35 a 39 años (096)",588,1780,1713,38,96.2,2.1,
"De 40 a 44 años (097)",411,1548,1469,9,94.9,0.6,
"De 45 a 49 años (098)",239,1048,974,1,92.9,0.1,
"De 50 y más años (099)",375,2099,1873,1,89.2,,
"Separado(a) (100)",848,2602,2437,38,93.7,1.5,
"De 15 a 19 años (102)",30,27,27,7,100,25.9,
"De 20 a 24 años (103)",109,140,136,13,97.1,9.3,
"De 25 a 29 años (104)",124,220,217,9,98.6,4.1,
"De 30 a 34 años (105)",102,237,231,5,97.5,2.1,
"De 35 a 39 años (106)",113,327,316,4,96.6,1.2,
"De 40 a 44 años (107)",86,266,251,,94.4,,
"De 45 a 49 años (108)",99,428,394,,92.1,,
"De 50 y más años (109)",185,957,865,,90.4,,
"Casado(a) (110)",3142,11507,10742,160,93.4,1.4,
"De 12 a 14 años (111)",4,1,1,1,100,100,
"De 15 a 19 años (112)",56,28,28,6,100,21.4,
"De 20 a 24 años (113)",209,260,255,31,98.1,11.9,
"De 25 a 29 años (114)",348,588,581,38,98.8,6.5,
"De 30 a 34 años (115)",409,1022,983,44,96.2,4.3,
"De 35 a 39 años (116)",440,1290,1239,28,96,2.2,
"De 40 a 44 años (117)",454,1601,1530,8,95.6,0.5,
"De 45 a 49 años (118)",383,1623,1547,4,95.3,0.2,
"De 50 y más años (119)",839,5094,4578,,89.9,,
"Viudo(a) (120)",442,2934,2543,3,86.7,0.1,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",6,8,8,,100,,
"De 25 a 29 años (124)",5,9,9,,100,,
"De 30 a 34 años (125)",10,22,22,1,100,4.5,
"De 35 a 39 años (126)",16,53,53,1,100,1.9,
"De 40 a 44 años (127)",23,68,66,1,97.1,1.5,
"De 45 a 49 años (128)",31,142,128,,90.1,,
"De 50 y más años (129)",350,2632,2257,,85.8,,
"Divorciado(a) (130)",38,122,110,,90.2,,
"De 15 a 19 años (132)",1,1,1,,100,,
"De 20 a 24 años (133)",4,5,5,,100,,
"De 25 a 29 años (134)",2,4,4,,100,,
"De 30 a 34 años (135)",3,6,6,,100,,
"De 35 a 39 años (136)",3,7,7,,100,,
"De 40 a 44 años (137)",5,16,16,,100,,
"De 45 a 49 años (138)",5,13,11,,84.6,,
"De 50 y más años (139)",15,70,60,,85.7,,
"Soltero(a) (140)",3870,595,586,29,98.5,4.9,
"De 12 a 14 años (141)",1203,4,4,,100,,
"De 15 a 19 años (142)",1368,30,30,10,100,33.3,
"De 20 a 24 años (143)",553,83,83,12,100,14.5,
"De 25 a 29 años (144)",269,104,102,5,98.1,4.8,
"De 30 a 34 años (145)",146,87,87,2,100,2.3,
"De 35 a 39 años (146)",107,87,85,,97.7,,
"De 40 a 44 años (147)",79,84,83,,98.8,,
"De 45 a 49 años (148)",52,44,44,,100,,
"De 50 y más años (149)",93,72,68,,94.4,,
,,,,,,,
"RURAL (160)",1221,3438,3055,86,88.9,2.5,
"De 12 a 14 años (161)",115,,,,,,
"De 15 a 19 años (162)",187,41,41,13,100,31.7,
"De 20 a 24 años (163)",191,200,196,27,98,13.5,
"De 25 a 29 años (164)",135,249,242,22,97.2,8.8,
"De 30 a 34 años (165)",133,330,316,13,95.8,3.9,
"De 35 a 39 años (166)",95,365,325,8,89,2.2,
"De 40 a 44 años (167)",87,337,309,3,91.7,0.9,
"De 45 a 49 años (168)",65,339,309,,91.2,,
"De 50 y más años (169)",213,1577,1317,,83.5,,
"Conviviente (170)",444,1280,1161,57,90.7,4.5,
"De 12 a 14 años (171)",1,,,,,,
"De 15 a 19 años (172)",53,33,33,9,100,27.3,
"De 20 a 24 años (173)",108,150,146,20,97.3,13.3,
"De 25 a 29 años (174)",70,132,128,14,97,10.6,
"De 30 a 34 años (175)",64,174,165,7,94.8,4,
"De 35 a 39 años (176)",41,167,147,5,88,3,
"De 40 a 44 años (177)",37,172,158,2,91.9,1.2,
"De 45 a 49 años (178)",16,93,83,,89.2,,
"De 50 y más años (179)",54,359,301,,83.8,,
"Separado(a) (180)",51,211,194,4,91.9,1.9,
"De 15 a 19 años (182)",2,2,2,1,100,50,
"De 20 a 24 años (183)",4,6,6,2,100,33.3,
"De 25 a 29 años (184)",6,12,12,1,100,8.3,
"De 30 a 34 años (185)",3,6,6,,100,,
"De 35 a 39 años (186)",8,23,20,,87,,
"De 40 a 44 años (187)",4,10,10,,100,,
"De 45 a 49 años (188)",7,37,32,,86.5,,
"De 50 y más años (189)",17,115,106,,92.2,,
"Casado(a) (190)",349,1556,1385,24,89,1.5,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",7,5,5,2,100,40,
"De 20 a 24 años (193)",27,35,35,5,100,14.3,
"De 25 a 29 años (194)",43,98,95,7,96.9,7.1,
"De 30 a 34 años (195)",50,142,137,6,96.5,4.2,
"De 35 a 39 años (196)",42,165,149,3,90.3,1.8,
"De 40 a 44 años (197)",41,145,132,1,91,0.7,
"De 45 a 49 años (198)",39,203,188,,92.6,,
"De 50 y más años (199)",99,763,644,,84.4,,
"Viudo(a) (200)",47,360,285,,79.2,,
"De 25 a 29 años (204)",1,2,2,,100,,
"De 30 a 34 años (205)",1,1,1,,100,,
"De 35 a 39 años (206)",2,8,7,,87.5,,
"De 40 a 44 años (207)",3,8,7,,87.5,,
"De 45 a 49 años (208)",1,4,4,,100,,
"De 50 y más años (209)",39,337,264,,78.3,,
"Divorciado(a) (210)",2,3,3,,100,,
"De 30 a 34 años (215)",1,1,1,,100,,
"De 45 a 49 años (218)",1,2,2,,100,,
"Soltero(a) (220)",328,28,27,1,96.4,3.6,
"De 12 a 14 años (221)",113,,,,,,
"De 15 a 19 años (222)",125,1,1,1,100,100,
"De 20 a 24 años (223)",52,9,9,,100,,
"De 25 a 29 años (224)",15,5,5,,100,,
"De 30 a 34 años (225)",14,6,6,,100,,
"De 35 a 39 años (226)",2,2,2,,100,,
"De 40 a 44 años (227)",2,2,2,,100,,
"De 45 a 49 años (228)",1,,,,,,
"De 50 y más años (229)",4,3,2,,66.7,,
