"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",6511,212,1584,2201,1748,766
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",42,,5,22,15,
"Profes., científicos e intelectuales (038)",550,,119,286,142,3
"Técnicos de nivel medio y trab. asimilados (039)",152,,56,70,22,4
"Jefes y empleados de oficina (040)",207,,89,80,36,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",472,3,111,184,140,34
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2037,6,310,602,677,442
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",408,,153,187,57,11
"Obreros construc., conf., papel, fab., instr. (044)",333,1,91,163,72,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2099,201,601,560,519,218
"Otra (046)",1,,,1,,
"Ocupación no especificada (047)",210,1,49,46,68,46
"Hombres (048)",4254,120,1044,1501,1092,497
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",30,,2,14,14,
"Profes., científicos e intelectuales (050)",353,,60,180,110,3
"Técnicos de nivel medio y trab. asimilados (051)",116,,40,51,21,4
"Jefes y empleados de oficina (052)",128,,42,53,31,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",108,,17,49,31,11
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1541,1,238,500,475,327
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",383,,151,175,49,8
"Obreros construc., conf., papel, fab., instr. (056)",324,,90,159,70,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1190,118,378,308,264,122
"Otra (058)",1,,,1,,
"Ocupación no especificada (059)",80,1,26,11,27,15
"Mujeres (060)",2257,92,540,700,656,269
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",12,,3,8,1,
"Profes., científicos e intelectuales (062)",197,,59,106,32,
"Técnicos de nivel medio y trab. asimilados (063)",36,,16,19,1,
"Jefes y empleados de oficina (064)",79,,47,27,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",364,3,94,135,109,23
"Agricult. trabaj. calif.agrop. y pesqueros (066)",496,5,72,102,202,115
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",25,,2,12,8,3
"Obreros construc., conf., papel, fab., instr. (068)",9,1,1,4,2,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",909,83,223,252,255,96
"Ocupación no especificada (071)",130,,23,35,41,31
,,,,,,
"RURAL (072)",1816,37,405,514,493,367
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,1,1,,
"Profes., científicos e intelectuales (074)",86,,27,48,11,
"Técnicos de nivel medio y trab. asimilados (075)",12,,6,5,1,
"Jefes y empleados de oficina (076)",18,,9,4,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",44,,14,15,12,3
"Agricult. trabaj. calif.agrop. y pesqueros (078)",999,1,127,269,319,283
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",25,,8,9,7,1
"Obreros construc., conf., papel, fab., instr. (080)",80,,35,28,14,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",494,36,157,124,108,69
"Ocupación no especificada (083)",56,,21,11,16,8
"Hombres (084)",1315,28,292,400,341,254
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,1,1,,
"Profes., científicos e intelectuales (086)",56,,17,29,10,
"Técnicos de nivel medio y trab. asimilados (087)",6,,2,3,1,
"Jefes y empleados de oficina (088)",17,,8,4,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",16,,3,8,5,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",785,1,102,227,237,218
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",24,,7,9,7,1
"Obreros construc., conf., papel, fab., instr. (092)",75,,33,27,12,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",318,27,113,87,60,31
"Ocupación no especificada (095)",16,,6,5,4,1
"Mujeres (096)",501,9,113,114,152,113
"Profes., científicos e intelectuales (098)",30,,10,19,1,
"Técnicos de nivel medio y trab. asimilados (099)",6,,4,2,,
"Jefes y empleados de oficina (100)",1,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",28,,11,7,7,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",214,,25,42,82,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",1,,1,,,
"Obreros construc., conf., papel, fab., instr. (104)",5,,2,1,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",176,9,44,37,48,38
"Ocupación no especificada (107)",40,,15,6,12,7
