"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",12,,,,,,7,5
"De 20 a 24 años (053)",86,,,,,,44,42
"De 25 a 29 años (054)",43,,,,,3,19,21
"De 30 a 34 años (055)",34,,,,,4,15,15
"De 35 a 39 años (056)",36,,,,1,8,19,8
"De 40 a 44 años (057)",17,,,,2,5,3,7
"De 45 a 49 años (058)",11,,,,3,5,3,
"De 50 y más años (059)",11,,,1,4,3,,3
"Sup. no Univ. completa (060)",756,1,5,16,23,136,330,245
"De 20 a 24 años (063)",100,,,,,,43,57
"De 25 a 29 años (064)",187,,,,,7,103,77
"De 30 a 34 años (065)",167,,,,,24,104,39
"De 35 a 39 años (066)",125,,,,1,35,55,34
"De 40 a 44 años (067)",75,,,,3,35,21,16
"De 45 a 49 años (068)",38,,,,6,22,3,7
"De 50 y más años (069)",64,1,5,16,13,13,1,15
"Sup. Univ. incompleta (070)",88,,1,2,2,14,30,39
"De 15 a 19 años (072)",3,,,,,,2,1
"De 20 a 24 años (073)",19,,,,,,6,13
"De 25 a 29 años (074)",18,,,,,3,6,9
"De 30 a 34 años (075)",15,,,,,1,7,7
"De 35 a 39 años (076)",10,,,,,3,4,3
"De 40 a 44 años (077)",10,,,,,2,3,5
"De 45 a 49 años (078)",5,,,,,3,2,
"De 50 y más años (079)",8,,1,2,2,2,,1
"Sup. Univ. completa (080)",337,1,5,11,14,73,113,120
"De 20 a 24 años (083)",13,,,,,,4,9
"De 25 a 29 años (084)",54,,,,,,26,28
"De 30 a 34 años (085)",69,,,,,15,37,17
"De 35 a 39 años (086)",58,,,,,12,26,20
"De 40 a 44 años (087)",52,,,,,21,16,15
"De 45 a 49 años (088)",38,,,1,1,16,4,16
"De 50 y más años (089)",53,1,5,10,13,9,,15
,,,,,,,,
"URBANA (100)",5985,47,192,440,709,1174,1799,1624
"De 12 a 14 años (101)",12,,,,,,,12
"De 15 a 19 años (102)",125,,,,,,70,55
"De 20 a 24 años (103)",518,,,,,2,288,228
"De 25 a 29 años (104)",636,,,,,36,389,211
"De 30 a 34 años (105)",703,,,,,110,419,174
"De 35 a 39 años (106)",728,,,,12,224,339,153
"De 40 a 44 años (107)",628,,,,54,268,186,120
"De 45 a 49 años (108)",549,,,7,88,251,90,113
"De 50 y más años (109)",2086,47,192,433,555,283,18,558
"Sin nivel (110)",1224,27,78,157,195,222,193,352
"De 15 a 19 años (112)",3,,,,,,1,2
"De 20 a 24 años (113)",25,,,,,,16,9
"De 25 a 29 años (114)",33,,,,,,24,9
"De 30 a 34 años (115)",75,,,,,7,52,16
"De 35 a 39 años (116)",103,,,,2,37,41,23
"De 40 a 44 años (117)",100,,,,4,49,26,21
"De 45 a 49 años (118)",103,,,2,11,46,23,21
"De 50 y más años (119)",782,27,78,155,178,83,10,251
"Educacion Inicial (120)",6,,,,,,3,3
"De 20 a 24 años (123)",4,,,,,,2,2
"De 30 a 34 años (125)",1,,,,,,,1
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",2687,18,97,235,403,564,745,625
"De 12 a 14 años (131)",6,,,,,,,6
"De 15 a 19 años (132)",52,,,,,,26,26
"De 20 a 24 años (133)",162,,,,,2,105,55
"De 25 a 29 años (134)",222,,,,,11,157,54
"De 30 a 34 años (135)",265,,,,,44,158,63
"De 35 a 39 años (136)",311,,,,8,95,146,62
"De 40 a 44 años (137)",298,,,,34,118,97,49
"De 45 a 49 años (138)",295,,,4,52,130,50,59
"De 50 y más años (139)",1076,18,97,231,309,164,6,251
"Secundaria (140)",863,,6,20,68,175,362,232
"De 12 a 14 años (141)",6,,,,,,,6
"De 15 a 19 años (142)",57,,,,,,36,21
"De 20 a 24 años (143)",154,,,,,,91,63
"De 25 a 29 años (144)",129,,,,,13,80,36
"De 30 a 34 años (145)",120,,,,,24,63,33
"De 35 a 39 años (146)",118,,,,,43,60,15
"De 40 a 44 años (147)",93,,,,11,41,24,17
"De 45 a 49 años (148)",74,,,1,18,36,7,12
"De 50 y más años (149)",112,,6,19,39,18,1,29
"Sup. no Univ. incompleta (150)",185,,,1,8,19,81,76
"De 15 a 19 años (152)",11,,,,,,6,5
"De 20 a 24 años (153)",66,,,,,,32,34
"De 25 a 29 años (154)",33,,,,,3,15,15
"De 30 a 34 años (155)",25,,,,,3,13,9
"De 35 a 39 años (156)",23,,,,1,5,12,5
"De 40 a 44 años (157)",13,,,,2,4,2,5
"De 45 a 49 años (158)",7,,,,2,4,1,
"De 50 y más años (159)",7,,,1,3,,,3
"Sup. no Univ. completa (160)",668,1,5,16,21,122,289,214
"De 20 a 24 años (163)",81,,,,,,33,48
"De 25 a 29 años (164)",159,,,,,6,87,66
"De 30 a 34 años (165)",150,,,,,20,95,35
"De 35 a 39 años (166)",115,,,,1,33,51,30
"De 40 a 44 años (167)",70,,,,3,34,19,14
"De 45 a 49 años (168)",33,,,,5,18,3,7
"De 50 y más años (169)",60,1,5,16,12,11,1,14
"Sup. Univ. incompleta (170)",70,,1,2,2,12,23,30
"De 15 a 19 años (172)",2,,,,,,1,1
"De 20 a 24 años (173)",15,,,,,,5,10
"De 25 a 29 años (174)",14,,,,,3,4,7
"De 30 a 34 años (175)",9,,,,,1,4,4
"De 35 a 39 años (176)",8,,,,,1,4,3
"De 40 a 44 años (177)",9,,,,,2,3,4
"De 45 a 49 años (178)",5,,,,,3,2,
"De 50 y más años (179)",8,,1,2,2,2,,1
"Sup. Univ. completa (180)",282,1,5,9,12,60,103,92
"De 20 a 24 años (183)",11,,,,,,4,7
"De 25 a 29 años (184)",46,,,,,,22,24
"De 30 a 34 años (185)",58,,,,,11,34,13
"De 35 a 39 años (186)",49,,,,,10,24,15
"De 40 a 44 años (187)",45,,,,,20,15,10
"De 45 a 49 años (188)",32,,,,,14,4,14
"De 50 y más años (189)",41,1,5,9,12,5,,9
,,,,,,,,
"RURAL (200)",16729,108,384,1031,1859,3320,6736,3291
"De 12 a 14 años (201)",27,,,,,,4,23
"De 15 a 19 años (202)",602,,,,,,400,202
"De 20 a 24 años (203)",1967,,,,,6,1337,624
"De 25 a 29 años (204)",2052,,,,,105,1492,455
"De 30 a 34 años (205)",2070,,,,2,342,1387,339
"De 35 a 39 años (206)",1876,,,,17,582,1041,236
"De 40 a 44 años (207)",1540,,,,82,590,650,218
"De 45 a 49 años (208)",1348,,,4,163,676,338,167
"De 50 y más años (209)",5247,108,384,1027,1595,1019,87,1027
"Sin nivel (210)",5658,90,281,626,945,1164,1428,1124
"De 12 a 14 años (211)",2,,,,,,1,1
"De 15 a 19 años (212)",43,,,,,,30,13
"De 20 a 24 años (213)",212,,,,,,139,73
"De 25 a 29 años (214)",274,,,,,10,201,63
"De 30 a 34 años (215)",462,,,,1,63,327,71
"De 35 a 39 años (216)",495,,,,3,122,305,65
"De 40 a 44 años (217)",502,,,,26,178,231,67
"De 45 a 49 años (218)",545,,,,56,261,153,75
"De 50 y más años (219)",3123,90,281,626,859,530,41,696
"Educacion Inicial (220)",47,,,,,5,32,10
"De 15 a 19 años (222)",1,,,,,,,1
"De 20 a 24 años (223)",9,,,,,,7,2
"De 25 a 29 años (224)",11,,,,,1,8,2
"De 30 a 34 años (225)",14,,,,,1,8,5
"De 35 a 39 años (226)",12,,,,,3,9,
"Primaria (230)",9750,18,103,398,875,1942,4600,1814
"De 12 a 14 años (231)",24,,,,,,3,21
"De 15 a 19 años (232)",442,,,,,,289,153
"De 20 a 24 años (233)",1415,,,,,6,984,425
"De 25 a 29 años (234)",1521,,,,,76,1124,321
"De 30 a 34 años (235)",1395,,,,1,241,929,224
"De 35 a 39 años (236)",1224,,,,14,404,661,145
"De 40 a 44 años (237)",941,,,,49,376,390,126
"De 45 a 49 años (238)",734,,,3,97,372,176,86
"De 50 y más años (239)",2054,18,103,395,714,467,44,313
"Secundaria (240)",1048,,,5,33,171,589,250
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",114,,,,,,79,35
"De 20 a 24 años (243)",286,,,,,,184,102
"De 25 a 29 años (244)",196,,,,,17,133,46
"De 30 a 34 años (245)",156,,,,,28,106,22
"De 35 a 39 años (246)",111,,,,,44,53,14
"De 40 a 44 años (247)",80,,,,7,33,25,15
"De 45 a 49 años (248)",54,,,,7,36,7,4
"De 50 y más años (249)",50,,,5,19,13,2,11
"Sup. no Univ. incompleta (250)",65,,,,2,9,29,25
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",20,,,,,,12,8
"De 25 a 29 años (254)",10,,,,,,4,6
"De 30 a 34 años (255)",9,,,,,1,2,6
"De 35 a 39 años (256)",13,,,,,3,7,3
"De 40 a 44 años (257)",4,,,,,1,1,2
"De 45 a 49 años (258)",4,,,,1,1,2,
"De 50 y más años (259)",4,,,,1,3,,
"Sup. no Univ. completa (260)",88,,,,2,14,41,31
"De 20 a 24 años (263)",19,,,,,,10,9
"De 25 a 29 años (264)",28,,,,,1,16,11
"De 30 a 34 años (265)",17,,,,,4,9,4
"De 35 a 39 años (266)",10,,,,,2,4,4
"De 40 a 44 años (267)",5,,,,,1,2,2
"De 45 a 49 años (268)",5,,,,1,4,,
"De 50 y más años (269)",4,,,,1,2,,1
"Sup. Univ. incompleta (270)",18,,,,,2,7,9
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",4,,,,,,1,3
"De 25 a 29 años (274)",4,,,,,,2,2
"De 30 a 34 años (275)",6,,,,,,3,3
"De 35 a 39 años (276)",2,,,,,2,,
"De 40 a 44 años (277)",1,,,,,,,1
"Sup. Univ. completa (280)",55,,,2,2,13,10,28
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",8,,,,,,4,4
"De 30 a 34 años (285)",11,,,,,4,3,4
"De 35 a 39 años (286)",9,,,,,2,2,5
"De 40 a 44 años (287)",7,,,,,1,1,5
"De 45 a 49 años (288)",6,,,1,1,2,,2
"De 50 y más años (289)",12,,,1,1,4,,6
