"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia JUNIN (000)",29950,21080,8870
"Casa independiente (001)",28475,20249,8226
"Vivienda en quinta (003)",97,97,
"Vivienda en casa de vecindad (004)",725,725,
"Choza o cabaña (005)",642,,642
"Local no dest.para hab. humana (007)",11,9,2
