"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
,,TOTAL,SOBREVIVIENTES,,TOTAL,"ULTIMO AÑO",
,,,,,,,
"Provincia BELLAVISTA (000)",15880,46354,42073,,1039,90.8,2.2
"De 12 a 14 años (001)",1715,24,24,,9,100,37.5
"De 15 a 19 años (002)",2262,860,836,192,97.2,22.3,
"De 20 a 24 años (003)",2029,2668,2575,269,96.5,10.1,
"De 25 a 29 años (004)",1890,4084,3936,232,96.4,5.7,
"De 30 a 34 años (005)",1678,4949,4731,173,95.6,3.5,
"De 35 a 39 años (006)",1503,5553,5255,119,94.6,2.1,
"De 40 a 44 años (007)",1241,5530,5133,42,92.8,0.8,
"De 45 a 49 años (008)",947,4913,4455,3,90.7,0.1,
"De 50 y más años (009)",2615,17773,15128,,85.1,,
"Sin nivel (010)",1596,9712,8139,76,83.8,0.8,
"De 12 a 14 años (011)",25,4,4,,100,,
"De 15 a 19 años (012)",39,31,31,8,100,25.8,
"De 20 a 24 años (013)",61,77,73,10,94.8,13,
"De 25 a 29 años (014)",100,304,280,18,92.1,5.9,
"De 30 a 34 años (015)",110,443,401,14,90.5,3.2,
"De 35 a 39 años (016)",122,630,575,16,91.3,2.5,
"De 40 a 44 años (017)",159,893,782,9,87.6,1,
"De 45 a 49 años (018)",155,1022,889,1,87,0.1,
"De 50 y más años (019)",825,6308,5104,,80.9,,
"Educacion Inicial (020)",28,82,80,3,97.6,3.7,
"De 12 a 14 años (021)",3,,,,,,
"De 15 a 19 años (022)",2,,,,,,
"De 20 a 24 años (023)",3,4,4,,100,,
"De 25 a 29 años (024)",7,20,20,,100,,
"De 30 a 34 años (025)",9,36,35,3,97.2,8.3,
"De 35 a 39 años (026)",4,22,21,,95.5,,
"Primaria (030)",8395,28130,25726,606,91.5,2.2,
"De 12 a 14 años (031)",1054,18,18,9,100,50,
"De 15 a 19 años (032)",858,511,492,109,96.3,21.3,
"De 20 a 24 años (033)",977,1660,1600,162,96.4,9.8,
"De 25 a 29 años (034)",968,2473,2378,134,96.2,5.4,
"De 30 a 34 años (035)",911,3056,2921,99,95.6,3.2,
"De 35 a 39 años (036)",847,3527,3319,69,94.1,2,
"De 40 a 44 años (037)",720,3499,3251,23,92.9,0.7,
"De 45 a 49 años (038)",556,3133,2846,1,90.8,,
"De 50 y más años (039)",1504,10253,8901,,86.8,,
