"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Profes., científicos e intelectuales (098)",109,98,,11,,,
"Técnicos de nivel medio y trab. asimilados (099)",26,19,,6,1,,
"Jefes y empleados de oficina (100)",29,29,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",161,25,,120,,16,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",788,,,777,11,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",45,,14,27,1,3,
"Obreros construc.,conf., papel, fab., instr. (104)",7,1,2,4,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",1533,22,527,60,,787,137
"Otra (106)",1,1,,,,,
"Ocupación no especificada (107)",39,5,,26,,8,
