"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Explotación de minas y canteras (118)",2,,,2,,,,
"Industrias manufactureras (119)",115,8,26,75,2,4,,
"Construcción (121)",16,2,11,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1601,456,1,887,42,215,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",13,5,,5,1,2,,
"Comercio al por mayor (124)",75,35,,23,4,13,,
"Comercio al por menor (125)",1513,416,1,859,37,200,,
"Hoteles y restaurantes (126)",592,198,14,335,18,27,,
"Trans., almac. y comunicaciones (127)",74,25,6,37,2,4,,
"Intermediación financiera (128)",4,,,4,,,,
"Activid.inmobil., empres. y alquileres (129)",67,55,2,10,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",170,140,30,,,,,
"Enseñanza (131)",366,329,,36,1,,,
"Servicios sociales y de salud (132)",90,80,3,6,,1,,
"Otras activ. serv.comun.soc y personales (133)",178,88,2,83,2,3,,
"Hogares privados con servicio doméstico (134)",354,,,,,,354,
"Actividad economica no especificada (136)",268,82,26,131,6,23,,
"Desocupado (137)",176,,,,,,,176
,,,,,,,,
"RURAL (138)",1385,104,263,803,12,133,16,54
"Agric., ganadería, caza y silvicultura (139)",970,2,207,625,7,129,,
"Pesca (140)",38,,7,26,5,,,
"Industrias manufactureras (142)",20,1,10,9,,,,
"Construcción (144)",33,,25,8,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",57,4,2,49,,2,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,1,8,,,,
"Comercio al por menor (148)",48,4,1,41,,2,,
"Hoteles y restaurantes (149)",17,4,1,12,,,,
"Trans., almac. y comunicaciones (150)",65,4,6,55,,,,
"Activid.inmobil., empres. y alquileres (152)",24,22,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",18,17,1,,,,,
"Enseñanza (154)",35,30,,5,,,,
"Servicios sociales y de salud (155)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (156)",17,11,,5,,1,,
"Hogares privados con servicio doméstico (157)",16,,,,,,16,
"Actividad economica no especificada (159)",16,4,2,9,,1,,
"Desocupado (160)",54,,,,,,,54
"Hombres (161)",1231,68,255,744,12,106,1,45
"Agric., ganadería, caza y silvicultura (162)",924,2,202,609,7,104,,
"Pesca (163)",38,,7,26,5,,,
"Industrias manufactureras (165)",20,1,10,9,,,,
"Construcción (167)",33,,25,8,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",30,2,2,25,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",8,,1,7,,,,
"Comercio al por menor (171)",22,2,1,18,,1,,
"Hoteles y restaurantes (172)",5,2,,3,,,,
"Trans., almac. y comunicaciones (173)",65,4,6,55,,,,
"Activid.inmobil., empres. y alquileres (175)",22,21,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",13,12,1,,,,,
"Enseñanza (177)",14,14,,,,,,
"Servicios sociales y de salud (178)",2,2,,,,,,
"Otras activ. serv.comun.soc y personales (179)",8,5,,2,,1,,
"Hogares privados con servicio doméstico (180)",1,,,,,,1,
"Actividad economica no especificada (182)",11,3,1,7,,,,
"Desocupado (183)",45,,,,,,,45
"Mujeres (184)",154,36,8,59,,27,15,9
"Agric., ganadería, caza y silvicultura (185)",46,,5,16,,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",27,2,,24,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por menor (194)",26,2,,23,,1,,
"Hoteles y restaurantes (195)",12,2,1,9,,,,
"Activid.inmobil., empres. y alquileres (198)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,5,,,,,,
"Enseñanza (200)",21,16,,5,,,,
"Servicios sociales y de salud (201)",3,3,,,,,,
"Otras activ. serv.comun.soc y personales (202)",9,6,,3,,,,
"Hogares privados con servicio doméstico (203)",15,,,,,,15,
"Actividad economica no especificada (205)",5,1,1,2,,1,,
"Desocupado (206)",9,,,,,,,9
