"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",72,67,4,1,
,,,,,
"URBANA (036)",3219,1932,312,407,568
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",18,,1,3,14
"Profes., científicos e intelectuales (038)",299,72,39,150,38
"Técnicos de nivel medio y trab. asimilados (039)",134,41,6,22,65
"Jefes y empleados de oficina (040)",140,20,9,16,95
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",375,325,17,18,15
"Agricult.trabaj.calif.agrop.y pesqueros (042)",448,410,38,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",608,263,71,96,178
"Obreros construc.,conf.,papel, fab., instr. (044)",171,117,19,13,22
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",952,642,109,81,120
"Otra (046)",21,,,,21
"Ocupación no especificada (047)",53,42,3,8,
"Hombres (048)",2102,1148,200,300,454
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",14,,1,3,10
"Profes., científicos e intelectuales (050)",133,26,12,72,23
"Técnicos de nivel medio y trab. asimilados (051)",84,22,3,20,39
"Jefes y empleados de oficina (052)",69,10,4,11,44
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",123,91,3,16,13
"Agricult.trabaj.calif.agrop.y pesqueros (054)",332,308,24,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",547,215,67,92,173
"Obreros construc.,conf.,papel, fab., instr. (056)",164,113,19,10,22
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",591,347,66,69,109
"Otra (058)",21,,,,21
"Ocupación no especificada (059)",24,16,1,7,
"Mujeres (060)",1117,784,112,107,114
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",4,,,,4
"Profes., científicos e intelectuales (062)",166,46,27,78,15
"Técnicos de nivel medio y trab. asimilados (063)",50,19,3,2,26
"Jefes y empleados de oficina (064)",71,10,5,5,51
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",252,234,14,2,2
"Agricult.trabaj.calif.agrop.y pesqueros (066)",116,102,14,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",61,48,4,4,5
"Obreros construc.,conf.,papel, fab., instr. (068)",7,4,,3,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",361,295,43,12,11
"Ocupación no especificada (071)",29,26,2,1,
,,,,,
"RURAL (072)",5189,3034,449,231,1475
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",7,,1,,6
"Profes., científicos e intelectuales (074)",161,47,28,14,72
"Técnicos de nivel medio y trab. asimilados (075)",122,28,4,3,87
"Jefes y empleados de oficina (076)",61,6,1,5,49
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",240,168,13,14,45
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1089,1031,57,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",2024,738,222,158,906
"Obreros construc.,conf.,papel, fab., instr. (080)",204,65,22,15,102
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",1185,879,94,21,191
"Otra (082)",16,,,,16
"Ocupación no especificada (083)",80,72,7,,1
"Hombres (084)",4077,2078,370,208,1421
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",7,,1,,6
"Profes., científicos e intelectuales (086)",108,20,17,10,61
"Técnicos de nivel medio y trab. asimilados (087)",104,25,4,3,72
"Jefes y empleados de oficina (088)",55,4,1,3,47
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",83,39,3,4,37
"Agricult.trabaj.calif.agrop.y pesqueros (090)",776,740,35,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",1945,675,216,157,897
"Obreros construc.,conf.,papel, fab., instr. (092)",204,65,22,15,102
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",742,479,66,15,182
"Otra (094)",16,,,,16
"Ocupación no especificada (095)",37,31,5,,1
"Mujeres (096)",1112,956,79,23,54
"Profes., científicos e intelectuales (098)",53,27,11,4,11
"Técnicos de nivel medio y trab. asimilados (099)",18,3,,,15
"Jefes y empleados de oficina (100)",6,2,,2,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",157,129,10,10,8
"Agricult.trabaj.calif.agrop.y pesqueros (102)",313,291,22,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",79,63,6,1,9
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",443,400,28,6,9
"Ocupación no especificada (107)",43,41,2,,
