"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Hoteles y restaurantes (077)",381,,1,6,6,222,,,,146,,
"Trans., almac. y comunicaciones (078)",237,,,6,9,,,,194,28,,
"Intermediación financiera (079)",9,,,1,6,,,,,2,,
"Activid.inmobil., empres. y alquileres (080)",154,,26,26,57,9,,2,6,28,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",384,17,15,36,153,11,,3,12,56,81,
"Enseñanza (082)",939,7,884,7,30,,,,,11,,
"Servicios sociales y de salud (083)",142,,35,85,13,,,1,2,6,,
"Otras activ. serv.comun.soc y personales (084)",114,,10,24,13,9,,1,,57,,
"Hogares privados con servicio doméstico (085)",167,,,,,,,,,167,,
"Actividad economica no especificada (087)",297,,,1,15,,,,,,,281
"Hombres (088)",3608,17,454,150,159,506,755,203,364,751,78,171
"Agric., ganadería, caza y silvicultura (089)",1133,,2,20,2,,753,2,1,353,,
"Pesca (090)",3,,,,,,2,,,1,,
"Explotación de minas y canteras (091)",30,,3,2,,,,12,1,12,,
"Industrias manufactureras (092)",130,,2,3,1,,,116,4,4,,
"Suministro de electricidad, gas y agua (093)",15,,,3,2,,,5,1,4,,
"Construcción (094)",220,,6,7,2,,,10,142,53,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",655,,,7,,434,,52,3,159,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",41,,,2,,4,,34,1,,,
"Comercio al por mayor (097)",38,,,,,38,,,,,,
"Comercio al por menor (098)",576,,,5,,392,,18,2,159,,
"Hoteles y restaurantes (099)",100,,1,5,3,51,,,,40,,
"Trans., almac. y comunicaciones (100)",228,,,5,5,,,,194,24,,
"Intermediación financiera (101)",4,,,1,3,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",97,,18,18,23,9,,2,4,23,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",277,10,14,23,87,7,,3,12,43,78,
"Enseñanza (104)",426,7,391,5,17,,,,,6,,
"Servicios sociales y de salud (105)",52,,9,32,5,,,1,2,3,,
"Otras activ. serv.comun.soc y personales (106)",62,,8,18,8,5,,,,23,,
"Hogares privados con servicio doméstico (107)",3,,,,,,,,,3,,
"Actividad economica no especificada (109)",173,,,1,1,,,,,,,171
"Mujeres (110)",2003,7,531,90,153,572,36,29,6,466,3,110
"Agric., ganadería, caza y silvicultura (111)",80,,1,2,,,36,,,41,,
"Industrias manufactureras (114)",34,,,,2,,,27,4,1,,
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,,,,
"Construcción (116)",1,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",485,,,4,,393,,,,88,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,2,,,,,,
"Comercio al por mayor (119)",26,,,2,,24,,,,,,
"Comercio al por menor (120)",457,,,2,,367,,,,88,,
"Hoteles y restaurantes (121)",281,,,1,3,171,,,,106,,
"Trans., almac. y comunicaciones (122)",9,,,1,4,,,,,4,,
"Intermediación financiera (123)",5,,,,3,,,,,2,,
"Activid.inmobil., empres. y alquileres (124)",57,,8,8,34,,,,2,5,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",107,7,1,13,66,4,,,,13,3,
"Enseñanza (126)",513,,493,2,13,,,,,5,,
"Servicios sociales y de salud (127)",90,,26,53,8,,,,,3,,
"Otras activ. serv.comun.soc y personales (128)",52,,2,6,5,4,,1,,34,,
"Hogares privados con servicio doméstico (129)",164,,,,,,,,,164,,
"Actividad economica no especificada (131)",124,,,,14,,,,,,,110
,,,,,,,,,,,,
"RURAL (132)",29648,17,647,132,69,528,18269,566,393,8142,7,878
"Agric., ganadería, caza y silvicultura (133)",25444,,,6,1,,18265,2,,7170,,
"Pesca (134)",9,,,,,,4,,,5,,
"Explotación de minas y canteras (135)",373,,1,,2,,,195,1,174,,
"Industrias manufactureras (136)",355,,,3,1,,,339,8,4,,
"Suministro de electricidad, gas y agua (137)",63,,2,,2,,,1,5,53,,
"Construcción (138)",389,,1,2,,,,4,225,157,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",564,,,5,,421,,21,4,113,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",24,,,,,7,,15,2,,,
"Comercio al por mayor (141)",26,,,1,,25,,,,,,
"Comercio al por menor (142)",514,,,4,,389,,6,2,113,,
"Hoteles y restaurantes (143)",173,,,2,1,88,,,1,81,,
"Trans., almac. y comunicaciones (144)",219,,,7,3,,,,144,65,,
"Activid.inmobil., empres. y alquileres (146)",51,,,7,19,5,,3,2,15,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",127,12,7,17,23,10,,1,3,47,7,
"Enseñanza (148)",640,5,616,2,9,,,,,8,,
"Servicios sociales y de salud (149)",87,,14,68,1,3,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",54,,6,12,1,1,,,,34,,
"Hogares privados con servicio doméstico (151)",215,,,,,,,,,215,,
"Actividad economica no especificada (153)",885,,,1,6,,,,,,,878
"Hombres (154)",26866,15,288,79,39,268,17774,406,388,7371,7,231
"Agric., ganadería, caza y silvicultura (155)",24515,,,5,1,,17770,2,,6737,,
"Pesca (156)",8,,,,,,4,,,4,,
"Explotación de minas y canteras (157)",367,,1,,1,,,191,1,173,,
"Industrias manufactureras (158)",193,,,1,1,,,183,6,2,,
"Suministro de electricidad, gas y agua (159)",61,,2,,1,,,1,5,52,,
"Construcción (160)",386,,1,2,,,,4,224,155,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",343,,,1,,232,,21,4,85,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",23,,,,,6,,15,2,,,
"Comercio al por mayor (163)",14,,,,,14,,,,,,
"Comercio al por menor (164)",306,,,1,,212,,6,2,85,,
"Hoteles y restaurantes (165)",49,,,1,,24,,,1,23,,
"Trans., almac. y comunicaciones (166)",216,,,7,2,,,,142,65,,
"Activid.inmobil., empres. y alquileres (168)",29,,,6,8,5,,3,2,5,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",104,12,5,11,14,7,,1,3,44,7,
"Enseñanza (170)",285,3,269,2,6,,,,,5,,
"Servicios sociales y de salud (171)",38,,5,32,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",27,,5,10,1,,,,,11,,
"Hogares privados con servicio doméstico (173)",10,,,,,,,,,10,,
"Actividad economica no especificada (175)",235,,,1,3,,,,,,,231
"Mujeres (176)",2782,2,359,53,30,260,495,160,5,771,,647
"Agric., ganadería, caza y silvicultura (177)",929,,,1,,,495,,,433,,
"Pesca (178)",1,,,,,,,,,1,,
"Explotación de minas y canteras (179)",6,,,,1,,,4,,1,,
"Industrias manufactureras (180)",162,,,2,,,,156,2,2,,
"Suministro de electricidad, gas y agua (181)",2,,,,1,,,,,1,,
"Construcción (182)",3,,,,,,,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",221,,,4,,189,,,,28,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por mayor (185)",12,,,1,,11,,,,,,
"Comercio al por menor (186)",208,,,3,,177,,,,28,,
"Hoteles y restaurantes (187)",124,,,1,1,64,,,,58,,
"Trans., almac. y comunicaciones (188)",3,,,,1,,,,2,,,
"Activid.inmobil., empres. y alquileres (190)",22,,,1,11,,,,,10,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",23,,2,6,9,3,,,,3,,
"Enseñanza (192)",355,2,347,,3,,,,,3,,
"Servicios sociales y de salud (193)",49,,9,36,,3,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",27,,1,2,,1,,,,23,,
"Hogares privados con servicio doméstico (195)",205,,,,,,,,,205,,
"Actividad economica no especificada (197)",650,,,,3,,,,,,,647
