"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Agric., ganadería, caza y silvicultura (162)",3560,,,1,,,2827,,2,730,,,
"Explotación de minas y canteras (164)",41,,1,1,1,,,21,,17,,,
"Industrias manufactureras (165)",35,1,,1,,,,30,3,,,,
"Suministro de electricidad, gas y agua (166)",5,,,1,,,,,,4,,,
"Construcción (167)",179,,2,,,,,2,101,74,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",37,,,1,,19,,5,2,10,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,,1,,,,2,2,,,,
"Comercio al por mayor (170)",1,,,,,1,,,,,,,
"Comercio al por menor (171)",31,,,,,18,,3,,10,,,
"Hoteles y restaurantes (172)",8,,,,,5,,,,3,,,
"Trans., almac. y comunicaciones (173)",22,,,,1,,,,17,4,,,
"Activid.inmobil., empres. y alquileres (175)",32,,2,4,1,15,,,1,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",83,6,4,2,8,,,,,62,1,,
"Enseñanza (177)",31,,31,,,,,,,,,,
"Servicios sociales y de salud (178)",1,,1,,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",25,,2,2,1,,,,11,9,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,,,,2,,,
"Actividad economica no especificada (182)",105,1,3,1,1,,,,,,,99,
"Desocupado (183)",106,,,,,,,,,,,,106
"Mujeres (184)",1153,1,36,6,7,148,233,10,2,539,,152,19
"Agric., ganadería, caza y silvicultura (185)",710,,,,,,233,,,477,,,
"Explotación de minas y canteras (187)",3,,1,,,,,1,,1,,,
"Industrias manufactureras (188)",9,,,,,,,9,,,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",50,,,,,45,,,,5,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",49,,,,,44,,,,5,,,
"Hoteles y restaurantes (195)",117,,,1,,102,,,,14,,,
"Trans., almac. y comunicaciones (196)",3,,,,1,1,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,1,1,,5,,,,,,,,
"Enseñanza (200)",30,,30,,,,,,,,,,
"Servicios sociales y de salud (201)",5,,1,4,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",33,,2,1,1,,,,,29,,,
"Hogares privados con servicio doméstico (203)",12,,,,,,,,,12,,,
"Actividad economica no especificada (205)",152,,,,,,,,,,,152,
"Desocupado (206)",19,,,,,,,,,,,,19
