"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",2579,34,849,975,595,126
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",11,,1,7,3,
"Profes., científicos e intelectuales (038)",209,,65,105,39,
"Técnicos de nivel medio y trab. asimilados (039)",76,,31,35,8,2
"Jefes y empleados de oficina (040)",57,,23,26,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",463,4,113,197,119,30
"Agricult. trabaj. calif.agrop. y pesqueros (042)",762,,189,303,216,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",124,2,45,45,25,7
"Obreros construc., conf., papel, fab., instr. (044)",156,,45,63,45,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",648,28,306,168,119,27
"Otra (046)",16,,3,11,2,
"Ocupación no especificada (047)",57,,28,15,11,3
"Hombres (048)",1907,22,617,709,456,103
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",9,,,6,3,
"Profes., científicos e intelectuales (050)",99,,28,50,21,
"Técnicos de nivel medio y trab. asimilados (051)",52,,20,26,5,1
"Jefes y empleados de oficina (052)",32,,12,14,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",219,3,49,93,59,15
"Agricult. trabaj. calif.agrop. y pesqueros (054)",727,,183,284,206,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",88,2,32,30,18,6
"Obreros construc., conf., papel, fab., instr. (056)",155,,44,63,45,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",483,17,232,127,84,23
"Otra (058)",16,,3,11,2,
"Ocupación no especificada (059)",27,,14,5,7,1
"Mujeres (060)",672,12,232,266,139,23
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,1,1,,
"Profes., científicos e intelectuales (062)",110,,37,55,18,
"Técnicos de nivel medio y trab. asimilados (063)",24,,11,9,3,1
"Jefes y empleados de oficina (064)",25,,11,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",244,1,64,104,60,15
"Agricult. trabaj. calif.agrop. y pesqueros (066)",35,,6,19,10,
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",36,,13,15,7,1
"Obreros construc., conf., papel, fab., instr. (068)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",165,11,74,41,35,4
"Ocupación no especificada (071)",30,,14,10,4,2
,,,,,,
"RURAL (072)",14087,391,5758,4173,2794,971
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,,5,4,
"Profes., científicos e intelectuales (074)",115,,57,42,15,1
"Técnicos de nivel medio y trab. asimilados (075)",37,,23,11,3,
"Jefes y empleados de oficina (076)",17,,11,3,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",285,2,102,102,62,17
"Agricult. trabaj. calif.agrop. y pesqueros (078)",8195,,2462,2856,2082,795
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",177,3,63,58,41,12
"Obreros construc., conf., papel, fab., instr. (080)",175,,59,67,46,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4833,386,2893,945,482,127
"Ocupación no especificada (083)",244,,88,84,56,16
"Hombres (084)",12594,343,5096,3775,2493,887
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,,5,4,
"Profes., científicos e intelectuales (086)",66,,27,26,12,1
"Técnicos de nivel medio y trab. asimilados (087)",21,,10,8,3,
"Jefes y empleados de oficina (088)",7,,3,2,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",116,1,42,37,27,9
"Agricult. trabaj. calif.agrop. y pesqueros (090)",7862,,2345,2771,1987,759
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",66,1,18,27,14,6
"Obreros construc., conf., papel, fab., instr. (092)",174,,59,67,45,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4236,341,2583,818,390,104
"Ocupación no especificada (095)",37,,9,14,9,5
"Mujeres (096)",1493,48,662,398,301,84
"Profes., científicos e intelectuales (098)",49,,30,16,3,
"Técnicos de nivel medio y trab. asimilados (099)",16,,13,3,,
"Jefes y empleados de oficina (100)",10,,8,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",169,1,60,65,35,8
"Agricult. trabaj. calif.agrop. y pesqueros (102)",333,,117,85,95,36
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",111,2,45,31,27,6
"Obreros construc., conf., papel, fab., instr. (104)",1,,,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",597,45,310,127,92,23
"Ocupación no especificada (107)",207,,79,70,47,11
