"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",132,127,2,112,13,,,,,,5,138
"De 20 a 24 años (023)",316,312,7,228,66,11,,,,,4,393
"De 25 a 29 años (024)",316,313,6,149,95,35,24,3,1,,3,575
"De 30 a 34 años (025)",302,300,2,106,96,50,38,6,1,1,2,667
"De 35 a 39 años (026)",244,241,4,51,70,42,51,17,5,1,3,708
"De 40 a 44 años (027)",221,220,2,39,45,34,60,29,7,4,1,785
"De 45 a 49 años (028)",189,189,2,22,29,25,43,49,15,4,,831
"De 50 y más años (029)",564,562,7,50,56,66,134,117,88,44,2,2963
"Casado(a) (030)",8136,8089,167,456,747,816,1595,1600,1312,1396,47,48937
"De 12 a 14 años (031)",3,,,,,,,,,,3,
"De 15 a 19 años (032)",41,34,11,20,2,1,,,,,7,27
"De 20 a 24 años (033)",230,225,19,80,72,37,12,5,,,5,420
"De 25 a 29 años (034)",494,488,22,89,137,106,114,17,3,,6,1299
"De 30 a 34 años (035)",700,696,17,76,158,154,198,78,13,2,4,2358
"De 35 a 39 años (036)",958,954,13,42,123,172,305,195,87,17,4,4317
"De 40 a 44 años (037)",1015,1011,16,30,90,107,256,266,164,82,4,5665
"De 45 a 49 años (038)",1070,1066,8,25,55,91,211,282,224,170,4,6985
"De 50 y más años (039)",3625,3615,61,94,110,148,499,757,821,1125,10,27866
"Viudo(a) (040)",2961,2937,51,107,141,171,480,622,597,768,24,21052
"De 15 a 19 años (042)",4,4,,1,2,1,,,,,,8
"De 20 a 24 años (043)",9,8,,3,3,2,,,,,1,15
"De 25 a 29 años (044)",26,26,,3,11,5,4,2,1,,,76
"De 30 a 34 años (045)",50,49,,3,8,15,11,8,4,,1,198
"De 35 a 39 años (046)",73,73,1,6,6,9,23,21,3,4,,352
"De 40 a 44 años (047)",131,128,1,6,5,13,39,32,19,13,3,746
"De 45 a 49 años (048)",162,160,,9,11,9,39,43,31,18,2,978
"De 50 y más años (049)",2506,2489,49,76,95,117,364,516,539,733,17,18679
"Divorciado(a) (050)",156,151,9,33,24,13,24,19,11,18,5,641
"De 15 a 19 años (052)",2,1,1,,,,,,,,1,
"De 20 a 24 años (053)",10,10,1,7,2,,,,,,,11
"De 25 a 29 años (054)",15,15,,8,5,1,1,,,,,25
"De 30 a 34 años (055)",15,15,1,4,5,1,3,1,,,,37
"De 35 a 39 años (056)",11,11,,3,4,2,1,1,,,,27
"De 40 a 44 años (057)",13,12,,2,4,2,2,2,,,1,38
"De 45 a 49 años (058)",12,11,2,2,1,,3,1,,2,1,45
"De 50 y más años (059)",78,76,4,7,3,7,14,14,11,16,2,458
"Soltero(a) (060)",14758,13853,12096,945,413,249,150,,,,905,3118
"De 12 a 14 años (061)",5212,5210,5204,5,1,,,,,,2,7
"De 15 a 19 años (062)",4814,4812,4693,115,2,1,1,,,,2,126
"De 20 a 24 años (063)",1799,1495,1183,237,62,11,2,,,,304,402
"De 25 a 29 años (064)",897,662,364,190,69,29,10,,,,235,455
"De 30 a 34 años (065)",543,421,159,113,86,41,22,,,,122,496
"De 35 a 39 años (066)",378,314,105,98,51,41,19,,,,64,399
"De 40 a 44 años (067)",306,246,101,47,46,27,25,,,,60,320
"De 45 a 49 años (068)",222,180,63,39,29,29,20,,,,42,264
"De 50 y más años (069)",587,513,224,101,67,70,51,,,,74,649
,,,,,,,,,,,,
"URBANA (080)",6043,5819,1972,860,820,575,722,418,232,220,224,14536
"De 12 a 14 años (081)",577,573,571,1,1,,,,,,4,3
"De 15 a 19 años (082)",845,838,778,59,1,,,,,,7,61
"De 20 a 24 años (083)",601,544,266,192,71,8,7,,,,57,387
"De 25 a 29 años (084)",595,541,115,192,142,66,22,4,,,54,792
"De 30 a 34 años (085)",612,589,67,150,194,111,57,7,3,,23,1183
"De 35 a 39 años (086)",557,540,32,97,141,126,107,31,6,,17,1463
"De 40 a 44 años (087)",514,502,32,51,112,91,136,62,11,7,12,1704
"De 45 a 49 años (088)",415,400,25,35,63,66,111,66,23,11,15,1587
"De 50 y más años (089)",1327,1292,86,83,95,107,282,248,189,202,35,7356
"Conviviente (090)",1582,1547,157,365,338,224,242,119,55,47,35,4533
"De 12 a 14 años (091)",9,5,4,1,,,,,,,4,1
"De 15 a 19 años (092)",82,76,42,33,1,,,,,,6,35
"De 20 a 24 años (093)",231,222,46,124,43,4,5,,,,9,242
"De 25 a 29 años (094)",268,263,22,94,87,40,19,1,,,5,476
"De 30 a 34 años (095)",271,271,13,58,92,60,38,7,3,,,652
"De 35 a 39 años (096)",229,228,7,27,54,57,63,16,4,,1,714
"De 40 a 44 años (097)",171,170,5,15,32,35,50,27,2,4,1,636
"De 45 a 49 años (098)",104,104,7,4,17,17,27,21,7,4,,444
"De 50 y más años (099)",217,208,11,9,12,11,40,47,39,39,9,1333
"Separado(a) (100)",331,327,5,88,80,42,57,41,13,1,4,1011
"De 12 a 14 años (101)",1,1,1,,,,,,,,,
"De 15 a 19 años (102)",8,8,,8,,,,,,,,8
"De 20 a 24 años (103)",24,24,,19,5,,,,,,,29
"De 25 a 29 años (104)",39,39,,18,13,7,1,,,,,69
"De 30 a 34 años (105)",48,47,1,20,11,12,3,,,,1,91
"De 35 a 39 años (106)",36,34,,8,17,4,2,2,1,,2,85
"De 40 a 44 años (107)",42,42,,6,12,6,9,9,,,,146
"De 45 a 49 años (108)",28,28,,2,8,4,10,3,1,,,99
"De 50 y más años (109)",105,104,3,7,14,9,32,27,11,1,1,484
"Casado(a) (110)",1464,1450,46,164,278,239,312,188,114,109,14,6200
"De 15 a 19 años (112)",7,6,2,4,,,,,,,1,4
"De 20 a 24 años (113)",38,38,4,15,15,3,1,,,,,59
"De 25 a 29 años (114)",95,93,10,38,25,16,2,2,,,2,156
"De 30 a 34 años (115)",157,155,8,34,67,32,14,,,,2,325
"De 35 a 39 años (116)",193,191,4,23,56,56,38,13,1,,2,554
"De 40 a 44 años (117)",217,215,4,15,52,44,66,22,9,3,2,785
"De 45 a 49 años (118)",185,184,,10,25,36,58,37,11,7,1,837
"De 50 y más años (119)",572,568,14,25,38,52,133,114,93,99,4,3480
"Viudo(a) (120)",323,322,5,15,25,24,75,69,47,62,1,2043
"De 25 a 29 años (124)",2,2,,,1,,,1,,,,8
"De 30 a 34 años (125)",4,4,,,2,2,,,,,,10
"De 35 a 39 años (126)",4,4,,2,1,1,,,,,,7
"De 40 a 44 años (127)",11,11,,,,2,5,4,,,,54
"De 45 a 49 años (128)",31,31,,4,6,2,10,5,4,,,133
"De 50 y más años (129)",271,270,5,9,15,17,60,59,43,62,1,1831
"Divorciado(a) (130)",25,24,1,6,4,5,3,1,3,1,1,82
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (137)",3,3,,,1,2,,,,,,8
"De 45 a 49 años (138)",3,2,,1,,,1,,,,1,5
"De 50 y más años (139)",13,13,1,2,1,2,2,1,3,1,,59
"Soltero(a) (140)",2318,2149,1758,222,95,41,33,,,,169,667
"De 12 a 14 años (141)",567,567,566,,1,,,,,,,2
"De 15 a 19 años (142)",748,748,734,14,,,,,,,,14
"De 20 a 24 años (143)",307,259,216,33,8,1,1,,,,48,56
"De 25 a 29 años (144)",189,142,83,41,15,3,,,,,47,80
"De 30 a 34 años (145)",131,111,45,37,22,5,2,,,,20,104
"De 35 a 39 años (146)",93,81,21,37,12,7,4,,,,12,98
"De 40 a 44 años (147)",70,61,23,15,15,2,6,,,,9,75
"De 45 a 49 años (148)",64,51,18,14,7,7,5,,,,13,69
"De 50 y más años (149)",149,129,52,31,15,16,15,,,,20,169
,,,,,,,,,,,,
"RURAL (160)",37046,36046,11260,3552,3179,2891,4706,4009,3249,3200,1000,129519
"De 12 a 14 años (161)",4717,4676,4656,17,3,,,,,,41,23
"De 15 a 19 años (162)",4980,4899,4194,593,91,18,3,,,,81,841
"De 20 a 24 años (163)",3974,3669,1191,1217,807,351,95,8,,,305,4336
"De 25 a 29 años (164)",3334,3121,362,663,773,637,587,89,10,,213,7286
"De 30 a 34 años (165)",3027,2914,161,320,531,612,853,360,72,5,113,9920
"De 35 a 39 años (166)",2970,2908,125,188,309,442,917,608,262,57,62,12929
"De 40 a 44 años (167)",2693,2633,127,125,186,240,628,643,456,228,60,14521
"De 45 a 49 años (168)",2439,2404,87,96,127,172,457,582,525,358,35,15175
"De 50 y más años (169)",8912,8822,357,333,352,419,1166,1719,1924,2552,90,64488
"Conviviente (170)",13205,13018,715,1748,1866,1730,2587,1846,1389,1137,187,58713
"De 12 a 14 años (171)",63,28,14,11,3,,,,,,35,17
"De 15 a 19 años (172)",750,683,223,371,72,15,2,,,,67,568
"De 20 a 24 años (173)",1980,1941,201,730,630,294,83,3,,,39,3240
"De 25 a 29 años (174)",1913,1895,63,322,511,487,437,70,5,,18,5172
"De 30 a 34 años (175)",1758,1751,36,110,280,402,600,267,54,2,7,6695
"De 35 a 39 años (176)",1634,1627,27,58,142,245,562,389,169,35,7,7875
"De 40 a 44 años (177)",1350,1348,34,37,76,113,332,349,275,132,2,8035
"De 45 a 49 años (178)",1095,1094,30,30,48,67,225,252,271,171,1,7215
"De 50 y más años (179)",2662,2651,87,79,104,107,346,516,615,797,11,19896
"Separado(a) (180)",1960,1943,32,670,390,221,293,180,104,53,17,6050
"De 12 a 14 años (181)",6,5,4,1,,,,,,,1,1
"De 15 a 19 años (182)",124,119,2,104,13,,,,,,5,130
"De 20 a 24 años (183)",292,288,7,209,61,11,,,,,4,364
"De 25 a 29 años (184)",277,274,6,131,82,28,23,3,1,,3,506
"De 30 a 34 años (185)",254,253,1,86,85,38,35,6,1,1,1,576
"De 35 a 39 años (186)",208,207,4,43,53,38,49,15,4,1,1,623
"De 40 a 44 años (187)",179,178,2,33,33,28,51,20,7,4,1,639
"De 45 a 49 años (188)",161,161,2,20,21,21,33,46,14,4,,732
"De 50 y más años (189)",459,458,4,43,42,57,102,90,77,43,1,2479
"Casado(a) (190)",6672,6639,121,292,469,577,1283,1412,1198,1287,33,42737
"De 12 a 14 años (191)",3,,,,,,,,,,3,
"De 15 a 19 años (192)",34,28,9,16,2,1,,,,,6,23
"De 20 a 24 años (193)",192,187,15,65,57,34,11,5,,,5,361
"De 25 a 29 años (194)",399,395,12,51,112,90,112,15,3,,4,1143
"De 30 a 34 años (195)",543,541,9,42,91,122,184,78,13,2,2,2033
"De 35 a 39 años (196)",765,763,9,19,67,116,267,182,86,17,2,3763
"De 40 a 44 años (197)",798,796,12,15,38,63,190,244,155,79,2,4880
"De 45 a 49 años (198)",885,882,8,15,30,55,153,245,213,163,3,6148
"De 50 y más años (199)",3053,3047,47,69,72,96,366,643,728,1026,6,24386
"Viudo(a) (200)",2638,2615,46,92,116,147,405,553,550,706,23,19009
"De 15 a 19 años (202)",4,4,,1,2,1,,,,,,8
"De 20 a 24 años (203)",9,8,,3,3,2,,,,,1,15
"De 25 a 29 años (204)",24,24,,3,10,5,4,1,1,,,68
"De 30 a 34 años (205)",46,45,,3,6,13,11,8,4,,1,188
"De 35 a 39 años (206)",69,69,1,4,5,8,23,21,3,4,,345
"De 40 a 44 años (207)",120,117,1,6,5,11,34,28,19,13,3,692
"De 45 a 49 años (208)",131,129,,5,5,7,29,38,27,18,2,845
"De 50 y más años (209)",2235,2219,44,67,80,100,304,457,496,671,16,16848
"Divorciado(a) (210)",131,127,8,27,20,8,21,18,8,17,4,559
"De 15 a 19 años (212)",2,1,1,,,,,,,,1,
"De 20 a 24 años (213)",9,9,1,6,2,,,,,,,10
"De 25 a 29 años (214)",13,13,,7,4,1,1,,,,,22
"De 30 a 34 años (215)",14,14,1,3,5,1,3,1,,,,36
"De 35 a 39 años (216)",9,9,,3,3,1,1,1,,,,22
"De 40 a 44 años (217)",10,9,,2,3,,2,2,,,1,30
"De 45 a 49 años (218)",9,9,2,1,1,,2,1,,2,,40
"De 50 y más años (219)",65,63,3,5,2,5,12,13,8,15,2,399
"Soltero(a) (220)",12440,11704,10338,723,318,208,117,,,,736,2451
"De 12 a 14 años (221)",4645,4643,4638,5,,,,,,,2,5
"De 15 a 19 años (222)",4066,4064,3959,101,2,1,1,,,,2,112
"De 20 a 24 años (223)",1492,1236,967,204,54,10,1,,,,256,346
"De 25 a 29 años (224)",708,520,281,149,54,26,10,,,,188,375
"De 30 a 34 años (225)",412,310,114,76,64,36,20,,,,102,392
"De 35 a 39 años (226)",285,233,84,61,39,34,15,,,,52,301
"De 40 a 44 años (227)",236,185,78,32,31,25,19,,,,51,245
"De 45 a 49 años (228)",158,129,45,25,22,22,15,,,,29,195
"De 50 y más años (229)",438,384,172,70,52,54,36,,,,54,480
