"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (114)",7941,3293,300,2769,57,629,315,578
"Agric., ganadería, caza y silvicultura (115)",587,8,46,282,6,245,,
"Pesca (116)",1,,1,,,,,
"Explotación de minas y canteras (117)",12,7,5,,,,,
"Industrias manufactureras (118)",276,10,40,189,8,29,,
"Suministro de electricidad, gas y agua (119)",5,5,,,,,,
"Construcción (120)",46,11,30,4,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1934,121,3,1500,24,286,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",20,5,2,8,,5,,
"Comercio al por mayor (123)",51,11,1,27,1,11,,
"Comercio al por menor (124)",1863,105,,1465,23,270,,
"Hoteles y restaurantes (125)",556,104,16,393,15,28,,
"Trans., almac. y comunicaciones (126)",68,41,8,10,2,7,,
"Intermediación financiera (127)",29,29,,,,,,
"Activid.inmobil., empres. y alquileres (128)",184,144,3,29,,8,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",615,517,98,,,,,
"Enseñanza (130)",1616,1562,2,50,,2,,
"Servicios sociales y de salud (131)",598,577,11,10,,,,
"Otras activ. serv.comun.soc y personales (132)",350,95,12,238,1,4,,
"Hogares privados con servicio doméstico (133)",315,,,,,,315,
"Actividad economica no especificada (135)",171,62,25,64,1,19,,
,,,,,,,,
"RURAL (136)",27682,750,1564,15367,86,8243,95,1577
"Agric., ganadería, caza y silvicultura (137)",21871,12,659,13211,50,7939,,
"Pesca (138)",7,,1,2,,4,,
"Explotación de minas y canteras (139)",309,11,287,6,4,1,,
"Industrias manufactureras (140)",1159,4,44,998,11,102,,
"Suministro de electricidad, gas y agua (141)",12,4,8,,,,,
"Construcción (142)",488,9,339,130,4,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",652,41,10,531,5,65,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",21,1,5,15,,,,
"Comercio al por mayor (145)",34,7,,26,,1,,
"Comercio al por menor (146)",597,33,5,490,5,64,,
"Hoteles y restaurantes (147)",109,25,9,63,5,7,,
"Trans., almac. y comunicaciones (148)",245,21,61,156,1,6,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",43,33,4,1,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",222,116,106,,,,,
"Enseñanza (152)",341,313,,26,,2,,
"Servicios sociales y de salud (153)",110,104,1,5,,,,
"Otras activ. serv.comun.soc y personales (154)",88,8,3,75,,2,,
"Hogares privados con servicio doméstico (155)",95,,,,,,95,
"Actividad economica no especificada (157)",353,48,32,163,3,107,,
"Desocupado (158)",1577,,,,,,,1577
"Hombres (159)",17518,513,1417,11702,54,2623,8,1201
"Agric., ganadería, caza y silvicultura (160)",13899,11,558,10804,29,2497,,
"Pesca (161)",5,,1,1,,3,,
"Explotación de minas y canteras (162)",306,11,284,6,4,1,,
"Industrias manufactureras (163)",164,4,36,105,4,15,,
"Suministro de electricidad, gas y agua (164)",12,4,8,,,,,
"Construcción (165)",467,9,321,128,4,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",376,23,10,320,4,19,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",19,1,5,13,,,,
"Comercio al por mayor (168)",28,5,,23,,,,
"Comercio al por menor (169)",329,17,5,284,4,19,,
"Hoteles y restaurantes (170)",45,12,6,22,3,2,,
"Trans., almac. y comunicaciones (171)",243,19,61,156,1,6,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",31,22,4,1,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",195,95,100,,,,,
"Enseñanza (175)",239,227,,11,,1,,
"Servicios sociales y de salud (176)",45,42,,3,,,,
"Otras activ. serv.comun.soc y personales (177)",66,5,1,58,,2,,
"Hogares privados con servicio doméstico (178)",8,,,,,,8,
"Actividad economica no especificada (180)",215,28,27,87,2,71,,
"Desocupado (181)",1201,,,,,,,1201
"Mujeres (182)",10164,237,147,3665,32,5620,87,376
"Agric., ganadería, caza y silvicultura (183)",7972,1,101,2407,21,5442,,
"Pesca (184)",2,,,1,,1,,
"Explotación de minas y canteras (185)",3,,3,,,,,
"Industrias manufactureras (186)",995,,8,893,7,87,,
"Construcción (188)",21,,18,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",276,18,,211,1,46,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,,,2,,,,
"Comercio al por mayor (191)",6,2,,3,,1,,
"Comercio al por menor (192)",268,16,,206,1,45,,
"Hoteles y restaurantes (193)",64,13,3,41,2,5,,
"Trans., almac. y comunicaciones (194)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",12,11,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",27,21,6,,,,,
"Enseñanza (198)",102,86,,15,,1,,
"Servicios sociales y de salud (199)",65,62,1,2,,,,
"Otras activ. serv.comun.soc y personales (200)",22,3,2,17,,,,
"Hogares privados con servicio doméstico (201)",87,,,,,,87,
"Actividad economica no especificada (203)",138,20,5,76,1,36,,
