"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",121,,,,31,58,8,24
"De 50 y más años (049)",1918,176,358,513,413,87,1,370
"Divorciado(a) (050)",228,2,8,23,54,66,27,48
"De 20 a 24 años (053)",3,,,,,1,,2
"De 25 a 29 años (054)",5,,,,,1,2,2
"De 30 a 34 años (055)",28,,,,,10,7,11
"De 35 a 39 años (056)",28,,,,,12,10,6
"De 40 a 44 años (057)",29,,,,5,13,5,6
"De 45 a 49 años (058)",36,,,,11,15,3,7
"De 50 y más años (059)",99,2,8,23,38,14,,14
"Soltero(a) (060)",4528,4,22,62,150,382,758,3150
"De 12 a 14 años (061)",3,,,,,,1,2
"De 15 a 19 años (062)",114,,,,,,73,41
"De 20 a 24 años (063)",1125,,,,,5,203,917
"De 25 a 29 años (064)",1065,,,,,36,201,828
"De 30 a 34 años (065)",660,,,,,81,143,436
"De 35 a 39 años (066)",517,,,,7,118,93,299
"De 40 a 44 años (067)",326,,,,33,58,34,201
"De 45 a 49 años (068)",236,,,4,45,51,10,126
"De 50 y más años (069)",482,4,22,58,65,33,,300
,,,,,,,,
"URBANA (080)",31462,253,721,1822,3744,6227,10503,8192
"De 12 a 14 años (081)",41,,,,,,1,40
"De 15 a 19 años (082)",844,,,,,,457,387
"De 20 a 24 años (083)",3577,,,,,11,1863,1703
"De 25 a 29 años (084)",4299,,,,,217,2554,1528
"De 30 a 34 años (085)",4210,,,,3,697,2458,1052
"De 35 a 39 años (086)",3997,,,,41,1260,1874,822
"De 40 a 44 años (087)",3405,,,,290,1519,996,600
"De 45 a 49 años (088)",2807,,,13,668,1383,259,484
"De 50 y más años (089)",8282,253,721,1809,2742,1140,41,1576
"Conviviente (090)",9396,7,52,132,452,1522,4967,2264
"De 12 a 14 años (091)",29,,,,,,,29
"De 15 a 19 años (092)",607,,,,,,327,280
"De 20 a 24 años (093)",1841,,,,,4,1210,627
"De 25 a 29 años (094)",1924,,,,,109,1365,450
"De 30 a 34 años (095)",1652,,,,2,284,1074,292
"De 35 a 39 años (096)",1207,,,,12,359,629,207
"De 40 a 44 años (097)",781,,,,65,322,283,111
"De 45 a 49 años (098)",515,,,1,81,267,72,94
"De 50 y más años (099)",840,7,52,131,292,177,7,174
"Separado(a) (100)",2433,6,43,140,352,614,764,514
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",59,,,,,,28,31
"De 20 a 24 años (103)",210,,,,,,138,72
"De 25 a 29 años (104)",313,,,,,20,218,75
"De 30 a 34 años (105)",330,,,,1,83,154,92
"De 35 a 39 años (106)",312,,,,8,138,122,44
"De 40 a 44 años (107)",302,,,,33,143,78,48
"De 45 a 49 años (108)",258,,,2,62,137,21,36
"De 50 y más años (109)",646,6,43,138,248,93,5,113
"Casado(a) (110)",13364,70,289,1029,2356,3482,3969,2169
"De 12 a 14 años (111)",4,,,,,,,4
"De 15 a 19 años (112)",72,,,,,,35,37
"De 20 a 24 años (113)",495,,,,,1,325,169
"De 25 a 29 años (114)",1088,,,,,54,774,260
"De 30 a 34 años (115)",1575,,,,,240,1064,271
"De 35 a 39 años (116)",1944,,,,16,623,1016,289
"De 40 a 44 años (117)",1915,,,,144,953,578,240
"De 45 a 49 años (118)",1676,,,6,445,862,149,214
"De 50 y más años (119)",4595,70,289,1023,1751,749,28,685
"Viudo(a) (120)",1980,164,309,441,394,197,87,388
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",12,,,,,,7,5
"De 25 a 29 años (124)",19,,,,,1,13,5
"De 30 a 34 años (125)",41,,,,,7,28,6
"De 35 a 39 años (126)",53,,,,,24,13,16
"De 40 a 44 años (127)",83,,,,12,34,19,18
"De 45 a 49 años (128)",109,,,,27,55,6,21
"De 50 y más años (129)",1660,164,309,441,355,76,1,314
"Divorciado(a) (130)",216,2,8,22,49,65,26,44
"De 20 a 24 años (133)",2,,,,,1,,1
"De 25 a 29 años (134)",5,,,,,1,2,2
"De 30 a 34 años (135)",27,,,,,10,7,10
"De 35 a 39 años (136)",27,,,,,11,10,6
"De 40 a 44 años (137)",29,,,,5,13,5,6
"De 45 a 49 años (138)",34,,,,10,15,2,7
"De 50 y más años (139)",92,2,8,22,34,14,,12
"Soltero(a) (140)",4073,4,20,58,141,347,690,2813
"De 12 a 14 años (141)",3,,,,,,1,2
"De 15 a 19 años (142)",105,,,,,,67,38
"De 20 a 24 años (143)",1017,,,,,5,183,829
"De 25 a 29 años (144)",950,,,,,32,182,736
"De 30 a 34 años (145)",585,,,,,73,131,381
"De 35 a 39 años (146)",454,,,,5,105,84,260
"De 40 a 44 años (147)",295,,,,31,54,33,177
"De 45 a 49 años (148)",215,,,4,43,47,9,112
"De 50 y más años (149)",449,4,20,54,62,31,,278
,,,,,,,,
"RURAL (160)",4069,26,101,260,490,766,1422,1004
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",102,,,,,,66,36
"De 20 a 24 años (163)",496,,,,,2,296,198
"De 25 a 29 años (164)",581,,,,,30,356,195
"De 30 a 34 años (165)",523,,,,,84,319,120
"De 35 a 39 años (166)",475,,,,4,153,223,95
"De 40 a 44 años (167)",350,,,,16,160,107,67
"De 45 a 49 años (168)",334,,,,63,167,48,56
"De 50 y más años (169)",1203,26,101,260,407,170,7,232
"Conviviente (170)",1489,2,10,35,90,269,802,281
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",82,,,,,,53,29
"De 20 a 24 años (173)",274,,,,,2,197,75
"De 25 a 29 años (174)",312,,,,,18,223,71
"De 30 a 34 años (175)",246,,,,,42,166,38
"De 35 a 39 años (176)",189,,,,1,62,101,25
"De 40 a 44 años (177)",108,,,,8,45,43,12
"De 45 a 49 años (178)",97,,,,16,55,16,10
"De 50 y más años (179)",179,2,10,35,65,45,3,19
"Separado(a) (180)",182,2,3,10,22,43,67,35
"De 15 a 19 años (182)",2,,,,,,1,1
"De 20 a 24 años (183)",29,,,,,,22,7
"De 25 a 29 años (184)",18,,,,,2,13,3
"De 30 a 34 años (185)",24,,,,,7,14,3
"De 35 a 39 años (186)",18,,,,,7,7,4
"De 40 a 44 años (187)",25,,,,1,13,8,3
"De 45 a 49 años (188)",14,,,,3,7,1,3
"De 50 y más años (189)",52,2,3,10,18,7,1,11
"Casado(a) (190)",1641,10,37,138,302,397,473,284
"De 12 a 14 años (191)",3,,,,,,,3
"De 15 a 19 años (192)",9,,,,,,6,3
"De 20 a 24 años (193)",83,,,,,,56,27
"De 25 a 29 años (194)",135,,,,,6,101,28
"De 30 a 34 años (195)",172,,,,,26,123,23
"De 35 a 39 años (196)",200,,,,1,67,105,27
"De 40 a 44 años (197)",177,,,,5,95,52,25
"De 45 a 49 años (198)",188,,,,37,98,27,26
"De 50 y más años (199)",674,10,37,138,259,105,3,122
"Viudo(a) (200)",290,12,49,72,62,21,11,63
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",5,,,,,1,4,
"De 35 a 39 años (206)",4,,,,,3,1,
"De 40 a 44 años (207)",9,,,,,3,3,3
"De 45 a 49 años (208)",12,,,,4,3,2,3
"De 50 y más años (209)",258,12,49,72,58,11,,56
"Divorciado(a) (210)",12,,,1,5,1,1,4
"De 20 a 24 años (213)",1,,,,,,,1
"De 30 a 34 años (215)",1,,,,,,,1
"De 35 a 39 años (216)",1,,,,,1,,
"De 45 a 49 años (218)",2,,,,1,,1,
"De 50 y más años (219)",7,,,1,4,,,2
"Soltero(a) (220)",455,,2,4,9,35,68,337
"De 15 a 19 años (222)",9,,,,,,6,3
"De 20 a 24 años (223)",108,,,,,,20,88
"De 25 a 29 años (224)",115,,,,,4,19,92
"De 30 a 34 años (225)",75,,,,,8,12,55
"De 35 a 39 años (226)",63,,,,2,13,9,39
"De 40 a 44 años (227)",31,,,,2,4,1,24
"De 45 a 49 años (228)",21,,,,2,4,1,14
"De 50 y más años (229)",33,,2,4,3,2,,22
