"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (107)",1405,1224,181,,,,,
"Enseñanza (108)",653,619,4,25,5,,,
"Servicios sociales y de salud (109)",267,202,5,54,6,,,
"Otras activ. serv.comun.soc y personales (110)",739,275,222,215,7,20,,
"Hogares privados con servicio doméstico (111)",69,,,,,,69,
"Organiz. y organos extraterritoriales (112)",2,2,,,,,,
"Actividad economica no especificada (113)",652,144,357,127,5,19,,
"Desocupado (114)",1731,,,,,,,1731
"Mujeres (115)",13217,4103,2680,4102,174,724,556,878
"Agric., ganadería, caza y silvicultura (116)",1692,23,1210,263,30,166,,
"Pesca (117)",78,15,29,33,,1,,
"Explotación de minas y canteras (118)",7,3,4,,,,,
"Industrias manufactureras (119)",1302,126,964,201,4,7,,
"Suministro de electricidad, gas y agua (120)",9,3,6,,,,,
"Construcción (121)",106,21,63,15,1,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3437,549,21,2382,69,416,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",75,45,6,17,4,3,,
"Comercio al por mayor (124)",156,59,4,65,4,24,,
"Comercio al por menor (125)",3206,445,11,2300,61,389,,
"Hoteles y restaurantes (126)",1288,413,94,674,38,69,,
"Trans., almac. y comunicaciones (127)",267,179,20,51,6,11,,
"Intermediación financiera (128)",79,75,,4,,,,
"Activid.inmobil., empres. y alquileres (129)",418,312,43,56,4,3,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",383,278,105,,,,,
"Enseñanza (131)",1440,1390,,45,3,2,,
"Servicios sociales y de salud (132)",461,403,3,49,5,1,,
"Otras activ. serv.comun.soc y personales (133)",447,191,37,206,8,5,,
"Hogares privados con servicio doméstico (134)",556,,,,,,556,
"Organiz. y organos extraterritoriales (135)",3,3,,,,,,
"Actividad economica no especificada (136)",366,119,81,123,6,37,,
"Desocupado (137)",878,,,,,,,878
,,,,,,,,
"RURAL (138)",5940,554,2382,2220,77,523,36,148
"Agric., ganadería, caza y silvicultura (139)",4264,18,1974,1724,65,483,,
"Pesca (140)",30,2,10,18,,,,
"Explotación de minas y canteras (141)",23,15,7,1,,,,
"Industrias manufactureras (142)",200,24,142,32,1,1,,
"Suministro de electricidad, gas y agua (143)",8,2,4,1,,1,,
"Construcción (144)",137,7,89,41,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",257,47,19,164,8,19,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",70,20,18,29,3,,,
"Comercio al por mayor (147)",14,4,,7,1,2,,
"Comercio al por menor (148)",173,23,1,128,4,17,,
"Hoteles y restaurantes (149)",63,13,16,25,1,8,,
"Trans., almac. y comunicaciones (150)",239,44,45,148,1,1,,
"Intermediación financiera (151)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (152)",176,148,17,11,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",84,72,12,,,,,
"Enseñanza (154)",90,86,,4,,,,
"Servicios sociales y de salud (155)",45,37,4,4,,,,
"Otras activ. serv.comun.soc y personales (156)",46,31,7,8,,,,
"Hogares privados con servicio doméstico (157)",36,,,,,,36,
"Actividad economica no especificada (159)",91,5,36,39,1,10,,
"Desocupado (160)",148,,,,,,,148
"Hombres (161)",4652,394,1880,1882,68,312,12,104
"Agric., ganadería, caza y silvicultura (162)",3468,18,1559,1531,58,302,,
"Pesca (163)",28,2,9,17,,,,
"Explotación de minas y canteras (164)",22,15,6,1,,,,
"Industrias manufactureras (165)",137,18,92,26,1,,,
"Suministro de electricidad, gas y agua (166)",8,2,4,1,,1,,
"Construcción (167)",135,7,88,40,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",140,23,18,89,6,4,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",62,13,17,29,3,,,
"Comercio al por mayor (170)",5,1,,3,1,,,
"Comercio al por menor (171)",73,9,1,57,2,4,,
"Hoteles y restaurantes (172)",17,3,7,4,1,2,,
"Trans., almac. y comunicaciones (173)",233,41,44,146,1,1,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",165,139,17,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",67,59,8,,,,,
"Enseñanza (177)",31,29,,2,,,,
"Servicios sociales y de salud (178)",15,10,2,3,,,,
"Otras activ. serv.comun.soc y personales (179)",34,23,6,5,,,,
"Hogares privados con servicio doméstico (180)",12,,,,,,12,
"Actividad economica no especificada (182)",35,4,20,8,1,2,,
"Desocupado (183)",104,,,,,,,104
"Mujeres (184)",1288,160,502,338,9,211,24,44
"Agric., ganadería, caza y silvicultura (185)",796,,415,193,7,181,,
"Pesca (186)",2,,1,1,,,,
"Explotación de minas y canteras (187)",1,,1,,,,,
"Industrias manufactureras (188)",63,6,50,6,,1,,
"Construcción (190)",2,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",117,24,1,75,2,15,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,7,1,,,,,
"Comercio al por mayor (193)",9,3,,4,,2,,
"Comercio al por menor (194)",100,14,,71,2,13,,
"Hoteles y restaurantes (195)",46,10,9,21,,6,,
"Trans., almac. y comunicaciones (196)",6,3,1,2,,,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",11,9,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",17,13,4,,,,,
"Enseñanza (200)",59,57,,2,,,,
"Servicios sociales y de salud (201)",30,27,2,1,,,,
"Otras activ. serv.comun.soc y personales (202)",12,8,1,3,,,,
"Hogares privados con servicio doméstico (203)",24,,,,,,24,
"Actividad economica no especificada (205)",56,1,16,31,,8,,
"Desocupado (206)",44,,,,,,,44
