"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (133)",831,2,42,87,185,146,,2,1,366,,,
"Hogares privados con servicio doméstico (134)",1089,,,1,,2,,,,1086,,,
"Organiz. y organos extraterritoriales (135)",1,,,,1,,,,,,,,
"Actividad economica no especificada (136)",710,,,,59,,,,,,,651,
"Desocupado (137)",796,,,,,,,,,,,,796
,,,,,,,,,,,,,
"RURAL (138)",4050,13,184,52,76,211,1175,162,277,1570,8,29,293
"Agric., ganadería, caza y silvicultura (139)",2333,,1,1,1,,1135,,2,1193,,,
"Pesca (140)",47,,,,,,40,,,7,,,
"Explotación de minas y canteras (141)",2,,,,,,,2,,,,,
"Industrias manufactureras (142)",151,,2,6,5,,,122,2,14,,,
"Suministro de electricidad, gas y agua (143)",8,,,,,,,1,2,5,,,
"Construcción (144)",57,,,3,,,,1,43,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",310,,,14,1,141,,34,5,115,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",47,,,3,,7,,31,5,1,,,
"Comercio al por mayor (147)",76,,,3,1,16,,,,56,,,
"Comercio al por menor (148)",187,,,8,,118,,3,,58,,,
"Hoteles y restaurantes (149)",56,,2,2,2,27,,,,23,,,
"Trans., almac. y comunicaciones (150)",272,,1,3,5,,,,212,51,,,
"Intermediación financiera (151)",4,,,3,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",82,,4,5,13,33,,1,5,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",76,6,3,2,34,4,,,2,17,8,,
"Enseñanza (154)",188,7,161,,7,,,,,13,,,
"Servicios sociales y de salud (155)",22,,6,8,3,1,,,1,3,,,
"Otras activ. serv.comun.soc y personales (156)",43,,4,4,2,5,,1,3,24,,,
"Hogares privados con servicio doméstico (157)",74,,,,,,,,,74,,,
"Actividad economica no especificada (159)",32,,,1,2,,,,,,,29,
"Desocupado (160)",293,,,,,,,,,,,,293
"Hombres (161)",3426,12,60,34,31,109,1160,119,273,1377,8,15,228
"Agric., ganadería, caza y silvicultura (162)",2288,,1,1,,,1120,,2,1164,,,
"Pesca (163)",45,,,,,,40,,,5,,,
"Explotación de minas y canteras (164)",2,,,,,,,2,,,,,
"Industrias manufactureras (165)",101,,2,6,3,,,79,1,10,,,
"Suministro de electricidad, gas y agua (166)",8,,,,,,,1,2,5,,,
"Construcción (167)",57,,,3,,,,1,43,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",192,,,9,1,66,,34,5,77,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",42,,,1,,4,,31,5,1,,,
"Comercio al por mayor (170)",55,,,3,1,8,,,,43,,,
"Comercio al por menor (171)",95,,,5,,54,,3,,33,,,
"Hoteles y restaurantes (172)",9,,1,1,,5,,,,2,,,
"Trans., almac. y comunicaciones (173)",263,,,3,2,,,,210,48,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",66,,4,3,5,33,,1,4,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",48,6,2,,15,4,,,2,11,8,,
"Enseñanza (177)",64,6,45,,4,,,,,9,,,
"Servicios sociales y de salud (178)",8,,2,4,,,,,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",27,,3,2,1,1,,1,3,16,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",16,,,1,,,,,,,,15,
"Desocupado (183)",228,,,,,,,,,,,,228
"Mujeres (184)",624,1,124,18,45,102,15,43,4,193,,14,65
"Agric., ganadería, caza y silvicultura (185)",45,,,,1,,15,,,29,,,
"Pesca (186)",2,,,,,,,,,2,,,
"Industrias manufactureras (188)",50,,,,2,,,43,1,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",118,,,5,,75,,,,38,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",5,,,2,,3,,,,,,,
"Comercio al por mayor (193)",21,,,,,8,,,,13,,,
"Comercio al por menor (194)",92,,,3,,64,,,,25,,,
"Hoteles y restaurantes (195)",47,,1,1,2,22,,,,21,,,
"Trans., almac. y comunicaciones (196)",9,,1,,3,,,,2,3,,,
"Intermediación financiera (197)",3,,,2,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",16,,,2,8,,,,1,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",28,,1,2,19,,,,,6,,,
"Enseñanza (200)",124,1,116,,3,,,,,4,,,
"Servicios sociales y de salud (201)",14,,4,4,3,1,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",16,,1,2,1,4,,,,8,,,
"Hogares privados con servicio doméstico (203)",71,,,,,,,,,71,,,
"Actividad economica no especificada (205)",16,,,,2,,,,,,,14,
"Desocupado (206)",65,,,,,,,,,,,,65
