"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",134,2,61,43,26,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",6507,335,2632,2095,1241,204
"Otra (034)",18,,8,7,3,
"Ocupación no especificada (035)",936,7,308,345,224,52
,,,,,,
"URBANA (036)",40458,578,12901,14356,10722,1901
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",118,,2,39,74,3
"Profes., científicos e intelectuales (038)",4284,,1024,1766,1433,61
"Técnicos de nivel medio y trab. asimilados (039)",2343,8,802,889,572,72
"Jefes y empleados de oficina (040)",1865,,713,658,487,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",6717,132,1894,2440,1886,365
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3081,18,614,874,1120,455
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",3864,45,1453,1349,864,153
"Obreros construc., conf., papel, fab., instr. (044)",5069,16,1806,1854,1255,138
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",11172,350,4065,3670,2525,562
"Otra (046)",500,,53,285,161,1
"Ocupación no especificada (047)",1445,9,475,532,345,84
"Hombres (048)",26980,390,8605,9167,7311,1507
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",85,,2,27,54,2
"Profes., científicos e intelectuales (050)",2012,,406,746,807,53
"Técnicos de nivel medio y trab. asimilados (051)",1479,7,476,557,381,58
"Jefes y empleados de oficina (052)",850,,259,264,321,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2780,75,853,955,717,180
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2894,17,579,807,1056,435
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",2942,40,1142,967,658,135
"Obreros construc., conf., papel, fab., instr. (056)",4956,14,1755,1819,1232,136
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",7644,232,2795,2442,1726,449
"Otra (058)",482,,45,278,158,1
"Ocupación no especificada (059)",856,5,293,305,201,52
"Mujeres (060)",13478,188,4296,5189,3411,394
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",33,,,12,20,1
"Profes., científicos e intelectuales (062)",2272,,618,1020,626,8
"Técnicos de nivel medio y trab. asimilados (063)",864,1,326,332,191,14
"Jefes y empleados de oficina (064)",1015,,454,394,166,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3937,57,1041,1485,1169,185
"Agricult. trabaj. calif.agrop. y pesqueros (066)",187,1,35,67,64,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",922,5,311,382,206,18
"Obreros construc., conf., papel, fab., instr. (068)",113,2,51,35,23,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3528,118,1270,1228,799,113
"Otra (070)",18,,8,7,3,
"Ocupación no especificada (071)",589,4,182,227,144,32
,,,,,,
"RURAL (072)",37995,952,13800,11725,8764,2754
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",19,,4,8,4,3
"Profes., científicos e intelectuales (074)",391,,136,143,104,8
"Técnicos de nivel medio y trab. asimilados (075)",313,,121,113,69,10
"Jefes y empleados de oficina (076)",154,,81,54,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1244,14,407,459,303,61
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7047,30,1038,1911,2684,1384
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",2390,32,1215,733,335,75
"Obreros construc., conf., papel, fab., instr. (080)",2046,6,855,728,424,33
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",23812,865,9726,7378,4700,1143
"Otra (082)",26,,7,14,4,1
"Ocupación no especificada (083)",553,5,210,184,118,36
"Hombres (084)",32693,717,11518,10075,7844,2539
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",12,,1,5,3,3
"Profes., científicos e intelectuales (086)",197,,49,70,70,8
"Técnicos de nivel medio y trab. asimilados (087)",197,,66,72,50,9
"Jefes y empleados de oficina (088)",80,,30,34,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",602,7,204,216,141,34
"Agricult. trabaj. calif.agrop. y pesqueros (090)",6664,23,975,1801,2550,1315
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",1851,31,893,566,293,68
"Obreros construc., conf., papel, fab., instr. (092)",2025,6,845,720,421,33
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",20833,648,8364,6511,4258,1052
"Otra (094)",26,,7,14,4,1
"Ocupación no especificada (095)",206,2,84,66,38,16
"Mujeres (096)",5302,235,2282,1650,920,215
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",7,,3,3,1,
"Profes., científicos e intelectuales (098)",194,,87,73,34,
"Técnicos de nivel medio y trab. asimilados (099)",116,,55,41,19,1
"Jefes y empleados de oficina (100)",74,,51,20,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",642,7,203,243,162,27
"Agricult. trabaj. calif.agrop. y pesqueros (102)",383,7,63,110,134,69
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",539,1,322,167,42,7
"Obreros construc., conf., papel, fab., instr. (104)",21,,10,8,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2979,217,1362,867,442,91
"Ocupación no especificada (107)",347,3,126,118,80,20
