"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Mujeres (096)",2370,322,309,898,11,668,162
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,1,,,,,
"Profes., científicos e intelectuales (098)",198,181,,17,,,
"Técnicos de nivel medio y trab. asimilados (099)",33,30,,3,,,
"Jefes y empleados de oficina (100)",20,20,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",328,21,1,260,5,41,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",289,1,,284,3,1,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",128,,11,96,,21,
"Obreros construc.,conf., papel, fab., instr. (104)",23,1,14,6,1,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",1046,29,254,107,1,493,162
"Ocupación no especificada (107)",304,38,29,125,1,111,
