"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",5737,14727,14276,376,96.9,2.6,
"De 40 a 44 años (037)",5828,17812,17067,130,95.8,0.7,
"De 45 a 49 años (038)",5481,18812,17834,20,94.8,0.1,
"De 50 y más años (039)",15351,67507,61330,,90.8,,
"Viudo(a) (040)",7887,38350,32380,13,84.4,,
"De 15 a 19 años (042)",9,14,14,,100,,
"De 20 a 24 años (043)",20,30,30,,100,,
"De 25 a 29 años (044)",43,82,79,3,96.3,3.7,
"De 30 a 34 años (045)",122,264,244,2,92.4,0.8,
"De 35 a 39 años (046)",189,506,480,5,94.9,1,
"De 40 a 44 años (047)",330,1081,995,2,92,0.2,
"De 45 a 49 años (048)",445,1764,1588,1,90,0.1,
"De 50 y más años (049)",6729,34609,28950,,83.6,,
"Divorciado(a) (050)",1693,4361,4098,7,94,0.2,
"De 15 a 19 años (052)",15,,,,,,
"De 20 a 24 años (053)",31,17,17,,100,,
"De 25 a 29 años (054)",40,45,42,2,93.3,4.4,
"De 30 a 34 años (055)",104,145,137,,94.5,,
"De 35 a 39 años (056)",141,238,235,3,98.7,1.3,
"De 40 a 44 años (057)",238,498,485,2,97.4,0.4,
"De 45 a 49 años (058)",248,592,558,,94.3,,
"De 50 y más años (059)",876,2826,2624,,92.9,,
"Soltero(a) (060)",58579,8719,8499,322,97.5,3.7,
"De 12 a 14 años (061)",11244,27,27,5,100,18.5,
"De 15 a 19 años (062)",18475,254,248,65,97.6,25.6,
"De 20 a 24 años (063)",12363,796,775,95,97.4,11.9,
"De 25 a 29 años (064)",6793,1123,1109,71,98.8,6.3,
"De 30 a 34 años (065)",3204,1220,1206,48,98.9,3.9,
"De 35 a 39 años (066)",1942,1228,1213,31,98.8,2.5,
"De 40 a 44 años (067)",1301,1041,1022,7,98.2,0.7,
"De 45 a 49 años (068)",907,906,874,,96.5,,
"De 50 y más años (069)",2350,2124,2025,,95.3,,
,,,,,,,
"URBANA (080)",145377,256981,240275,4941,93.5,1.9,
"De 12 a 14 años (081)",10770,68,67,6,98.5,8.8,
"De 15 a 19 años (082)",20143,1436,1412,407,98.3,28.3,
"De 20 a 24 años (083)",19720,7900,7769,1076,98.3,13.6,
"De 25 a 29 años (084)",17572,16539,16245,1251,98.2,7.6,
"De 30 a 34 años (085)",15149,24825,24246,1141,97.7,4.6,
"De 35 a 39 años (086)",13437,29959,29103,795,97.1,2.7,
"De 40 a 44 años (087)",11171,30349,29280,240,96.5,0.8,
"De 45 a 49 años (088)",9290,29120,27621,25,94.9,0.1,
"De 50 y más años (089)",28125,116785,104532,,89.5,,
"Conviviente (090)",34668,69053,66494,3167,96.3,4.6,
"De 12 a 14 años (091)",130,28,28,1,100,3.6,
"De 15 a 19 años (092)",2005,1011,995,317,98.4,31.4,
"De 20 a 24 años (093)",6377,5856,5769,844,98.5,14.4,
"De 25 a 29 años (094)",7813,11159,10962,872,98.2,7.8,
"De 30 a 34 años (095)",6712,13634,13303,645,97.6,4.7,
"De 35 a 39 años (096)",4792,12506,12134,377,97,3,
"De 40 a 44 años (097)",2925,9235,8907,105,96.4,1.1,
"De 45 a 49 años (098)",1697,6144,5804,6,94.5,0.1,
"De 50 y más años (099)",2217,9480,8592,,90.6,,
"Separado(a) (100)",6383,16080,15205,196,94.6,1.2,
"De 12 a 14 años (101)",7,,,,,,
"De 15 a 19 años (102)",109,74,73,19,98.6,25.7,
"De 20 a 24 años (103)",437,531,514,47,96.8,8.9,
"De 25 a 29 años (104)",726,1045,1028,48,98.4,4.6,
"De 30 a 34 años (105)",851,1551,1515,45,97.7,2.9,
"De 35 a 39 años (106)",980,2165,2087,29,96.4,1.3,
"De 40 a 44 años (107)",889,2403,2313,8,96.3,0.3,
"De 45 a 49 años (108)",790,2433,2309,,94.9,,
"De 50 y más años (109)",1594,5878,5366,,91.3,,
"Casado(a) (110)",38273,123323,115777,1241,93.9,1,
"De 12 a 14 años (111)",17,13,12,,92.3,,
"De 15 a 19 años (112)",123,97,96,8,99,8.2,
"De 20 a 24 años (113)",689,685,678,92,99,13.4,
"De 25 a 29 años (114)",2231,3108,3045,255,98,8.2,
"De 30 a 34 años (115)",4199,8048,7871,401,97.8,5,
"De 35 a 39 años (116)",5426,13370,13007,350,97.3,2.6,
"De 40 a 44 años (117)",5536,16299,15742,117,96.6,0.7,
"De 45 a 49 años (118)",5241,17427,16608,18,95.3,0.1,
"De 50 y más años (119)",14811,64276,58718,,91.4,,
"Viudo(a) (120)",7384,35585,30326,12,85.2,,
"De 15 a 19 años (122)",7,9,9,,100,,
"De 20 a 24 años (123)",20,30,30,,100,,
"De 25 a 29 años (124)",40,76,74,3,97.4,3.9,
"De 30 a 34 años (125)",115,242,228,2,94.2,0.8,
"De 35 a 39 años (126)",178,467,442,5,94.6,1.1,
"De 40 a 44 años (127)",294,888,826,1,93,0.1,
"De 45 a 49 años (128)",417,1639,1485,1,90.6,0.1,
"De 50 y más años (129)",6313,32234,27232,,84.5,,
"Divorciado(a) (130)",1681,4313,4058,7,94.1,0.2,
"De 15 a 19 años (132)",15,,,,,,
"De 20 a 24 años (133)",31,17,17,,100,,
"De 25 a 29 años (134)",38,40,39,2,97.5,5,
"De 30 a 34 años (135)",103,144,136,,94.4,,
"De 35 a 39 años (136)",140,233,230,3,98.7,1.3,
"De 40 a 44 años (137)",237,493,480,2,97.4,0.4,
"De 45 a 49 años (138)",246,574,543,,94.6,,
"De 50 y más años (139)",871,2812,2613,,92.9,,
"Soltero(a) (140)",56988,8627,8415,318,97.5,3.7,
"De 12 a 14 años (141)",10616,27,27,5,100,18.5,
"De 15 a 19 años (142)",17884,245,239,63,97.6,25.7,
"De 20 a 24 años (143)",12166,781,761,93,97.4,11.9,
"De 25 a 29 años (144)",6724,1111,1097,71,98.7,6.4,
"De 30 a 34 años (145)",3169,1206,1193,48,98.9,4,
"De 35 a 39 años (146)",1921,1218,1203,31,98.8,2.5,
"De 40 a 44 años (147)",1290,1031,1012,7,98.2,0.7,
"De 45 a 49 años (148)",899,903,872,,96.6,,
"De 50 y más años (149)",2319,2105,2011,,95.5,,
,,,,,,,
"RURAL (160)",5547,16145,13986,281,86.6,1.7,
"De 12 a 14 años (161)",637,2,2,,100,,
"De 15 a 19 años (162)",698,84,83,25,98.8,29.8,
"De 20 a 24 años (163)",547,495,474,63,95.8,12.7,
"De 25 a 29 años (164)",572,1151,1113,66,96.7,5.7,
"De 30 a 34 años (165)",587,1756,1663,63,94.7,3.6,
"De 35 a 39 años (166)",558,2183,2067,43,94.7,2,
"De 40 a 44 años (167)",484,2320,2059,20,88.8,0.9,
"De 45 a 49 años (168)",360,1950,1717,1,88.1,0.1,
"De 50 y más años (169)",1104,6204,4808,,77.5,,
"Conviviente (170)",1437,3952,3676,161,93,4.1,
"De 12 a 14 años (171)",6,2,2,,100,,
"De 15 a 19 años (172)",92,61,61,20,100,32.8,
"De 20 a 24 años (173)",271,355,342,48,96.3,13.5,
"De 25 a 29 años (174)",323,682,660,38,96.8,5.6,
"De 30 a 34 años (175)",270,797,753,33,94.5,4.1,
"De 35 a 39 años (176)",186,683,659,15,96.5,2.2,
"De 40 a 44 años (177)",131,554,513,7,92.6,1.3,
"De 45 a 49 años (178)",68,353,314,,89,,
"De 50 y más años (179)",90,465,372,,80,,
"Separado(a) (180)",157,433,392,10,90.5,2.3,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",6,5,5,2,100,40,
"De 20 a 24 años (183)",28,29,29,7,100,24.1,
"De 25 a 29 años (184)",21,37,36,,97.3,,
"De 30 a 34 años (185)",24,62,61,,98.4,,
"De 35 a 39 años (186)",28,89,86,1,96.6,1.1,
"De 40 a 44 años (187)",13,45,37,,82.2,,
"De 45 a 49 años (188)",14,66,57,,86.4,,
"De 50 y más años (189)",22,100,81,,81,,
"Casado(a) (190)",1847,8855,7740,105,87.4,1.2,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",7,4,3,1,75,25,
"De 20 a 24 años (193)",51,96,89,6,92.7,6.3,
"De 25 a 29 años (194)",154,409,397,28,97.1,6.8,
"De 30 a 34 años (195)",250,860,819,30,95.2,3.5,
"De 35 a 39 años (196)",311,1357,1269,27,93.5,2,
"De 40 a 44 años (197)",292,1513,1325,12,87.6,0.8,
"De 45 a 49 años (198)",240,1385,1226,1,88.5,0.1,
"De 50 y más años (199)",540,3231,2612,,80.8,,
"Viudo(a) (200)",503,2765,2054,1,74.3,,
"De 15 a 19 años (202)",2,5,5,,100,,
"De 25 a 29 años (204)",3,6,5,,83.3,,
"De 30 a 34 años (205)",7,22,16,,72.7,,
"De 35 a 39 años (206)",11,39,38,,97.4,,
"De 40 a 44 años (207)",36,193,169,1,87.6,0.5,
"De 45 a 49 años (208)",28,125,103,,82.4,,
"De 50 y más años (209)",416,2375,1718,,72.3,,
"Divorciado(a) (210)",12,48,40,,83.3,,
"De 25 a 29 años (214)",2,5,3,,60,,
"De 30 a 34 años (215)",1,1,1,,100,,
"De 35 a 39 años (216)",1,5,5,,100,,
"De 40 a 44 años (217)",1,5,5,,100,,
"De 45 a 49 años (218)",2,18,15,,83.3,,
"De 50 y más años (219)",5,14,11,,78.6,,
"Soltero(a) (220)",1591,92,84,4,91.3,4.3,
"De 12 a 14 años (221)",628,,,,,,
"De 15 a 19 años (222)",591,9,9,2,100,22.2,
"De 20 a 24 años (223)",197,15,14,2,93.3,13.3,
"De 25 a 29 años (224)",69,12,12,,100,,
"De 30 a 34 años (225)",35,14,13,,92.9,,
"De 35 a 39 años (226)",21,10,10,,100,,
"De 40 a 44 años (227)",11,10,10,,100,,
"De 45 a 49 años (228)",8,3,2,,66.7,,
"De 50 y más años (229)",31,19,14,,73.7,,
