"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",245,111,134,43,21,22,202,90,112
"37 años (048)",222,106,116,43,23,20,179,83,96
"38 años (049)",235,122,113,44,26,18,191,96,95
"39 años (050)",174,92,82,38,21,17,136,71,65
"De 40 a 44 años (051)",970,451,519,176,79,97,794,372,422
"40 años (052)",230,120,110,42,23,19,188,97,91
"41 años (053)",162,72,90,23,7,16,139,65,74
"42 años (054)",215,85,130,46,17,29,169,68,101
"43 años (055)",161,74,87,26,11,15,135,63,72
"44 años (056)",202,100,102,39,21,18,163,79,84
"De 45 a 49 años (057)",858,405,453,152,82,70,706,323,383
"45 años (058)",195,90,105,36,18,18,159,72,87
"46 años (059)",192,80,112,27,14,13,165,66,99
"47 años (060)",176,91,85,26,17,9,150,74,76
"48 años (061)",155,76,79,33,19,14,122,57,65
"49 años (062)",140,68,72,30,14,16,110,54,56
"De 50 a 54 años (063)",766,347,419,141,70,71,625,277,348
"50 años (064)",201,85,116,44,21,23,157,64,93
"51 años (065)",116,56,60,25,14,11,91,42,49
"52 años (066)",166,69,97,23,11,12,143,58,85
"53 años (067)",133,57,76,25,9,16,108,48,60
"54 años (068)",150,80,70,24,15,9,126,65,61
"De 55 a 59 años (069)",714,333,381,109,63,46,605,270,335
"55 años (070)",135,55,80,21,10,11,114,45,69
"56 años (071)",152,73,79,23,11,12,129,62,67
"57 años (072)",149,73,76,22,16,6,127,57,70
"58 años (073)",175,82,93,23,13,10,152,69,83
"59 años (074)",103,50,53,20,13,7,83,37,46
"De 60 a 64 años (075)",680,303,377,83,38,45,597,265,332
"60 años (076)",242,108,134,29,13,16,213,95,118
"61 años (077)",105,49,56,15,6,9,90,43,47
"62 años (078)",124,55,69,15,8,7,109,47,62
"63 años (079)",94,46,48,10,6,4,84,40,44
"64 años (080)",115,45,70,14,5,9,101,40,61
"De 65 y más años (081)",1573,697,876,205,98,107,1368,599,769
"65 años (082)",185,67,118,25,13,12,160,54,106
"66 años (083)",93,42,51,11,7,4,82,35,47
"67 años (084)",105,55,50,19,10,9,86,45,41
"68 años (085)",110,44,66,15,8,7,95,36,59
"69 años (086)",56,24,32,7,4,3,49,20,29
"70 años (087)",158,79,79,18,11,7,140,68,72
"71 años (088)",52,23,29,7,2,5,45,21,24
"72 años (089)",88,38,50,9,5,4,79,33,46
"73 años (090)",59,33,26,9,5,4,50,28,22
"74 años (091)",43,22,21,4,2,2,39,20,19
"75 años (092)",101,33,68,9,3,6,92,30,62
"76 años (093)",55,32,23,5,3,2,50,29,21
"77 años (094)",38,24,14,5,1,4,33,23,10
"78 años (095)",72,31,41,16,7,9,56,24,32
"79 años (096)",23,12,11,2,2,,21,10,11
"80 años (097)",94,29,65,10,3,7,84,26,58
"81 años (098)",13,8,5,2,1,1,11,7,4
"82 años (099)",30,18,12,3,3,,27,15,12
"83 años (100)",14,6,8,4,1,3,10,5,5
"84 años (101)",11,5,6,4,1,3,7,4,3
"85 años (102)",39,19,20,6,2,4,33,17,16
"86 años (103)",15,6,9,3,1,2,12,5,7
"87 años (104)",15,7,8,1,,1,14,7,7
"88 años (105)",10,4,6,1,1,,9,3,6
"89 años (106)",10,5,5,1,,1,9,5,4
"90 años (107)",27,9,18,3,,3,24,9,15
"91 años (108)",1,1,,,,,1,1,
"92 años (109)",6,3,3,2,,2,4,3,1
"93 años (110)",2,1,1,,,,2,1,1
"94 años (111)",2,,2,,,,2,,2
"95 años (112)",9,3,6,1,1,,8,2,6
"96 años (113)",2,1,1,,,,2,1,1
"97 años (114)",2,1,1,1,1,,1,,1
"98 y más años (115)",33,12,21,2,,2,31,12,19
