"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",12,,,,,,8,4
"De 20 a 24 años (053)",121,,,,,,66,55
"De 25 a 29 años (054)",142,,,,,10,88,44
"De 30 a 34 años (055)",101,,,,,19,60,22
"De 35 a 39 años (056)",77,,,,1,24,40,12
"De 40 a 44 años (057)",51,,,,2,18,24,7
"De 45 a 49 años (058)",29,,,,6,15,4,4
"De 50 y más años (059)",38,,2,7,10,8,,11
"Sup. no Univ. completa (060)",837,,4,14,47,178,385,209
"De 20 a 24 años (063)",90,,,,,,49,41
"De 25 a 29 años (064)",160,,,,,8,103,49
"De 30 a 34 años (065)",191,,,,,29,109,53
"De 35 a 39 años (066)",156,,,,2,43,83,28
"De 40 a 44 años (067)",110,,,,10,48,35,17
"De 45 a 49 años (068)",59,,,,11,33,6,9
"De 50 y más años (069)",71,,4,14,24,17,,12
"Sup. Univ. incompleta (070)",299,,2,6,20,72,117,82
"De 15 a 19 años (072)",5,,,,,,4,1
"De 20 a 24 años (073)",49,,,,,,28,21
"De 25 a 29 años (074)",42,,,,,4,19,19
"De 30 a 34 años (075)",55,,,,,14,25,16
"De 35 a 39 años (076)",48,,,,,21,20,7
"De 40 a 44 años (077)",34,,,,2,8,18,6
"De 45 a 49 años (078)",28,,,,6,17,2,3
"De 50 y más años (079)",38,,2,6,12,8,1,9
"Sup. Univ. completa (080)",911,,2,19,71,213,315,291
"De 20 a 24 años (083)",50,,,,,,16,34
"De 25 a 29 años (084)",149,,,,,1,68,80
"De 30 a 34 años (085)",166,,,,,27,84,55
"De 35 a 39 años (086)",181,,,,1,51,83,46
"De 40 a 44 años (087)",151,,,,13,59,50,29
"De 45 a 49 años (088)",107,,,,19,58,10,20
"De 50 y más años (089)",107,,2,19,38,17,4,27
,,,,,,,,
"URBANA (100)",7710,22,103,286,777,1823,2820,1879
"De 12 a 14 años (101)",12,,,,,,,12
"De 15 a 19 años (102)",266,,,,,,156,110
"De 20 a 24 años (103)",858,,,,,4,512,342
"De 25 a 29 años (104)",1040,,,,,73,664,303
"De 30 a 34 años (105)",1087,,,,,257,586,244
"De 35 a 39 años (106)",1121,,,,14,404,509,194
"De 40 a 44 años (107)",948,,,,77,427,281,163
"De 45 a 49 años (108)",721,,,2,153,350,92,124
"De 50 y más años (109)",1657,22,103,284,533,308,20,387
"Sin nivel (110)",661,9,39,65,133,165,74,176
"De 15 a 19 años (112)",2,,,,,,2,
"De 20 a 24 años (113)",9,,,,,,3,6
"De 25 a 29 años (114)",12,,,,,,6,6
"De 30 a 34 años (115)",15,,,,,2,8,5
"De 35 a 39 años (116)",41,,,,2,14,20,5
"De 40 a 44 años (117)",62,,,,5,27,20,10
"De 45 a 49 años (118)",68,,,1,8,37,11,11
"De 50 y más años (119)",452,9,39,64,118,85,4,133
"Educacion Inicial (120)",10,,,,,5,3,2
"De 25 a 29 años (124)",3,,,,,,3,
"De 30 a 34 años (125)",5,,,,,4,,1
"De 35 a 39 años (126)",2,,,,,1,,1
"Primaria (130)",2371,12,48,133,319,642,729,488
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",72,,,,,,44,28
"De 20 a 24 años (133)",172,,,,,1,116,55
"De 25 a 29 años (134)",203,,,,,23,149,31
"De 30 a 34 años (135)",271,,,,,68,148,55
"De 35 a 39 años (136)",338,,,,5,125,152,56
"De 40 a 44 años (137)",315,,,,21,156,80,58
"De 45 a 49 años (138)",269,,,1,60,129,32,47
"De 50 y más años (139)",728,12,48,132,233,140,8,155
"Secundaria (140)",2648,1,9,54,192,572,1194,626
"De 12 a 14 años (141)",9,,,,,,,9
"De 15 a 19 años (142)",177,,,,,,100,77
"De 20 a 24 años (143)",449,,,,,3,278,168
"De 25 a 29 años (144)",466,,,,,32,311,123
"De 30 a 34 años (145)",414,,,,,113,229,72
"De 35 a 39 años (146)",373,,,,3,151,163,56
"De 40 a 44 años (147)",285,,,,29,136,78,42
"De 45 a 49 años (148)",204,,,,51,89,32,32
"De 50 y más años (149)",271,1,9,54,109,48,3,47
"Sup. no Univ. incompleta (150)",412,,1,3,15,64,207,122
"De 15 a 19 años (152)",11,,,,,,7,4
"De 20 a 24 años (153)",86,,,,,,46,40
"De 25 a 29 años (154)",98,,,,,9,60,29
"De 30 a 34 años (155)",71,,,,,12,40,19
"De 35 a 39 años (156)",58,,,,1,17,29,11
"De 40 a 44 años (157)",41,,,,2,11,21,7
"De 45 a 49 años (158)",22,,,,4,10,4,4
"De 50 y más años (159)",25,,1,3,8,5,,8
"Sup. no Univ. completa (160)",641,,3,12,39,147,273,167
"De 20 a 24 años (163)",66,,,,,,36,30
"De 25 a 29 años (164)",115,,,,,5,73,37
"De 30 a 34 años (165)",139,,,,,23,76,40
"De 35 a 39 años (166)",116,,,,2,35,54,25
"De 40 a 44 años (167)",96,,,,7,43,31,15
"De 45 a 49 años (168)",50,,,,9,29,3,9
"De 50 y más años (169)",59,,3,12,21,12,,11
"Sup. Univ. incompleta (170)",241,,1,6,17,57,90,70
"De 15 a 19 años (172)",4,,,,,,3,1
"De 20 a 24 años (173)",37,,,,,,20,17
"De 25 a 29 años (174)",33,,,,,3,13,17
"De 30 a 34 años (175)",45,,,,,11,21,13
"De 35 a 39 años (176)",38,,,,,16,17,5
"De 40 a 44 años (177)",28,,,,2,7,14,5
"De 45 a 49 años (178)",23,,,,5,14,1,3
"De 50 y más años (179)",33,,1,6,10,6,1,9
"Sup. Univ. completa (180)",726,,2,13,62,171,250,228
"De 20 a 24 años (183)",39,,,,,,13,26
"De 25 a 29 años (184)",110,,,,,1,49,60
"De 30 a 34 años (185)",127,,,,,24,64,39
"De 35 a 39 años (186)",155,,,,1,45,74,35
"De 40 a 44 años (187)",121,,,,11,47,37,26
"De 45 a 49 años (188)",85,,,,16,42,9,18
"De 50 y más años (189)",89,,2,13,34,12,4,24
,,,,,,,,
"RURAL (200)",11397,33,122,400,917,2184,5349,2392
"De 12 a 14 años (201)",28,,,,,,2,26
"De 15 a 19 años (202)",733,,,,,,472,261
"De 20 a 24 años (203)",1639,,,,,4,1134,501
"De 25 a 29 años (204)",1730,,,,,101,1261,368
"De 30 a 34 años (205)",1469,,,,1,245,980,243
"De 35 a 39 años (206)",1401,,,,11,399,815,176
"De 40 a 44 años (207)",1049,,,,57,438,433,121
"De 45 a 49 años (208)",899,,,5,129,424,222,119
"De 50 y más años (209)",2449,33,122,395,719,573,30,577
"Sin nivel (210)",2324,25,75,198,385,472,585,584
"De 12 a 14 años (211)",3,,,,,,,3
"De 15 a 19 años (212)",32,,,,,,20,12
"De 20 a 24 años (213)",116,,,,,,81,35
"De 25 a 29 años (214)",136,,,,,4,96,36
"De 30 a 34 años (215)",140,,,,,21,95,24
"De 35 a 39 años (216)",201,,,,1,39,130,31
"De 40 a 44 años (217)",199,,,,5,72,83,39
"De 45 a 49 años (218)",244,,,3,26,104,66,45
"De 50 y más años (219)",1253,25,75,195,353,232,14,359
"Educacion Inicial (220)",25,,,,,3,16,6
"De 15 a 19 años (222)",2,,,,,,2,
"De 20 a 24 años (223)",3,,,,,,2,1
"De 25 a 29 años (224)",9,,,,,,5,4
"De 30 a 34 años (225)",9,,,,,2,6,1
"De 35 a 39 años (226)",2,,,,,1,1,
"Primaria (230)",6123,7,37,160,425,1282,3093,1119
"De 12 a 14 años (231)",17,,,,,,1,16
"De 15 a 19 años (232)",420,,,,,,270,150
"De 20 a 24 años (233)",852,,,,,3,608,241
"De 25 a 29 años (234)",956,,,,,61,721,174
"De 30 a 34 años (235)",832,,,,1,137,569,125
"De 35 a 39 años (236)",863,,,,7,258,498,100
"De 40 a 44 años (237)",647,,,,30,277,281,59
"De 45 a 49 años (238)",516,,,1,73,248,130,64
"De 50 y más años (239)",1020,7,37,159,314,298,15,190
"Secundaria (240)",2327,1,7,30,83,309,1368,529
"De 12 a 14 años (241)",8,,,,,,1,7
"De 15 a 19 años (242)",277,,,,,,178,99
"De 20 a 24 años (243)",586,,,,,1,399,186
"De 25 a 29 años (244)",492,,,,,31,356,105
"De 30 a 34 años (245)",357,,,,,66,233,58
"De 35 a 39 años (246)",240,,,,3,75,134,28
"De 40 a 44 años (247)",143,,,,17,64,45,17
"De 45 a 49 años (248)",96,,,1,22,44,21,8
"De 50 y más años (249)",128,1,7,29,41,28,1,21
"Sup. no Univ. incompleta (250)",159,,1,4,4,30,83,37
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",35,,,,,,20,15
"De 25 a 29 años (254)",44,,,,,1,28,15
"De 30 a 34 años (255)",30,,,,,7,20,3
"De 35 a 39 años (256)",19,,,,,7,11,1
"De 40 a 44 años (257)",10,,,,,7,3,
"De 45 a 49 años (258)",7,,,,2,5,,
"De 50 y más años (259)",13,,1,4,2,3,,3
"Sup. no Univ. completa (260)",196,,1,2,8,31,112,42
"De 20 a 24 años (263)",24,,,,,,13,11
"De 25 a 29 años (264)",45,,,,,3,30,12
"De 30 a 34 años (265)",52,,,,,6,33,13
"De 35 a 39 años (266)",40,,,,,8,29,3
"De 40 a 44 años (267)",14,,,,3,5,4,2
"De 45 a 49 años (268)",9,,,,2,4,3,
"De 50 y más años (269)",12,,1,2,3,5,,1
"Sup. Univ. incompleta (270)",58,,1,,3,15,27,12
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",12,,,,,,8,4
"De 25 a 29 años (274)",9,,,,,1,6,2
"De 30 a 34 años (275)",10,,,,,3,4,3
"De 35 a 39 años (276)",10,,,,,5,3,2
"De 40 a 44 años (277)",6,,,,,1,4,1
"De 45 a 49 años (278)",5,,,,1,3,1,
"De 50 y más años (279)",5,,1,,2,2,,
"Sup. Univ. completa (280)",185,,,6,9,42,65,63
"De 20 a 24 años (283)",11,,,,,,3,8
"De 25 a 29 años (284)",39,,,,,,19,20
"De 30 a 34 años (285)",39,,,,,3,20,16
"De 35 a 39 años (286)",26,,,,,6,9,11
"De 40 a 44 años (287)",30,,,,2,12,13,3
"De 45 a 49 años (288)",22,,,,3,16,1,2
"De 50 y más años (289)",18,,,6,4,5,,3
