"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",155,,46,41,36,32
,,,,,,
"URBANA (036)",4358,46,1302,1546,1096,368
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",40,,10,11,13,6
"Profes., científicos e intelectuales (038)",524,,104,282,129,9
"Técnicos de nivel medio y trab. asimilados (039)",119,,34,61,22,2
"Jefes y empleados de oficina (040)",185,,75,72,35,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",405,3,119,155,96,32
"Agricult. trabaj. calif.agrop. y pesqueros (042)",916,4,167,258,325,162
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",387,2,148,139,79,19
"Obreros construc., conf., papel, fab., instr. (044)",309,,99,121,80,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1309,36,502,397,276,98
"Otra (046)",15,,1,9,5,
"Ocupación no especificada (047)",149,1,43,41,36,28
"Hombres (048)",3247,32,969,1105,859,282
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",32,,6,8,12,6
"Profes., científicos e intelectuales (050)",281,,47,149,77,8
"Técnicos de nivel medio y trab. asimilados (051)",84,,20,43,19,2
"Jefes y empleados de oficina (052)",117,,43,46,26,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",144,2,40,51,38,13
"Agricult. trabaj. calif.agrop. y pesqueros (054)",856,4,157,242,307,146
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",350,2,134,132,70,12
"Obreros construc., conf., papel, fab., instr. (056)",304,,99,119,78,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1022,23,408,296,216,79
"Otra (058)",15,,1,9,5,
"Ocupación no especificada (059)",42,1,14,10,11,6
"Mujeres (060)",1111,14,333,441,237,86
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,4,3,1,
"Profes., científicos e intelectuales (062)",243,,57,133,52,1
"Técnicos de nivel medio y trab. asimilados (063)",35,,14,18,3,
"Jefes y empleados de oficina (064)",68,,32,26,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",261,1,79,104,58,19
"Agricult. trabaj. calif.agrop. y pesqueros (066)",60,,10,16,18,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",37,,14,7,9,7
"Obreros construc., conf., papel, fab., instr. (068)",5,,,2,2,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",287,13,94,101,60,19
"Ocupación no especificada (071)",107,,29,31,25,22
,,,,,,
"RURAL (072)",3570,58,1186,1142,855,329
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,2,2,4,
"Profes., científicos e intelectuales (074)",219,,48,143,28,
"Técnicos de nivel medio y trab. asimilados (075)",38,,17,16,4,1
"Jefes y empleados de oficina (076)",31,,12,11,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",122,,37,42,36,7
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1518,13,342,450,486,227
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",285,1,138,99,41,6
"Obreros construc., conf., papel, fab., instr. (080)",148,1,61,53,27,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1131,43,506,308,208,66
"Otra (082)",3,,2,1,,
"Ocupación no especificada (083)",67,,21,17,14,15
"Hombres (084)",3049,45,1004,970,744,286
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,1,4,
"Profes., científicos e intelectuales (086)",113,,22,72,19,
"Técnicos de nivel medio y trab. asimilados (087)",29,,11,14,4,
"Jefes y empleados de oficina (088)",26,,10,10,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",52,,13,16,19,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1440,9,326,435,458,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",274,1,132,95,40,6
"Obreros construc., conf., papel, fab., instr. (092)",144,1,59,51,27,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",944,34,425,268,165,52
"Otra (094)",3,,2,1,,
"Ocupación no especificada (095)",19,,4,7,3,5
"Mujeres (096)",521,13,182,172,111,43
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,2,1,,
"Profes., científicos e intelectuales (098)",106,,26,71,9,
"Técnicos de nivel medio y trab. asimilados (099)",9,,6,2,,1
"Jefes y empleados de oficina (100)",5,,2,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",70,,24,26,17,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",78,4,16,15,28,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",11,,6,4,1,
"Obreros construc., conf., papel, fab., instr. (104)",4,,2,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",187,9,81,40,43,14
"Ocupación no especificada (107)",48,,17,10,11,10
