"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1772,,,,49,70,582,120,951
"Técnicos de nivel medio ytrab.asimilados (039)",854,2,,27,172,143,332,63,115
"Jefes y empleados de oficina (040)",736,,,8,188,71,264,57,148
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",3656,153,3,832,1505,276,466,157,264
"Agricult.trabaj. calif.agrop. y pesquros (042)",1503,92,,579,524,76,108,41,83
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1253,38,,263,563,79,173,57,80
"Obreros. construc., conf., papel, fab., instr (044)",2637,72,2,532,1394,169,253,91,124
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",9375,908,17,3478,3676,396,486,175,239
"Otra (046)",73,,,,10,15,24,6,18
"Ocupación no especificada (047)",371,47,,103,115,31,32,12,31
"Hombres (048)",15338,660,9,4185,6241,913,1539,551,1240
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",34,,,,3,1,7,3,20
"Profes., científicos e intelectuales (050)",776,,,,20,30,194,71,461
"Técnicos de nivel medio ytrab.asimilados (051)",556,2,,13,129,104,201,40,67
"Jefes y empleados de oficina (052)",342,,,5,111,34,97,26,69
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1805,40,3,372,797,147,201,97,148
"Agricult.trabaj. calif.agrop. y pesquros (054)",1418,76,,547,504,74,102,38,77
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1074,33,,227,481,69,149,46,69
"Obreros. construc., conf., papel, fab., instr (056)",2590,71,2,520,1373,166,248,87,123
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",6552,432,4,2473,2768,263,309,132,171
"Otra (058)",71,,,,10,15,22,6,18
"Ocupación no especificada (059)",120,6,,28,45,10,9,5,17
"Mujeres (060)",6943,652,13,1637,1959,415,1192,231,844
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",17,,,,1,1,4,,11
"Profes., científicos e intelectuales (062)",996,,,,29,40,388,49,490
"Técnicos de nivel medio ytrab.asimilados (063)",298,,,14,43,39,131,23,48
"Jefes y empleados de oficina (064)",394,,,3,77,37,167,31,79
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1851,113,,460,708,129,265,60,116
"Agricult.trabaj. calif.agrop. y pesquros (066)",85,16,,32,20,2,6,3,6
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",179,5,,36,82,10,24,11,11
"Obreros. construc., conf., papel, fab., instr (068)",47,1,,12,21,3,5,4,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",2823,476,13,1005,908,133,177,43,68
"Otra (070)",2,,,,,,2,,
"Ocupación no especificada (071)",251,41,,75,70,21,23,7,14
,,,,,,,,,
"RURAL (072)",4359,576,8,1754,1545,130,155,63,128
"Profes., científicos e intelectuales (074)",60,,,,11,4,20,5,20
"Técnicos de nivel medio ytrab.asimilados (075)",37,,,2,8,6,16,2,3
"Jefes y empleados de oficina (076)",21,,,1,7,2,6,1,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",114,16,,34,44,8,8,,4
"Agricult.trabaj. calif.agrop. y pesquros (078)",863,142,,413,237,19,22,10,20
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",63,,,17,24,5,13,1,3
"Obreros. construc., conf., papel, fab., instr (080)",214,14,,67,106,10,10,2,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2954,392,8,1213,1098,75,59,42,67
"Ocupación no especificada (083)",33,12,,7,10,1,1,,2
"Hombres (084)",3654,387,5,1508,1374,110,105,54,111
"Profes., científicos e intelectuales (086)",26,,,,3,1,7,4,11
"Técnicos de nivel medio ytrab.asimilados (087)",22,,,1,7,4,6,2,2
"Jefes y empleados de oficina (088)",13,,,1,6,1,1,,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",63,4,,18,32,2,3,,4
"Agricult.trabaj. calif.agrop. y pesquros (090)",810,128,,389,225,19,21,10,18
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",55,,,14,23,3,12,1,2
"Obreros. construc., conf., papel, fab., instr (092)",212,14,,66,105,10,10,2,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2439,237,5,1017,967,70,45,35,63
"Ocupación no especificada (095)",14,4,,2,6,,,,2
"Mujeres (096)",705,189,3,246,171,20,50,9,17
"Profes., científicos e intelectuales (098)",34,,,,8,3,13,1,9
"Técnicos de nivel medio ytrab.asimilados (099)",15,,,1,1,2,10,,1
"Jefes y empleados de oficina (100)",8,,,,1,1,5,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",51,12,,16,12,6,5,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",53,14,,24,12,,1,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",8,,,3,1,2,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",2,,,1,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",515,155,3,196,131,5,14,7,4
"Ocupación no especificada (107)",19,8,,5,4,1,1,,
