"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",2,,,,,,,2
"De 30 a 34 años (055)",3,,,,1,1,1,
"De 35 a 39 años (056)",2,,,,,,2,
"De 40 a 44 años (057)",3,,,,,1,2,
"De 45 a 49 años (058)",3,,,,,3,,
"De 50 y más años (059)",12,,,4,4,2,,2
"Soltero(a) (060)",293,,,1,3,22,127,140
"De 12 a 14 años (061)",4,,,,,,4,
"De 15 a 19 años (062)",57,,,,,,37,20
"De 20 a 24 años (063)",89,,,,,,45,44
"De 25 a 29 años (064)",51,,,,,1,23,27
"De 30 a 34 años (065)",38,,,,,12,12,14
"De 35 a 39 años (066)",24,,,,2,5,3,14
"De 40 a 44 años (067)",13,,,,,4,3,6
"De 45 a 49 años (068)",6,,,,,,,6
"De 50 y más años (069)",11,,,1,1,,,9
,,,,,,,,
"URBANA (080)",1471,7,19,52,99,368,632,294
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",80,,,,,,44,36
"De 20 a 24 años (083)",182,,,,,1,125,56
"De 25 a 29 años (084)",213,,,,,13,152,48
"De 30 a 34 años (085)",203,,,,,42,136,25
"De 35 a 39 años (086)",220,,,,2,84,100,34
"De 40 a 44 años (087)",169,,,,8,80,56,25
"De 45 a 49 años (088)",112,,,1,14,68,17,12
"De 50 y más años (089)",291,7,19,51,75,80,2,57
"Conviviente (090)",765,,3,13,27,165,413,144
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",59,,,,,,32,27
"De 20 a 24 años (093)",123,,,,,1,85,37
"De 25 a 29 años (094)",145,,,,,8,110,27
"De 30 a 34 años (095)",122,,,,,23,86,13
"De 35 a 39 años (096)",121,,,,,46,62,13
"De 40 a 44 años (097)",79,,,,5,33,29,12
"De 45 a 49 años (098)",35,,,,2,23,8,2
"De 50 y más años (099)",80,,3,13,20,31,1,12
"Separado(a) (100)",102,,1,6,8,33,36,18
"De 15 a 19 años (102)",6,,,,,,2,4
"De 20 a 24 años (103)",12,,,,,,11,1
"De 25 a 29 años (104)",9,,,,,1,8,
"De 30 a 34 años (105)",14,,,,,2,9,3
"De 35 a 39 años (106)",12,,,,,8,4,
"De 40 a 44 años (107)",9,,,,1,4,2,2
"De 45 a 49 años (108)",11,,,,2,8,,1
"De 50 y más años (109)",29,,1,6,5,10,,7
"Casado(a) (110)",436,,7,20,49,146,144,70
"De 15 a 19 años (112)",6,,,,,,3,3
"De 20 a 24 años (113)",18,,,,,,16,2
"De 25 a 29 años (114)",40,,,,,4,29,7
"De 30 a 34 años (115)",47,,,,,10,32,5
"De 35 a 39 años (116)",72,,,,,27,32,13
"De 40 a 44 años (117)",70,,,,2,39,22,7
"De 45 a 49 años (118)",58,,,1,9,33,9,6
"De 50 y más años (119)",125,,7,19,38,33,1,27
"Viudo(a) (120)",61,7,8,11,11,9,3,12
"De 20 a 24 años (123)",1,,,,,,1,
"De 30 a 34 años (125)",3,,,,,1,2,
"De 35 a 39 años (126)",2,,,,,1,,1
"De 40 a 44 años (127)",2,,,,,1,,1
"De 45 a 49 años (128)",4,,,,1,2,,1
"De 50 y más años (129)",49,7,8,11,10,4,,9
"Divorciado(a) (130)",15,,,2,2,6,2,3
"De 15 a 19 años (132)",1,,,,,,,1
"De 25 a 29 años (134)",2,,,,,,,2
"De 30 a 34 años (135)",1,,,,,1,,
"De 40 a 44 años (137)",3,,,,,1,2,
"De 45 a 49 años (138)",2,,,,,2,,
"De 50 y más años (139)",6,,,2,2,2,,
"Soltero(a) (140)",92,,,,2,9,34,47
"De 15 a 19 años (142)",8,,,,,,7,1
"De 20 a 24 años (143)",28,,,,,,12,16
"De 25 a 29 años (144)",17,,,,,,5,12
"De 30 a 34 años (145)",16,,,,,5,7,4
"De 35 a 39 años (146)",13,,,,2,2,2,7
"De 40 a 44 años (147)",6,,,,,2,1,3
"De 45 a 49 años (148)",2,,,,,,,2
"De 50 y más años (149)",2,,,,,,,2
,,,,,,,,
"RURAL (160)",5189,6,34,123,338,958,2841,889
"De 12 a 14 años (161)",20,,,,,,9,11
"De 15 a 19 años (162)",439,,,,,,302,137
"De 20 a 24 años (163)",838,,,,,6,642,190
"De 25 a 29 años (164)",784,,,,,41,621,122
"De 30 a 34 años (165)",670,,,,1,116,479,74
"De 35 a 39 años (166)",622,,,,4,150,399,69
"De 40 a 44 años (167)",493,,,,17,183,252,41
"De 45 a 49 años (168)",405,,,1,32,204,118,50
"De 50 y más años (169)",918,6,34,122,284,258,19,195
"Conviviente (170)",3184,1,5,36,110,504,1997,531
"De 12 a 14 años (171)",15,,,,,,4,11
"De 15 a 19 años (172)",360,,,,,,251,109
"De 20 a 24 años (173)",650,,,,,5,507,138
"De 25 a 29 años (174)",577,,,,,30,466,81
"De 30 a 34 años (175)",457,,,,,76,331,50
"De 35 a 39 años (176)",371,,,,3,85,248,35
"De 40 a 44 años (177)",262,,,,9,106,124,23
"De 45 a 49 años (178)",204,,,1,14,107,59,23
"De 50 y más años (179)",288,1,5,35,84,95,7,61
"Separado(a) (180)",194,,2,7,18,37,92,38
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",18,,,,,,13,5
"De 20 a 24 años (183)",35,,,,,,26,9
"De 25 a 29 años (184)",27,,,,,1,19,7
"De 30 a 34 años (185)",20,,,,,5,12,3
"De 35 a 39 años (186)",21,,,,,9,10,2
"De 40 a 44 años (187)",11,,,,1,4,5,1
"De 45 a 49 años (188)",19,,,,1,10,6,2
"De 50 y más años (189)",42,,2,7,16,8,,9
"Casado(a) (190)",1375,,12,40,154,363,635,171
"De 15 a 19 años (192)",12,,,,,,8,4
"De 20 a 24 años (193)",90,,,,,1,75,14
"De 25 a 29 años (194)",143,,,,,9,116,18
"De 30 a 34 años (195)",160,,,,,27,123,10
"De 35 a 39 años (196)",206,,,,1,48,135,22
"De 40 a 44 años (197)",203,,,,7,67,116,13
"De 45 a 49 años (198)",160,,,,16,73,51,20
"De 50 y más años (199)",401,,12,40,130,138,11,70
"Viudo(a) (200)",223,5,15,37,52,40,21,53
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",3,,,,,,2,1
"De 30 a 34 años (205)",9,,,,,1,7,1
"De 35 a 39 años (206)",11,,,,,5,3,3
"De 40 a 44 años (207)",10,,,,,4,5,1
"De 45 a 49 años (208)",17,,,,1,13,2,1
"De 50 y más años (209)",172,5,15,37,51,17,1,46
"Divorciado(a) (210)",12,,,2,3,1,3,3
"De 20 a 24 años (213)",1,,,,,,,1
"De 30 a 34 años (215)",2,,,,1,,1,
"De 35 a 39 años (216)",2,,,,,,2,
"De 45 a 49 años (218)",1,,,,,1,,
"De 50 y más años (219)",6,,,2,2,,,2
"Soltero(a) (220)",201,,,1,1,13,93,93
"De 12 a 14 años (221)",4,,,,,,4,
"De 15 a 19 años (222)",49,,,,,,30,19
"De 20 a 24 años (223)",61,,,,,,33,28
"De 25 a 29 años (224)",34,,,,,1,18,15
"De 30 a 34 años (225)",22,,,,,7,5,10
"De 35 a 39 años (226)",11,,,,,3,1,7
"De 40 a 44 años (227)",7,,,,,2,2,3
"De 45 a 49 años (228)",4,,,,,,,4
"De 50 y más años (229)",9,,,1,1,,,7
