"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",823,452,371,751,404,347,72,48,24
"36 años (047)",735,387,348,658,331,327,77,56,21
"37 años (048)",872,433,439,768,378,390,104,55,49
"38 años (049)",780,369,411,699,319,380,81,50,31
"39 años (050)",725,373,352,651,331,320,74,42,32
"De 40 a 44 años (051)",3542,1819,1723,3185,1601,1584,357,218,139
"40 años (052)",811,406,405,720,350,370,91,56,35
"41 años (053)",540,294,246,495,266,229,45,28,17
"42 años (054)",797,390,407,707,336,371,90,54,36
"43 años (055)",726,372,354,658,327,331,68,45,23
"44 años (056)",668,357,311,605,322,283,63,35,28
"De 45 a 49 años (057)",2983,1534,1449,2703,1355,1348,280,179,101
"45 años (058)",679,359,320,599,307,292,80,52,28
"46 años (059)",558,302,256,502,263,239,56,39,17
"47 años (060)",675,340,335,625,306,319,50,34,16
"48 años (061)",562,272,290,506,239,267,56,33,23
"49 años (062)",509,261,248,471,240,231,38,21,17
"De 50 a 54 años (063)",2688,1452,1236,2462,1312,1150,226,140,86
"50 años (064)",652,346,306,586,312,274,66,34,32
"51 años (065)",414,221,193,391,206,185,23,15,8
"52 años (066)",572,317,255,518,279,239,54,38,16
"53 años (067)",553,292,261,507,262,245,46,30,16
"54 años (068)",497,276,221,460,253,207,37,23,14
"De 55 a 59 años (069)",2113,1142,971,1897,1009,888,216,133,83
"55 años (070)",487,261,226,434,228,206,53,33,20
"56 años (071)",420,225,195,376,199,177,44,26,18
"57 años (072)",477,251,226,428,216,212,49,35,14
"58 años (073)",380,204,176,344,187,157,36,17,19
"59 años (074)",349,201,148,315,179,136,34,22,12
"De 60 a 64 años (075)",1891,1041,850,1730,942,788,161,99,62
"60 años (076)",476,266,210,433,238,195,43,28,15
"61 años (077)",269,153,116,249,141,108,20,12,8
"62 años (078)",407,227,180,363,201,162,44,26,18
"63 años (079)",407,217,190,382,203,179,25,14,11
"64 años (080)",332,178,154,303,159,144,29,19,10
"De 65 y más años (081)",4821,2551,2270,4416,2316,2100,405,235,170
"65 años (082)",385,190,195,356,177,179,29,13,16
"66 años (083)",301,154,147,276,145,131,25,9,16
"67 años (084)",376,222,154,335,189,146,41,33,8
"68 años (085)",340,187,153,314,173,141,26,14,12
"69 años (086)",225,126,99,210,114,96,15,12,3
"70 años (087)",317,169,148,288,153,135,29,16,13
"71 años (088)",198,101,97,188,96,92,10,5,5
"72 años (089)",279,159,120,247,143,104,32,16,16
"73 años (090)",228,108,120,207,98,109,21,10,11
"74 años (091)",238,127,111,221,115,106,17,12,5
"75 años (092)",251,141,110,227,125,102,24,16,8
"76 años (093)",178,90,88,164,82,82,14,8,6
"77 años (094)",183,100,83,166,91,75,17,9,8
"78 años (095)",180,95,85,167,86,81,13,9,4
"79 años (096)",132,71,61,122,67,55,10,4,6
"80 años (097)",163,92,71,151,84,67,12,8,4
"81 años (098)",80,40,40,75,37,38,5,3,2
"82 años (099)",113,57,56,103,54,49,10,3,7
"83 años (100)",106,58,48,101,55,46,5,3,2
"84 años (101)",94,52,42,89,50,39,5,2,3
"85 años (102)",101,49,52,91,42,49,10,7,3
"86 años (103)",59,29,30,52,24,28,7,5,2
"87 años (104)",48,23,25,43,19,24,5,4,1
"88 años (105)",49,27,22,44,23,21,5,4,1
"89 años (106)",31,15,16,28,13,15,3,2,1
"90 años (107)",33,11,22,32,11,21,1,,1
"91 años (108)",19,9,10,18,9,9,1,,1
"92 años (109)",32,8,24,31,7,24,1,1,
"93 años (110)",23,14,9,19,11,8,4,3,1
"94 años (111)",14,5,9,12,4,8,2,1,1
"95 años (112)",16,4,12,13,3,10,3,1,2
"96 años (113)",3,1,2,3,1,2,,,
"97 años (114)",6,4,2,5,4,1,1,,1
"98 y más años (115)",20,13,7,18,11,7,2,2,
