"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",323,13,95,97,86,32
"Ocupación no especificada (037)",56,,8,19,21,8
"Desocupado (038)",18,,11,5,2,
,,,,,,
"URBANA (039)",2191,26,591,682,655,237
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",26,,6,9,10,1
"Profes., científicos e intelectuales (041)",159,,35,86,34,4
"Técnicos de nivel medio y trab.asimilados (042)",40,,8,17,14,1
"Jefes y empleados de oficina (043)",51,,20,25,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",296,1,79,98,94,24
"Agricult.trabaj. calif. agrop. y pesqueros (045)",604,3,93,171,223,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",90,,32,26,29,3
"Obreros construc., conf., papel, fab., instr. (047)",119,,34,37,44,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",674,21,230,178,171,74
"Otra (049)",7,,1,4,2,
"Ocupación no especificada (050)",64,,17,15,21,11
"Desocupado (051)",61,1,36,16,7,1
"Hombres (052)",1558,19,420,457,483,179
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",18,,5,6,6,1
"Profes., científicos e intelectuales (054)",78,,12,40,22,4
"Técnicos de nivel medio y trab.asimilados (055)",32,,5,13,13,1
"Jefes y empleados de oficina (056)",26,,8,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",105,,24,24,41,16
"Agricult.trabaj. calif. agrop. y pesqueros (058)",526,3,82,156,193,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",72,,26,19,24,3
"Obreros construc., conf., papel, fab., instr. (060)",116,,33,37,42,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",502,15,186,126,124,51
"Otra (062)",7,,1,4,2,
"Ocupación no especificada (063)",26,,9,5,6,6
"Desocupado (064)",50,1,29,13,6,1
"Mujeres (065)",633,7,171,225,172,58
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,,1,3,4,
"Profes., científicos e intelectuales (067)",81,,23,46,12,
"Técnicos de nivel medio y trab.asimilados (068)",8,,3,4,1,
"Jefes y empleados de oficina (069)",25,,12,11,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",191,1,55,74,53,8
"Agricult.trabaj. calif. agrop. y pesqueros (071)",78,,11,15,30,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",18,,6,7,5,
"Obreros construc., conf., papel, fab., instr. (073)",3,,1,,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",172,6,44,52,47,23
"Ocupación no especificada (076)",38,,8,10,15,5
"Desocupado (077)",11,,7,3,1,
,,,,,,
"RURAL (078)",1448,22,442,423,400,161
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,,,1,,
"Profes., científicos e intelectuales (080)",35,,8,16,9,2
"Técnicos de nivel medio y trab.asimilados (081)",12,,5,2,4,1
"Jefes y empleados de oficina (082)",7,,1,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",76,1,17,28,23,7
"Agricult.trabaj. calif. agrop. y pesqueros (084)",589,,110,163,214,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",20,,9,8,3,
"Obreros construc., conf., papel, fab., instr. (086)",43,,19,14,9,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",587,20,253,160,115,39
"Ocupación no especificada (089)",28,,4,10,10,4
"Desocupado (090)",50,1,16,16,12,5
"Hombres (091)",1141,14,352,322,316,137
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,1,,
"Profes., científicos e intelectuales (093)",19,,1,12,5,1
"Técnicos de nivel medio y trab.asimilados (094)",10,,3,2,4,1
"Jefes y empleados de oficina (095)",4,,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",20,,5,6,8,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",539,,98,148,196,97
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",17,,9,5,3,
"Obreros construc., conf., papel, fab., instr. (099)",42,,18,14,9,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",436,13,202,115,76,30
"Ocupación no especificada (102)",10,,4,1,4,1
"Desocupado (103)",43,1,12,14,11,5
"Mujeres (104)",307,8,90,101,84,24
"Profes., científicos e intelectuales (106)",16,,7,4,4,1
"Técnicos de nivel medio y trab.asimilados (107)",2,,2,,,
"Jefes y empleados de oficina (108)",3,,1,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",56,1,12,22,15,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",50,,12,15,18,5
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",3,,,3,,
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",151,7,51,45,39,9
"Ocupación no especificada (115)",18,,,9,6,3
"Desocupado (116)",7,,4,2,1,
