"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",278,274,5,193,63,10,2,1,,,4,363
"De 25 a 29 años (024)",250,246,4,126,81,26,9,,,,4,405
"De 30 a 34 años (025)",250,245,8,85,70,39,39,4,,,5,527
"De 35 a 39 años (026)",263,261,2,81,67,41,53,13,4,,2,686
"De 40 a 44 años (027)",193,190,4,40,36,46,38,15,8,3,3,616
"De 45 a 49 años (028)",169,168,4,28,38,19,43,24,11,1,1,610
"De 50 y más años (029)",384,379,11,50,54,46,87,54,44,33,5,1753
"Casado(a) (030)",20744,20609,429,1552,2854,3123,5092,3507,2376,1676,135,100555
"De 12 a 14 años (031)",10,3,3,,,,,,,,7,
"De 15 a 19 años (032)",211,183,44,110,26,1,2,,,,28,173
"De 20 a 24 años (033)",1061,1039,62,416,392,128,34,7,,,22,1768
"De 25 a 29 años (034)",2028,2006,43,337,699,557,344,23,3,,22,5041
"De 30 a 34 años (035)",2725,2710,35,231,611,714,874,209,26,10,15,9063
"De 35 a 39 años (036)",3178,3174,20,129,444,670,1181,534,162,34,4,13397
"De 40 a 44 años (037)",2720,2714,36,82,232,379,878,668,331,108,6,13801
"De 45 a 49 años (038)",2208,2202,18,58,144,245,522,564,410,241,6,13169
"De 50 y más años (039)",6603,6578,168,189,306,429,1257,1502,1444,1283,25,44143
"Viudo(a) (040)",4555,4512,106,198,304,376,1062,1012,783,671,43,27373
"De 12 a 14 años (041)",2,1,1,,,,,,,,1,
"De 15 a 19 años (042)",9,8,,5,2,,1,,,,1,13
"De 20 a 24 años (043)",10,10,1,4,4,1,,,,,,15
"De 25 a 29 años (044)",29,29,1,10,7,5,5,1,,,,67
"De 30 a 34 años (045)",68,68,,10,12,13,21,9,2,1,,251
"De 35 a 39 años (046)",94,93,1,13,12,12,33,15,6,1,1,378
"De 40 a 44 años (047)",176,176,4,6,13,20,65,39,19,10,,897
"De 45 a 49 años (048)",242,240,1,10,13,32,66,66,37,15,2,1331
"De 50 y más años (049)",3925,3887,97,140,241,293,871,882,719,644,38,24421
"Divorciado(a) (050)",261,257,5,53,42,56,43,32,17,9,4,947
"De 15 a 19 años (052)",5,5,1,4,,,,,,,,4
"De 20 a 24 años (053)",8,8,,7,1,,,,,,,9
"De 25 a 29 años (054)",19,18,1,10,2,4,1,,,,1,30
"De 30 a 34 años (055)",30,30,2,6,10,7,4,1,,,,71
"De 35 a 39 años (056)",26,25,,4,7,4,8,2,,,1,78
"De 40 a 44 años (057)",32,32,,2,7,9,7,5,2,,,120
"De 45 a 49 años (058)",20,20,,5,2,9,1,3,,,,60
"De 50 y más años (059)",121,119,1,15,13,23,22,21,15,9,2,575
"Soltero(a) (060)",17386,16069,14853,806,258,95,57,,,,1317,1835
"De 12 a 14 años (061)",6031,6030,6021,9,,,,,,,1,9
"De 15 a 19 años (062)",6546,6539,6467,62,7,2,1,,,,7,86
"De 20 a 24 años (063)",2096,1600,1362,213,24,1,,,,,496,264
"De 25 a 29 años (064)",923,531,319,157,47,6,2,,,,392,277
"De 30 a 34 años (065)",522,361,175,118,42,18,8,,,,161,288
"De 35 a 39 años (066)",336,259,125,77,34,21,2,,,,77,216
"De 40 a 44 años (067)",212,156,71,47,21,10,7,,,,56,147
"De 45 a 49 años (068)",166,142,63,40,20,8,11,,,,24,148
"De 50 y más años (069)",554,451,250,83,63,29,26,,,,103,400
,,,,,,,,,,,,
"URBANA (080)",24697,23445,7816,3235,3168,2457,3166,1833,1068,702,1252,59504
"De 12 a 14 años (081)",2707,2674,2660,14,,,,,,,33,14
"De 15 a 19 años (082)",3848,3753,3432,286,30,4,1,,,,95,362
"De 20 a 24 años (083)",2803,2353,926,943,384,71,21,8,,,450,2062
"De 25 a 29 años (084)",2562,2247,316,749,699,322,155,5,1,,315,3805
"De 30 a 34 años (085)",2548,2405,156,510,707,504,447,72,6,3,143,5902
"De 35 a 39 años (086)",2361,2307,69,261,545,527,644,207,46,8,54,7537
"De 40 a 44 años (087)",1805,1768,54,139,282,348,526,272,118,29,37,7090
"De 45 a 49 años (088)",1415,1395,31,102,170,252,366,262,144,68,20,6481
"De 50 y más años (089)",4648,4543,172,231,351,429,1006,1007,753,594,105,26251
"Conviviente (090)",4739,4548,443,1539,1186,590,493,190,66,41,191,10047
"De 12 a 14 años (091)",39,14,6,8,,,,,,,25,8
"De 15 a 19 años (092)",417,350,130,198,18,3,1,,,,67,247
"De 20 a 24 años (093)",1088,1028,126,592,249,44,13,4,,,60,1302
"De 25 a 29 años (094)",1095,1074,101,411,359,146,53,3,1,,21,1816
"De 30 a 34 años (095)",863,856,45,202,291,165,131,20,1,1,7,1986
"De 35 a 39 años (096)",535,532,8,66,163,119,123,42,6,5,3,1658
"De 40 a 44 años (097)",280,278,9,28,62,52,76,34,14,3,2,1005
"De 45 a 49 años (098)",166,165,4,14,21,36,45,29,14,2,1,694
"De 50 y más años (099)",256,251,14,20,23,25,51,58,30,30,5,1331
"Separado(a) (100)",1027,1004,22,340,232,128,162,65,37,18,23,2812
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",35,30,2,27,1,,,,,,5,29
"De 20 a 24 años (103)",119,115,4,85,23,1,1,1,,,4,144
"De 25 a 29 años (104)",124,122,1,63,40,12,6,,,,2,205
"De 30 a 34 años (105)",154,151,4,53,45,20,27,2,,,3,326
"De 35 a 39 años (106)",158,156,1,48,45,26,29,6,1,,2,387
"De 40 a 44 años (107)",112,110,2,23,21,28,20,9,4,3,2,362
"De 45 a 49 años (108)",101,100,3,19,23,12,27,10,6,,1,336
"De 50 y más años (109)",223,219,5,21,34,29,52,37,26,15,4,1022
"Casado(a) (110)",8416,8325,180,745,1435,1502,2100,1212,716,435,91,36074
"De 12 a 14 años (111)",7,1,1,,,,,,,,6,
"De 15 a 19 años (112)",64,48,13,28,7,,,,,,16,42
"De 20 a 24 años (113)",309,291,33,123,99,26,7,3,,,18,447
"De 25 a 29 años (114)",733,718,29,168,267,158,94,2,,,15,1585
"De 30 a 34 años (115)",1158,1149,24,161,330,302,279,48,4,1,9,3289
"De 35 a 39 años (116)",1440,1439,11,89,306,359,478,155,38,3,1,5205
"De 40 a 44 años (117)",1220,1218,19,54,174,246,395,216,94,20,2,5254
"De 45 a 49 años (118)",959,954,6,40,102,177,257,196,117,59,5,4820
"De 50 y más años (119)",2526,2507,44,82,150,234,590,592,463,352,19,15432
"Viudo(a) (120)",1549,1533,33,84,119,146,357,353,238,203,16,8921
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (123)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (124)",12,12,,5,3,2,2,,,,,25
"De 30 a 34 años (125)",24,24,,7,4,4,5,2,1,1,,80
"De 35 a 39 años (126)",33,32,1,5,5,7,10,3,1,,1,110
"De 40 a 44 años (127)",63,63,1,3,6,9,24,12,5,3,,302
"De 45 a 49 años (128)",96,96,,4,8,13,31,26,7,7,,502
"De 50 y más años (129)",1313,1300,31,56,91,111,285,310,224,192,13,7894
"Divorciado(a) (130)",134,131,,25,23,32,22,13,11,5,3,497
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",4,4,,4,,,,,,,,4
"De 25 a 29 años (134)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (135)",10,10,,3,3,2,2,,,,,24
"De 35 a 39 años (136)",12,12,,2,4,3,2,1,,,,35
"De 40 a 44 años (137)",20,20,,1,4,8,5,1,1,,,68
"De 45 a 49 años (138)",14,14,,3,2,7,1,1,,,,38
"De 50 y más años (139)",69,67,,8,10,12,12,10,10,5,2,324
"Soltero(a) (140)",8832,7904,7138,502,173,59,32,,,,928,1153
"De 12 a 14 años (141)",2659,2658,2653,5,,,,,,,1,5
"De 15 a 19 años (142)",3327,3321,3287,30,3,1,,,,,6,39
"De 20 a 24 años (143)",1280,912,763,137,12,,,,,,368,161
"De 25 a 29 años (144)",594,318,185,99,30,4,,,,,276,171
"De 30 a 34 años (145)",339,215,83,84,34,11,3,,,,124,197
"De 35 a 39 años (146)",183,136,48,51,22,13,2,,,,47,142
"De 40 a 44 años (147)",110,79,23,30,15,5,6,,,,31,99
"De 45 a 49 años (148)",79,66,18,22,14,7,5,,,,13,91
"De 50 y más años (149)",261,199,78,44,43,18,16,,,,62,248
,,,,,,,,,,,,
"RURAL (160)",28673,28105,8457,2709,2727,2505,4300,3242,2357,1808,568,95801
"De 12 a 14 años (161)",3415,3402,3387,15,,,,,,,13,15
"De 15 a 19 años (162)",3943,3889,3378,432,70,5,4,,,,54,603
"De 20 a 24 años (163)",2816,2652,744,1019,656,189,40,4,,,164,3088
"De 25 a 29 años (164)",2538,2402,189,502,764,585,327,32,3,,136,5404
"De 30 a 34 años (165)",2392,2345,126,190,462,566,769,194,27,11,47,7740
"De 35 a 39 años (166)",2363,2327,94,132,221,416,833,454,143,34,36,10016
"De 40 a 44 años (167)",2010,1980,78,75,114,201,599,530,282,101,30,10440
"De 45 a 49 años (168)",1679,1665,66,56,74,109,360,451,347,202,14,10214
"De 50 y más años (169)",7517,7443,395,288,366,434,1368,1577,1555,1460,74,48281
"Conviviente (170)",3787,3688,389,1104,837,495,448,223,116,76,99,9489
"De 12 a 14 años (171)",35,23,14,9,,,,,,,12,9
"De 15 a 19 años (172)",497,458,160,253,42,3,,,,,39,346
"De 20 a 24 años (173)",1078,1046,114,537,307,76,12,,,,32,1429
"De 25 a 29 años (174)",756,745,36,200,268,163,68,10,,,11,1573
"De 30 a 34 años (175)",482,480,17,48,133,114,139,23,4,2,2,1456
"De 35 a 39 años (176)",292,290,7,23,39,76,77,55,11,2,2,1140
"De 40 a 44 años (177)",202,202,8,9,25,33,54,41,26,6,,944
"De 45 a 49 años (178)",123,123,7,3,6,12,38,27,19,11,,683
"De 50 y más años (179)",322,321,26,22,17,18,60,67,56,55,1,1909
"Separado(a) (180)",871,863,26,352,182,99,109,46,30,19,8,2247
"De 12 a 14 años (181)",4,4,2,2,,,,,,,,2
"De 15 a 19 años (182)",71,69,6,59,4,,,,,,2,67
"De 20 a 24 años (183)",159,159,1,108,40,9,1,,,,,219
"De 25 a 29 años (184)",126,124,3,63,41,14,3,,,,2,200
"De 30 a 34 años (185)",96,94,4,32,25,19,12,2,,,2,201
"De 35 a 39 años (186)",105,105,1,33,22,15,24,7,3,,,299
"De 40 a 44 años (187)",81,80,2,17,15,18,18,6,4,,1,254
"De 45 a 49 años (188)",68,68,1,9,15,7,16,14,5,1,,274
"De 50 y más años (189)",161,160,6,29,20,17,35,17,18,18,1,731
"Casado(a) (190)",12328,12284,249,807,1419,1621,2992,2295,1660,1241,44,64481
"De 12 a 14 años (191)",3,2,2,,,,,,,,1,
"De 15 a 19 años (192)",147,135,31,82,19,1,2,,,,12,131
"De 20 a 24 años (193)",752,748,29,293,293,102,27,4,,,4,1321
"De 25 a 29 años (194)",1295,1288,14,169,432,399,250,21,3,,7,3456
"De 30 a 34 años (195)",1567,1561,11,70,281,412,595,161,22,9,6,5774
"De 35 a 39 años (196)",1738,1735,9,40,138,311,703,379,124,31,3,8192
"De 40 a 44 años (197)",1500,1496,17,28,58,133,483,452,237,88,4,8547
"De 45 a 49 años (198)",1249,1248,12,18,42,68,265,368,293,182,1,8349
"De 50 y más años (199)",4077,4071,124,107,156,195,667,910,981,931,6,28711
"Viudo(a) (200)",3006,2979,73,114,185,230,705,659,545,468,27,18452
"De 12 a 14 años (201)",1,1,1,,,,,,,,,
"De 15 a 19 años (202)",5,5,,3,1,,1,,,,,9
"De 20 a 24 años (203)",7,7,1,2,3,1,,,,,,11
"De 25 a 29 años (204)",17,17,1,5,4,3,3,1,,,,42
"De 30 a 34 años (205)",44,44,,3,8,9,16,7,1,,,171
"De 35 a 39 años (206)",61,61,,8,7,5,23,12,5,1,,268
"De 40 a 44 años (207)",113,113,3,3,7,11,41,27,14,7,,595
"De 45 a 49 años (208)",146,144,1,6,5,19,35,40,30,8,2,829
"De 50 y más años (209)",2612,2587,66,84,150,182,586,572,495,452,25,16527
"Divorciado(a) (210)",127,126,5,28,19,24,21,19,6,4,1,450
"De 15 a 19 años (212)",4,4,1,3,,,,,,,,3
"De 20 a 24 años (213)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (214)",15,15,1,7,2,4,1,,,,,27
"De 30 a 34 años (215)",20,20,2,3,7,5,2,1,,,,47
"De 35 a 39 años (216)",14,13,,2,3,1,6,1,,,1,43
"De 40 a 44 años (217)",12,12,,1,3,1,2,4,1,,,52
"De 45 a 49 años (218)",6,6,,2,,2,,2,,,,22
"De 50 y más años (219)",52,52,1,7,3,11,10,11,5,4,,251
"Soltero(a) (220)",8554,8165,7715,304,85,36,25,,,,389,682
"De 12 a 14 años (221)",3372,3372,3368,4,,,,,,,,4
"De 15 a 19 años (222)",3219,3218,3180,32,4,1,1,,,,1,47
"De 20 a 24 años (223)",816,688,599,76,12,1,,,,,128,103
"De 25 a 29 años (224)",329,213,134,58,17,2,2,,,,116,106
"De 30 a 34 años (225)",183,146,92,34,8,7,5,,,,37,91
"De 35 a 39 años (226)",153,123,77,26,12,8,,,,,30,74
"De 40 a 44 años (227)",102,77,48,17,6,5,1,,,,25,48
"De 45 a 49 años (228)",87,76,45,18,6,1,6,,,,11,57
"De 50 y más años (229)",293,252,172,39,20,11,10,,,,41,152
