"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Otra (034)",3,,,,3
"Ocupación no especificada (035)",268,235,10,17,6
,,,,,
"URBANA (036)",8619,5250,938,724,1707
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",22,,1,4,17
"Profes., científicos e intelectuales (038)",760,145,166,240,209
"Técnicos de nivel medio y trab. asimilados (039)",332,118,44,33,137
"Jefes y empleados de oficina (040)",350,47,11,34,258
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1020,857,69,47,47
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1754,1569,181,4,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",707,249,72,46,340
"Obreros construc.,conf.,papel, fab., instr. (044)",682,273,87,89,233
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2553,1774,257,173,349
"Otra (046)",34,,,,34
"Ocupación no especificada (047)",405,218,50,54,83
"Hombres (048)",6215,3424,722,561,1508
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",18,,,4,14
"Profes., científicos e intelectuales (050)",478,69,98,158,153
"Técnicos de nivel medio y trab. asimilados (051)",277,98,34,26,119
"Jefes y empleados de oficina (052)",238,22,8,17,191
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",521,398,40,39,44
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1504,1349,151,4,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",671,216,69,46,340
"Obreros construc.,conf.,papel, fab., instr. (056)",666,269,82,84,231
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1519,870,196,145,308
"Otra (058)",31,,,,31
"Ocupación no especificada (059)",292,133,44,38,77
"Mujeres (060)",2404,1826,216,163,199
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",4,,1,,3
"Profes., científicos e intelectuales (062)",282,76,68,82,56
"Técnicos de nivel medio y trab. asimilados (063)",55,20,10,7,18
"Jefes y empleados de oficina (064)",112,25,3,17,67
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",499,459,29,8,3
"Agricult.trabaj.calif.agrop.y pesqueros (066)",250,220,30,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",36,33,3,,
"Obreros construc.,conf.,papel, fab., instr. (068)",16,4,5,5,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",1034,904,61,28,41
"Otra (070)",3,,,,3
"Ocupación no especificada (071)",113,85,6,16,6
,,,,,
"RURAL (072)",9004,7556,983,221,244
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",19,1,10,3,5
"Profes., científicos e intelectuales (074)",473,218,167,54,34
"Técnicos de nivel medio y trab. asimilados (075)",77,25,12,1,39
"Jefes y empleados de oficina (076)",39,5,7,14,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",284,249,21,5,9
"Agricult.trabaj.calif.agrop.y pesqueros (078)",4825,4541,277,6,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",110,48,11,4,47
"Obreros construc.,conf.,papel, fab., instr. (080)",158,43,66,17,32
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2790,2247,401,93,49
"Otra (082)",14,,,,14
"Ocupación no especificada (083)",215,179,11,24,1
"Hombres (084)",7225,6061,750,193,221
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",17,1,10,3,3
"Profes., científicos e intelectuales (086)",292,120,110,37,25
"Técnicos de nivel medio y trab. asimilados (087)",68,23,12,1,32
"Jefes y empleados de oficina (088)",36,3,7,14,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",216,193,11,5,7
"Agricult.trabaj.calif.agrop.y pesqueros (090)",4509,4248,255,5,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",107,46,10,4,47
"Obreros construc.,conf.,papel, fab., instr. (092)",157,42,66,17,32
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1749,1356,262,84,47
"Otra (094)",14,,,,14
"Ocupación no especificada (095)",60,29,7,23,1
"Mujeres (096)",1779,1495,233,28,23
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,,,,2
"Profes., científicos e intelectuales (098)",181,98,57,17,9
"Técnicos de nivel medio y trab. asimilados (099)",9,2,,,7
"Jefes y empleados de oficina (100)",3,2,,,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",68,56,10,,2
"Agricult.trabaj.calif.agrop.y pesqueros (102)",316,293,22,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",3,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (104)",1,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1041,891,139,9,2
"Ocupación no especificada (107)",155,150,4,1,
