"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom y motoc. (118)",27,5,4,13,3,2,
"Comercio al por mayor (119)",87,24,2,40,6,15,
"Comercio al por menor (120)",1972,239,1,1425,43,264,
"Hoteles y restaurantes (121)",870,306,35,474,20,35,
"Trans., almac. y comunicaciones (122)",98,59,5,31,2,1,
"Intermediación financiera (123)",9,9,,,,,
"Activid.inmobil., empres. y alquileres (124)",159,129,13,15,1,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",118,83,35,,,,
"Enseñanza (126)",348,329,,15,3,1,
"Servicios sociales y de salud (127)",159,138,6,13,2,,
"Otras activ. serv.comun.soc y personales (128)",212,86,33,85,1,7,
"Hogares privados con servicio doméstico (129)",207,,,,,,207
"Actividad economica no especificada (131)",282,79,62,102,2,37,
,,,,,,,
"RURAL (132)",11519,607,4194,3968,627,2063,60
"Agric., ganadería, caza y silvicultura (133)",9177,21,3247,3344,608,1957,
"Pesca (134)",16,,6,7,,3,
"Explotación de minas y canteras (135)",523,100,415,7,1,,
"Industrias manufactureras (136)",195,22,92,72,1,8,
"Suministro de electricidad, gas y agua (137)",10,,10,,,,
"Construcción (138)",256,8,222,20,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",331,62,16,230,3,20,
"Venta, mant.y rep. veh.autom y motoc. (140)",29,3,12,13,,1,
"Comercio al por mayor (141)",20,7,2,10,,1,
"Comercio al por menor (142)",282,52,2,207,3,18,
"Hoteles y restaurantes (143)",122,52,28,39,1,2,
"Trans., almac. y comunicaciones (144)",177,28,44,104,,1,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",108,57,27,18,4,2,
"Admin.pub. y defensa; p. segur soc.afil (147)",67,53,14,,,,
"Enseñanza (148)",138,127,,8,,3,
"Servicios sociales y de salud (149)",79,38,1,39,1,,
"Otras activ. serv.comun.soc y personales (150)",78,23,33,19,1,2,
"Hogares privados con servicio doméstico (151)",60,,,,,,60
"Actividad economica no especificada (153)",181,15,39,61,6,60,
"Hombres (154)",7549,358,3004,2895,516,763,13
"Agric., ganadería, caza y silvicultura (155)",5949,15,2134,2566,504,730,
"Pesca (156)",16,,6,7,,3,
"Explotación de minas y canteras (157)",508,90,410,7,1,,
"Industrias manufactureras (158)",116,15,70,26,1,4,
"Suministro de electricidad, gas y agua (159)",10,,10,,,,
"Construcción (160)",236,6,204,20,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",128,22,15,86,1,4,
"Venta, mant.y rep. veh.autom y motoc. (162)",27,3,12,12,,,
"Comercio al por mayor (163)",13,4,2,7,,,
"Comercio al por menor (164)",88,15,1,67,1,4,
"Hoteles y restaurantes (165)",55,30,19,6,,,
"Trans., almac. y comunicaciones (166)",163,24,44,95,,,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",85,43,25,14,3,,
"Admin.pub. y defensa; p. segur soc.afil (169)",52,39,13,,,,
"Enseñanza (170)",52,48,,3,,1,
"Servicios sociales y de salud (171)",44,9,1,33,1,,
"Otras activ. serv.comun.soc y personales (172)",53,12,30,9,1,1,
"Hogares privados con servicio doméstico (173)",13,,,,,,13
"Actividad economica no especificada (175)",68,4,23,23,3,15,
"Mujeres (176)",3970,249,1190,1073,111,1300,47
"Agric., ganadería, caza y silvicultura (177)",3228,6,1113,778,104,1227,
"Explotación de minas y canteras (179)",15,10,5,,,,
"Industrias manufactureras (180)",79,7,22,46,,4,
"Construcción (182)",20,2,18,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",203,40,1,144,2,16,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,,,1,,1,
"Comercio al por mayor (185)",7,3,,3,,1,
"Comercio al por menor (186)",194,37,1,140,2,14,
"Hoteles y restaurantes (187)",67,22,9,33,1,2,
"Trans., almac. y comunicaciones (188)",14,4,,9,,1,
"Activid.inmobil., empres. y alquileres (190)",23,14,2,4,1,2,
"Admin.pub. y defensa; p. segur soc.afil (191)",15,14,1,,,,
"Enseñanza (192)",86,79,,5,,2,
"Servicios sociales y de salud (193)",35,29,,6,,,
"Otras activ. serv.comun.soc y personales (194)",25,11,3,10,,1,
"Hogares privados con servicio doméstico (195)",47,,,,,,47
"Actividad economica no especificada (197)",113,11,16,38,3,45,
