"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3693,115,315,777,1144,504,18,820
"Sup. no Univ. incompleta (050)",4369,6,30,90,250,750,1793,1450
"De 15 a 19 años (052)",97,,,,,,48,49
"De 20 a 24 años (053)",854,,,,,5,409,440
"De 25 a 29 años (054)",941,,,,,44,523,374
"De 30 a 34 años (055)",731,,,,,119,383,229
"De 35 a 39 años (056)",611,,,,7,189,276,139
"De 40 a 44 años (057)",417,,,,29,189,124,75
"De 45 a 49 años (058)",311,,,3,88,139,26,55
"De 50 y más años (059)",407,6,30,87,126,65,4,89
"Sup. no Univ. completa (060)",7870,27,111,350,766,1540,2635,2441
"De 20 a 24 años (063)",614,,,,,2,272,340
"De 25 a 29 años (064)",1348,,,,,60,699,589
"De 30 a 34 años (065)",1458,,,,,200,753,505
"De 35 a 39 años (066)",1248,,,,16,366,562,304
"De 40 a 44 años (067)",1038,,,1,77,432,274,254
"De 45 a 49 años (068)",708,,,6,204,304,66,128
"De 50 y más años (069)",1456,27,111,343,469,176,9,321
"Sup. Univ. incompleta (070)",4210,3,21,98,325,761,1375,1627
"De 15 a 19 años (072)",83,,,,,,37,46
"De 20 a 24 años (073)",870,,,,,3,264,603
"De 25 a 29 años (074)",730,,,,,34,341,355
"De 30 a 34 años (075)",564,,,,,90,300,174
"De 35 a 39 años (076)",622,,,,5,189,271,157
"De 40 a 44 años (077)",480,,,,33,207,132,108
"De 45 a 49 años (078)",331,,,1,77,158,27,68
"De 50 y más años (079)",530,3,21,97,210,80,3,116
"Sup. Univ. completa (080)",9500,24,128,406,904,1885,2782,3371
"De 20 a 24 años (083)",479,,,,,1,120,358
"De 25 a 29 años (084)",1437,,,,,54,565,818
"De 30 a 34 años (085)",1660,,,,,166,839,655
"De 35 a 39 años (086)",1671,,,,13,394,766,498
"De 40 a 44 años (087)",1306,,,,70,502,383,351
"De 45 a 49 años (088)",1018,,,4,190,493,101,230
"De 50 y más años (089)",1929,24,128,402,631,275,8,461
,,,,,,,,
"URBANA (100)",66954,415,1391,3654,7483,13553,20372,20086
"De 12 a 14 años (101)",77,,,,,,,77
"De 15 a 19 años (102)",1110,,,,,,582,528
"De 20 a 24 años (103)",6232,,,,,26,3039,3167
"De 25 a 29 años (104)",9471,,,,,508,5138,3825
"De 30 a 34 años (105)",9790,,,,4,1684,5081,3021
"De 35 a 39 años (106)",9426,,,,167,3072,3949,2238
"De 40 a 44 años (107)",7929,,,2,701,3449,1957,1820
"De 45 a 49 años (108)",6246,,,59,1602,2769,548,1268
"De 50 y más años (109)",16673,415,1391,3593,5009,2045,78,4142
"Sin nivel (110)",4912,82,282,706,1031,858,499,1454
"De 15 a 19 años (112)",6,,,,,,2,4
"De 20 a 24 años (113)",44,,,,,1,19,24
"De 25 a 29 años (114)",62,,,,,2,39,21
"De 30 a 34 años (115)",288,,,,,64,150,74
"De 35 a 39 años (116)",349,,,,6,123,133,87
"De 40 a 44 años (117)",394,,,,35,168,92,99
"De 45 a 49 años (118)",455,,,4,93,196,52,110
"De 50 y más años (119)",3314,82,282,702,897,304,12,1035
"Educacion Inicial (120)",77,,,,,14,30,33
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",13,,,,,,4,9
"De 25 a 29 años (124)",21,,,,,3,9,9
"De 30 a 34 años (125)",22,,,,,5,11,6
"De 35 a 39 años (126)",17,,,,,6,5,6
"Primaria (130)",14199,160,518,1256,2351,3379,3070,3465
"De 12 a 14 años (131)",22,,,,,,,22
"De 15 a 19 años (132)",78,,,,,,48,30
"De 20 a 24 años (133)",412,,,,,4,238,170
"De 25 a 29 años (134)",1079,,,,,76,656,347
"De 30 a 34 años (135)",1594,,,,1,362,823,408
"De 35 a 39 años (136)",1810,,,,46,674,699,391
"De 40 a 44 años (137)",1900,,,,209,866,423,402
"De 45 a 49 años (138)",1709,,,15,473,723,157,341
"De 50 y más años (139)",5595,160,518,1241,1622,674,26,1354
"Secundaria (140)",22471,114,306,769,1902,4471,8449,6460
"De 12 a 14 años (141)",53,,,,,,,53
"De 15 a 19 años (142)",848,,,,,,449,399
"De 20 a 24 años (143)",3031,,,,,12,1754,1265
"De 25 a 29 años (144)",3988,,,,,243,2375,1370
"De 30 a 34 años (145)",3589,,,,3,696,1890,1000
"De 35 a 39 años (146)",3205,,,,74,1153,1291,687
"De 40 a 44 años (147)",2463,,,1,255,1110,552,545
"De 45 a 49 años (148)",1759,,,26,484,780,121,348
"De 50 y más años (149)",3535,114,306,742,1086,477,17,793
"Sup. no Univ. incompleta (150)",4191,5,28,86,243,724,1699,1406
"De 15 a 19 años (152)",94,,,,,,46,48
"De 20 a 24 años (153)",819,,,,,4,386,429
"De 25 a 29 años (154)",896,,,,,42,495,359
"De 30 a 34 años (155)",703,,,,,114,364,225
"De 35 a 39 años (156)",580,,,,7,185,257,131
"De 40 a 44 años (157)",407,,,,29,181,122,75
"De 45 a 49 años (158)",301,,,3,86,134,25,53
"De 50 y más años (159)",391,5,28,83,121,64,4,86
"Sup. no Univ. completa (160)",7672,27,109,342,748,1501,2557,2388
"De 20 a 24 años (163)",599,,,,,1,263,335
"De 25 a 29 años (164)",1312,,,,,56,682,574
"De 30 a 34 años (165)",1417,,,,,193,728,496
"De 35 a 39 años (166)",1212,,,,16,356,542,298
"De 40 a 44 años (167)",1015,,,1,72,425,267,250
"De 45 a 49 años (168)",692,,,6,200,296,66,124
"De 50 y más años (169)",1425,27,109,335,460,174,9,311
"Sup. Univ. incompleta (170)",4108,3,21,95,317,747,1337,1588
"De 15 a 19 años (172)",82,,,,,,36,46
"De 20 a 24 años (173)",851,,,,,3,258,590
"De 25 a 29 años (174)",712,,,,,34,331,347
"De 30 a 34 años (175)",548,,,,,89,292,167
"De 35 a 39 años (176)",603,,,,5,185,261,152
"De 40 a 44 años (177)",471,,,,32,201,130,108
"De 45 a 49 años (178)",326,,,1,77,155,27,66
"De 50 y más años (179)",515,3,21,94,203,80,2,112
"Sup. Univ. completa (180)",9324,24,127,400,891,1859,2731,3292
"De 20 a 24 años (183)",463,,,,,1,117,345
"De 25 a 29 años (184)",1401,,,,,52,551,798
"De 30 a 34 años (185)",1629,,,,,161,823,645
"De 35 a 39 años (186)",1650,,,,13,390,761,486
"De 40 a 44 años (187)",1279,,,,69,498,371,341
"De 45 a 49 años (188)",1004,,,4,189,485,100,226
"De 50 y más años (189)",1898,24,127,396,620,272,8,451
,,,,,,,,
"RURAL (200)",4253,28,117,298,618,881,1310,1001
"De 12 a 14 años (201)",2,,,,,,1,1
"De 15 a 19 años (202)",85,,,,,,58,27
"De 20 a 24 años (203)",383,,,,,3,241,139
"De 25 a 29 años (204)",535,,,,,26,349,160
"De 30 a 34 años (205)",491,,,,1,111,259,120
"De 35 a 39 años (206)",540,,,,10,184,233,113
"De 40 a 44 años (207)",456,,,1,50,203,123,79
"De 45 a 49 años (208)",397,,,3,102,190,35,67
"De 50 y más años (209)",1364,28,117,294,455,164,11,295
"Sin nivel (210)",863,17,52,121,206,167,94,206
"De 20 a 24 años (213)",4,,,,,,2,2
"De 25 a 29 años (214)",9,,,,,1,7,1
"De 30 a 34 años (215)",55,,,,1,13,27,14
"De 35 a 39 años (216)",77,,,,3,35,28,11
"De 40 a 44 años (217)",74,,,1,7,29,22,15
"De 45 a 49 años (218)",70,,,1,19,34,4,12
"De 50 y más años (219)",574,17,52,119,176,55,4,151
"Educacion Inicial (220)",2,,,,,,1,1
"De 30 a 34 años (225)",1,,,,,,1,
"De 35 a 39 años (226)",1,,,,,,,1
"Primaria (230)",1391,9,51,119,263,355,332,262
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",11,,,,,,8,3
"De 20 a 24 años (233)",73,,,,,,50,23
"De 25 a 29 años (234)",105,,,,,9,69,27
"De 30 a 34 años (235)",122,,,,,30,66,26
"De 35 a 39 años (236)",178,,,,5,67,69,37
"De 40 a 44 años (237)",192,,,,20,94,47,31
"De 45 a 49 años (238)",170,,,,49,79,18,24
"De 50 y más años (239)",539,9,51,119,189,76,5,90
"Secundaria (240)",1343,1,9,37,103,254,622,317
"De 12 a 14 años (241)",1,,,,,,1,
"De 15 a 19 años (242)",70,,,,,,47,23
"De 20 a 24 años (243)",221,,,,,1,148,72
"De 25 a 29 años (244)",286,,,,,8,204,74
"De 30 a 34 años (245)",197,,,,,50,97,50
"De 35 a 39 años (246)",177,,,,2,60,82,33
"De 40 a 44 años (247)",121,,,,16,55,31,19
"De 45 a 49 años (248)",112,,,2,27,53,11,19
"De 50 y más años (249)",158,1,9,35,58,27,1,27
"Sup. no Univ. incompleta (250)",178,1,2,4,7,26,94,44
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",35,,,,,1,23,11
"De 25 a 29 años (254)",45,,,,,2,28,15
"De 30 a 34 años (255)",28,,,,,5,19,4
"De 35 a 39 años (256)",31,,,,,4,19,8
"De 40 a 44 años (257)",10,,,,,8,2,
"De 45 a 49 años (258)",10,,,,2,5,1,2
"De 50 y más años (259)",16,1,2,4,5,1,,3
"Sup. no Univ. completa (260)",198,,2,8,18,39,78,53
"De 20 a 24 años (263)",15,,,,,1,9,5
"De 25 a 29 años (264)",36,,,,,4,17,15
"De 30 a 34 años (265)",41,,,,,7,25,9
"De 35 a 39 años (266)",36,,,,,10,20,6
"De 40 a 44 años (267)",23,,,,5,7,7,4
"De 45 a 49 años (268)",16,,,,4,8,,4
"De 50 y más años (269)",31,,2,8,9,2,,10
"Sup. Univ. incompleta (270)",102,,,3,8,14,38,39
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",19,,,,,,6,13
"De 25 a 29 años (274)",18,,,,,,10,8
"De 30 a 34 años (275)",16,,,,,1,8,7
"De 35 a 39 años (276)",19,,,,,4,10,5
"De 40 a 44 años (277)",9,,,,1,6,2,
"De 45 a 49 años (278)",5,,,,,3,,2
"De 50 y más años (279)",15,,,3,7,,1,4
"Sup. Univ. completa (280)",176,,1,6,13,26,51,79
"De 20 a 24 años (283)",16,,,,,,3,13
"De 25 a 29 años (284)",36,,,,,2,14,20
"De 30 a 34 años (285)",31,,,,,5,16,10
"De 35 a 39 años (286)",21,,,,,4,5,12
"De 40 a 44 años (287)",27,,,,1,4,12,10
"De 45 a 49 años (288)",14,,,,1,8,1,4
"De 50 y más años (289)",31,,1,6,11,3,,10
