"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TALARA (000)",46031,13272,11827,14579,848,941,966,3598
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",88,77,,,11,,,
"Profes., científicos e intelectuales (002)",3625,2991,,547,69,18,,
"Técnicos de nivel medio y trab. asimilados (003)",2939,1996,,798,134,11,,
"Jefes y empleados de oficina (004)",2151,2109,,28,,14,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",7096,2919,151,3412,193,421,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2855,1,592,2075,176,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",5681,,3583,1960,100,38,,
"Obreros construc.,conf.,papel, fab., instr. (008)",6385,661,2459,3148,98,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",10116,1818,4753,2194,31,354,966,
"Otra (010)",356,356,,,,,,
"Ocupación no especificada (011)",1141,344,289,417,36,55,,
"Desocupado (012)",3598,,,,,,,3598
"Hombres (013)",33568,7981,11104,10640,637,476,52,2678
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",60,52,,,8,,,
"Profes., científicos e intelectuales (015)",1752,1370,,325,53,4,,
"Técnicos de nivel medio y trab. asimilados (016)",2042,1415,,527,92,8,,
"Jefes y empleados de oficina (017)",1023,1007,,10,,6,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",3771,1892,109,1586,98,86,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2795,1,584,2024,175,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",5225,,3437,1675,88,25,,
"Obreros construc.,conf.,papel, fab., instr. (021)",6237,647,2414,3061,97,18,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",7029,1097,4360,1218,8,294,52,
"Otra (023)",341,341,,,,,,
"Ocupación no especificada (024)",615,159,200,214,18,24,,
"Desocupado (025)",2678,,,,,,,2678
"Mujeres (026)",12463,5291,723,3939,211,465,914,920
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",28,25,,,3,,,
"Profes., científicos e intelectuales (028)",1873,1621,,222,16,14,,
"Técnicos de nivel medio y trab. asimilados (029)",897,581,,271,42,3,,
"Jefes y empleados de oficina (030)",1128,1102,,18,,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",3325,1027,42,1826,95,335,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",60,,8,51,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",456,,146,285,12,13,,
"Obreros construc.,conf.,papel, fab., instr. (034)",148,14,45,87,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",3087,721,393,976,23,60,914,
"Otra (036)",15,15,,,,,,
"Ocupación no especificada (037)",526,185,89,203,18,31,,
"Desocupado (038)",920,,,,,,,920
,,,,,,,,
"URBANA (039)",44972,13080,11533,14139,800,924,943,3553
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",83,72,,,11,,,
"Profes., científicos e intelectuales (041)",3545,2945,,525,57,18,,
"Técnicos de nivel medio y trab. asimilados (042)",2881,1971,,777,122,11,,
"Jefes y empleados de oficina (043)",2122,2080,,28,,14,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",7006,2886,147,3365,188,420,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2579,1,571,1832,164,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",5649,,3575,1937,99,38,,
"Obreros construc.,conf.,papel, fab., instr. (047)",6327,658,2433,3120,97,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",9765,1788,4520,2145,31,338,943,
"Otra (049)",338,338,,,,,,
"Ocupación no especificada (050)",1124,341,287,410,31,55,,
"Desocupado (051)",3553,,,,,,,3553
"Hombres (052)",32684,7856,10826,10255,597,462,49,2639
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",56,48,,,8,,,
"Profes., científicos e intelectuales (054)",1707,1347,,312,44,4,,
"Técnicos de nivel medio y trab. asimilados (055)",2007,1403,,514,82,8,,
"Jefes y empleados de oficina (056)",1009,993,,10,,6,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",3708,1863,107,1558,94,86,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2521,1,563,1783,163,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",5196,,3430,1654,87,25,,
"Obreros construc.,conf.,papel, fab., instr. (060)",6181,644,2389,3034,96,18,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",6729,1075,4138,1179,8,280,49,
"Otra (062)",325,325,,,,,,
"Ocupación no especificada (063)",606,157,199,211,15,24,,
"Desocupado (064)",2639,,,,,,,2639
"Mujeres (065)",12288,5224,707,3884,203,462,894,914
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",27,24,,,3,,,
"Profes., científicos e intelectuales (067)",1838,1598,,213,13,14,,
"Técnicos de nivel medio y trab. asimilados (068)",874,568,,263,40,3,,
"Jefes y empleados de oficina (069)",1113,1087,,18,,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3298,1023,40,1807,94,334,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",58,,8,49,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",453,,145,283,12,13,,
"Obreros construc.,conf.,papel, fab., instr. (073)",146,14,44,86,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",3036,713,382,966,23,58,894,
"Otra (075)",13,13,,,,,,
"Ocupación no especificada (076)",518,184,88,199,16,31,,
"Desocupado (077)",914,,,,,,,914
,,,,,,,,
"RURAL (078)",1059,192,294,440,48,17,23,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,5,,,,,,
"Profes., científicos e intelectuales (080)",80,46,,22,12,,,
"Técnicos de nivel medio y trab. asimilados (081)",58,25,,21,12,,,
"Jefes y empleados de oficina (082)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",90,33,4,47,5,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",276,,21,243,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",32,,8,23,1,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",58,3,26,28,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",351,30,233,49,,16,23,
"Otra (088)",18,18,,,,,,
"Ocupación no especificada (089)",17,3,2,7,5,,,
"Desocupado (090)",45,,,,,,,45
"Hombres (091)",884,125,278,385,40,14,3,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,4,,,,,,
"Profes., científicos e intelectuales (093)",45,23,,13,9,,,
"Técnicos de nivel medio y trab. asimilados (094)",35,12,,13,10,,,
