"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",40,40,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",178,124,6,43,1,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1606,5,8,1537,56,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",159,,106,51,2,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",329,50,98,180,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1999,35,1633,33,1,286,11,
"Otra (101)",28,28,,,,,,
"Ocupación no especificada (102)",32,2,20,7,1,2,,
"Desocupado (103)",102,,,,,,,102
"Mujeres (104)",1281,160,502,338,9,204,24,44
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",73,66,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",23,20,,3,,,,
"Jefes y empleados de oficina (108)",31,30,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",130,34,8,73,2,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",197,,,190,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",47,,42,4,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",6,1,2,3,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",673,6,434,27,,182,24,
"Ocupación no especificada (115)",54,,16,30,,8,,
"Desocupado (116)",44,,,,,,,44
