"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Primaria (030)",2251,2208,469,136,208,259,483,322,209,122,43,8706
"De 12 a 14 años (031)",299,298,297,1,,,,,,,1,1
"De 15 a 19 años (032)",101,97,80,14,3,,,,,,4,20
"De 20 a 24 años (033)",108,97,24,24,33,16,,,,,11,138
"De 25 a 29 años (034)",122,115,9,23,40,27,16,,,,7,254
"De 30 a 34 años (035)",206,205,12,16,47,60,62,6,2,,1,617
"De 35 a 39 años (036)",258,253,6,9,20,55,103,44,16,,5,1093
"De 40 a 44 años (037)",218,216,7,9,15,33,65,48,32,7,2,1079
"De 45 a 49 años (038)",223,221,6,9,15,10,68,65,34,14,2,1247
"De 50 y más años (039)",716,706,28,31,35,58,169,159,125,101,10,4257
"Secundaria (040)",2621,2531,1112,439,368,234,243,90,29,16,90,3934
"De 12 a 14 años (041)",361,352,351,1,,,,,,,9,1
"De 15 a 19 años (042)",706,685,595,85,3,1,1,,,,21,98
"De 20 a 24 años (043)",442,414,100,196,98,16,3,1,,,28,458
"De 25 a 29 años (044)",349,332,30,97,124,59,21,,1,,17,618
"De 30 a 34 años (045)",215,212,11,31,57,59,49,5,,,3,563
"De 35 a 39 años (046)",198,193,8,14,39,54,63,14,,1,5,627
"De 40 a 44 años (047)",126,125,6,6,23,18,46,17,8,1,1,498
"De 45 a 49 años (048)",84,81,3,2,7,15,22,23,7,2,3,389
"De 50 y más años (049)",140,137,8,7,17,12,38,30,13,12,3,682
"Sup. no Univ. incompleta (050)",280,257,101,62,49,17,17,5,3,3,23,377
"De 15 a 19 años (052)",44,43,40,1,2,,,,,,1,5
"De 20 a 24 años (053)",103,89,46,29,12,2,,,,,14,59
"De 25 a 29 años (054)",49,45,5,23,12,3,2,,,,4,65
"De 30 a 34 años (055)",27,26,4,7,7,5,3,,,,1,50
"De 35 a 39 años (056)",19,18,3,2,8,1,3,1,,,1,40
"De 40 a 44 años (057)",11,10,2,,3,1,3,,,1,1,32
"De 45 a 49 años (058)",9,9,,,3,4,2,,,,,26
"De 50 y más años (059)",18,17,1,,2,1,4,4,3,2,1,100
"Sup. no Univ. completa (060)",226,206,40,50,49,22,26,10,5,4,20,478
"De 20 a 24 años (063)",34,26,16,8,1,1,,,,,8,13
"De 25 a 29 años (064)",48,41,8,18,13,2,,,,,7,50
"De 30 a 34 años (065)",38,37,10,12,13,1,1,,,,1,46
"De 35 a 39 años (066)",38,36,5,6,11,7,7,,,,2,78
"De 40 a 44 años (067)",21,21,,3,3,6,6,2,1,,,78
"De 45 a 49 años (068)",15,14,,2,1,,7,2,1,1,1,67
"De 50 y más años (069)",32,31,1,1,7,5,5,6,3,3,1,146
"Sup. Univ. incompleta (070)",170,159,51,36,37,16,14,5,,,11,252
"De 15 a 19 años (072)",16,16,14,2,,,,,,,,2
"De 20 a 24 años (073)",50,46,25,18,3,,,,,,4,24
"De 25 a 29 años (074)",41,36,8,10,11,5,2,,,,5,55
"De 30 a 34 años (075)",19,19,2,2,8,3,3,1,,,,46
"De 35 a 39 años (076)",23,23,1,3,8,3,6,2,,,,70
"De 40 a 44 años (077)",8,8,,,2,4,2,,,,,24
"De 45 a 49 años (078)",2,2,,,2,,,,,,,4
"De 50 y más años (079)",11,9,1,1,3,1,1,2,,,2,27
"Sup. Univ. completa (080)",490,432,94,88,100,62,45,20,12,11,58,1025
"De 20 a 24 años (083)",34,23,13,6,4,,,,,,11,14
"De 25 a 29 años (084)",89,75,35,22,10,3,5,,,,14,72
"De 30 a 34 años (085)",113,99,26,33,23,9,3,5,,,14,149
"De 35 a 39 años (086)",87,79,8,13,30,20,5,1,1,1,8,180
"De 40 a 44 años (087)",37,35,1,4,10,5,11,3,,1,2,119
"De 45 a 49 años (088)",39,37,4,5,6,10,6,,3,3,2,130
"De 50 y más años (089)",91,84,7,5,17,15,15,11,8,6,7,361
,,,,,,,,,,,,
"URBANA (100)",4980,4815,1375,634,670,506,744,422,265,199,165,14008
"De 12 a 14 años (101)",459,453,451,2,,,,,,,6,2
"De 15 a 19 años (102)",657,635,566,63,4,1,1,,,,22,78
"De 20 a 24 años (103)",546,497,158,214,100,21,4,,,,49,493
"De 25 a 29 años (104)",519,487,59,147,168,73,40,,,,32,869
"De 30 a 34 años (105)",510,496,45,88,138,110,96,16,3,,14,1239
"De 35 a 39 años (106)",509,498,25,39,99,118,153,46,16,2,11,1715
"De 40 a 44 años (107)",327,323,14,17,45,55,105,49,28,10,4,1400
"De 45 a 49 años (108)",283,276,8,15,29,27,75,67,39,16,7,1427
"De 50 y más años (109)",1170,1150,49,49,87,101,270,244,179,171,20,6785
"Sin nivel (110)",686,679,37,37,52,61,166,132,95,99,7,3886
"De 12 a 14 años (111)",4,4,4,,,,,,,,,
"De 15 a 19 años (112)",8,7,5,2,,,,,,,1,2
"De 20 a 24 años (113)",11,8,3,3,,1,1,,,,3,10
"De 25 a 29 años (114)",10,10,,2,4,2,2,,,,,24
"De 30 a 34 años (115)",46,46,1,4,10,14,13,3,1,,,151
"De 35 a 39 años (116)",62,62,3,2,5,11,23,14,3,1,,276
"De 40 a 44 años (117)",43,43,2,3,5,3,16,8,2,4,,207
"De 45 a 49 años (118)",45,45,,5,1,1,14,10,9,5,,268
"De 50 y más años (119)",457,454,19,16,27,29,97,97,80,89,3,2948
"Educacion Inicial (120)",10,10,7,2,,,,1,,,,8
"De 15 a 19 años (122)",7,7,7,,,,,,,,,
"De 25 a 29 años (124)",2,2,,2,,,,,,,,2
"De 35 a 39 años (126)",1,1,,,,,,1,,,,6
"Primaria (130)",1399,1369,295,73,128,161,306,195,135,76,30,5424
"De 12 a 14 años (131)",195,194,193,1,,,,,,,1,1
"De 15 a 19 años (132)",68,65,59,5,1,,,,,,3,7
"De 20 a 24 años (133)",59,51,14,10,18,9,,,,,8,73
"De 25 a 29 años (134)",61,56,1,10,22,11,12,,,,5,138
"De 30 a 34 años (135)",122,122,5,11,33,29,38,4,2,,,373
"De 35 a 39 años (136)",153,150,1,6,13,36,64,18,12,,3,640
"De 40 a 44 años (137)",125,124,3,4,7,25,38,25,19,3,1,613
"De 45 a 49 años (138)",132,130,3,5,10,7,35,41,23,6,2,733
"De 50 y más años (139)",484,477,16,21,24,44,119,107,79,67,7,2846
"Secundaria (140)",1959,1900,811,326,290,193,191,62,18,9,59,2952
"De 12 a 14 años (141)",260,255,254,1,,,,,,,5,1
"De 15 a 19 años (142)",525,508,450,54,2,1,1,,,,17,65
"De 20 a 24 años (143)",304,289,59,148,69,10,3,,,,15,328
"De 25 a 29 años (144)",273,263,20,73,102,50,18,,,,10,501
"De 30 a 34 años (145)",180,178,6,29,51,52,37,3,,,2,465
"De 35 a 39 años (146)",157,153,7,11,31,45,49,9,,1,4,485
"De 40 a 44 años (147)",99,98,6,4,18,15,35,13,6,1,1,387
"De 45 a 49 años (148)",58,55,3,,6,10,15,15,4,2,3,259
"De 50 y más años (149)",103,101,6,6,11,10,33,22,8,5,2,461
"Sup. no Univ. incompleta (150)",232,217,84,54,38,15,15,5,3,3,15,333
"De 15 a 19 años (152)",35,34,33,,1,,,,,,1,2
"De 20 a 24 años (153)",82,72,40,24,8,,,,,,10,40
"De 25 a 29 años (154)",41,39,3,22,9,3,2,,,,2,58
"De 30 a 34 años (155)",21,20,3,6,4,5,2,,,,1,39
"De 35 a 39 años (156)",17,17,3,2,8,1,2,1,,,,36
"De 40 a 44 años (157)",10,10,2,,3,1,3,,,1,,32
"De 45 a 49 años (158)",9,9,,,3,4,2,,,,,26
"De 50 y más años (159)",17,16,,,2,1,4,4,3,2,1,100
"Sup. no Univ. completa (160)",168,155,30,37,42,16,18,6,3,3,13,342
"De 20 a 24 años (163)",26,23,13,8,1,1,,,,,3,13
"De 25 a 29 años (164)",39,33,6,14,11,2,,,,,6,42
"De 30 a 34 años (165)",29,28,8,7,11,1,1,,,,1,37
"De 35 a 39 años (166)",25,24,3,3,8,4,6,,,,1,56
"De 40 a 44 años (167)",13,13,,2,3,4,3,,1,,,43
"De 45 a 49 años (168)",11,10,,2,1,,5,1,1,,1,41
"De 50 y más años (169)",25,24,,1,7,4,3,5,1,3,1,110
"Sup. Univ. incompleta (170)",143,136,38,30,36,15,12,5,,,7,233
"De 15 a 19 años (172)",14,14,12,2,,,,,,,,2
"De 20 a 24 años (173)",39,36,18,15,3,,,,,,3,21
"De 25 a 29 años (174)",33,30,4,8,11,5,2,,,,3,53
"De 30 a 34 años (175)",17,17,2,1,8,3,2,1,,,,41
"De 35 a 39 años (176)",23,23,1,3,8,3,6,2,,,,70
"De 40 a 44 años (177)",7,7,,,2,4,1,,,,,20
"De 45 a 49 años (178)",2,2,,,2,,,,,,,4
"De 50 y más años (179)",8,7,1,1,2,,1,2,,,1,22
"Sup. Univ. completa (180)",383,349,73,75,84,45,36,16,11,9,34,830
"De 20 a 24 años (183)",25,18,11,6,1,,,,,,7,8
"De 25 a 29 años (184)",60,54,25,16,9,,4,,,,6,51
"De 30 a 34 años (185)",95,85,20,30,21,6,3,5,,,10,133
"De 35 a 39 años (186)",71,68,7,12,26,18,3,1,1,,3,146
"De 40 a 44 años (187)",30,28,1,4,7,3,9,3,,1,2,98
"De 45 a 49 años (188)",26,25,2,3,6,5,4,,2,3,1,96
"De 50 y más años (189)",76,71,7,4,14,13,13,7,8,5,5,298
,,,,,,,,,,,,
"RURAL (200)",2169,2074,561,237,216,192,335,237,157,139,95,7212
"De 12 a 14 años (201)",206,202,202,,,,,,,,4,
"De 15 a 19 años (202)",229,224,179,41,4,,,,,,5,49
"De 20 a 24 años (203)",240,210,72,71,51,15,,1,,,30,224
"De 25 a 29 años (204)",201,179,37,51,48,30,12,,1,,22,300
"De 30 a 34 años (205)",178,170,23,22,29,45,47,4,,,8,444
"De 35 a 39 años (206)",200,188,9,12,27,34,63,35,6,2,12,746
"De 40 a 44 años (207)",167,163,5,9,20,20,51,34,17,7,4,779
"De 45 a 49 años (208)",166,165,7,9,7,15,49,38,22,18,1,927
"De 50 y más años (209)",582,573,27,22,30,33,113,125,111,112,9,3743
"Sin nivel (210)",413,405,23,21,23,27,85,74,69,83,8,2554
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 15 a 19 años (212)",2,2,2,,,,,,,,,
"De 20 a 24 años (213)",4,4,3,1,,,,,,,,1
"De 25 a 29 años (214)",10,10,1,1,2,2,4,,,,,29
"De 30 a 34 años (215)",24,22,2,5,2,4,9,,,,2,61
"De 35 a 39 años (216)",23,21,,2,5,1,6,4,2,1,2,91
"De 40 a 44 años (217)",30,28,1,1,4,5,7,5,2,3,2,142
"De 45 a 49 años (218)",32,32,2,1,1,2,5,5,7,9,,223
"De 50 y más años (219)",287,285,11,10,9,13,54,60,58,70,2,2007
"Educacion Inicial (220)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",2,2,2,,,,,,,,,
"Primaria (230)",852,839,174,63,80,98,177,127,74,46,13,3282
"De 12 a 14 años (231)",104,104,104,,,,,,,,,
"De 15 a 19 años (232)",33,32,21,9,2,,,,,,1,13
"De 20 a 24 años (233)",49,46,10,14,15,7,,,,,3,65
"De 25 a 29 años (234)",61,59,8,13,18,16,4,,,,2,116
"De 30 a 34 años (235)",84,83,7,5,14,31,24,2,,,1,244
"De 35 a 39 años (236)",105,103,5,3,7,19,39,26,4,,2,453
"De 40 a 44 años (237)",93,92,4,5,8,8,27,23,13,4,1,466
"De 45 a 49 años (238)",91,91,3,4,5,3,33,24,11,8,,514
"De 50 y más años (239)",232,229,12,10,11,14,50,52,46,34,3,1411
"Secundaria (240)",662,631,301,113,78,41,52,28,11,7,31,982
"De 12 a 14 años (241)",101,97,97,,,,,,,,4,
"De 15 a 19 años (242)",181,177,145,31,1,,,,,,4,33
"De 20 a 24 años (243)",138,125,41,48,29,6,,1,,,13,130
"De 25 a 29 años (244)",76,69,10,24,22,9,3,,1,,7,117
"De 30 a 34 años (245)",35,34,5,2,6,7,12,2,,,1,98
"De 35 a 39 años (246)",41,40,1,3,8,9,14,5,,,1,142
"De 40 a 44 años (247)",27,27,,2,5,3,11,4,2,,,111
"De 45 a 49 años (248)",26,26,,2,1,5,7,8,3,,,130
"De 50 y más años (249)",37,36,2,1,6,2,5,8,5,7,1,221
"Sup. no Univ. incompleta (250)",48,40,17,8,11,2,2,,,,8,44
"De 15 a 19 años (252)",9,9,7,1,1,,,,,,,3
"De 20 a 24 años (253)",21,17,6,5,4,2,,,,,4,19
"De 25 a 29 años (254)",8,6,2,1,3,,,,,,2,7
"De 30 a 34 años (255)",6,6,1,1,3,,1,,,,,11
"De 35 a 39 años (256)",2,1,,,,,1,,,,1,4
"De 40 a 44 años (257)",1,,,,,,,,,,1,
"De 50 y más años (259)",1,1,1,,,,,,,,,
"Sup. no Univ. completa (260)",58,51,10,13,7,6,8,4,2,1,7,136
"De 20 a 24 años (263)",8,3,3,,,,,,,,5,
"De 25 a 29 años (264)",9,8,2,4,2,,,,,,1,8
"De 30 a 34 años (265)",9,9,2,5,2,,,,,,,9
"De 35 a 39 años (266)",13,12,2,3,3,3,1,,,,1,22
"De 40 a 44 años (267)",8,8,,1,,2,3,2,,,,35
"De 45 a 49 años (268)",4,4,,,,,2,1,,1,,26
"De 50 y más años (269)",7,7,1,,,1,2,1,2,,,36
"Sup. Univ. incompleta (270)",27,23,13,6,1,1,2,,,,4,19
"De 15 a 19 años (272)",2,2,2,,,,,,,,,
"De 20 a 24 años (273)",11,10,7,3,,,,,,,1,3
"De 25 a 29 años (274)",8,6,4,2,,,,,,,2,2
"De 30 a 34 años (275)",2,2,,1,,,1,,,,,5
"De 40 a 44 años (277)",1,1,,,,,1,,,,,4
"De 50 y más años (279)",3,2,,,1,1,,,,,1,5
"Sup. Univ. completa (280)",107,83,21,13,16,17,9,4,1,2,24,195
"De 20 a 24 años (283)",9,5,2,,3,,,,,,4,6
"De 25 a 29 años (284)",29,21,10,6,1,3,1,,,,8,21
"De 30 a 34 años (285)",18,14,6,3,2,3,,,,,4,16
"De 35 a 39 años (286)",16,11,1,1,4,2,2,,,1,5,34
"De 40 a 44 años (287)",7,7,,,3,2,2,,,,,21
"De 45 a 49 años (288)",13,12,2,2,,5,2,,1,,1,34
"De 50 y más años (289)",15,13,,1,3,2,2,4,,1,2,63
