"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",66,66,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",137,32,3,91,,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6322,,,6025,296,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",366,,134,164,5,63,,
"Obreros construc.,conf.,papel, fab., instr. (099)",541,57,198,259,9,18,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",7078,48,4261,42,,2720,7,
"Otra (101)",27,27,,,,,,
"Ocupaciñn no especificada (102)",110,14,30,50,2,14,,
"Desocupado (103)",874,,,,,,,874
"Mujeres (104)",5634,239,728,1729,32,2645,112,149
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",83,63,,18,2,,,
"Técnicos de nivel medio y trab. asimilados (107)",25,21,,2,2,,,
"Jefes y empleados de oficina (108)",18,18,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",355,37,10,255,1,52,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1257,,,1232,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",89,,12,61,1,15,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",3497,83,696,71,1,2534,112,
"Otra (114)",5,5,,,,,,
"Ocupaciñn no especificada (115)",152,9,10,89,,44,,
"Desocupado (116)",149,,,,,,,149
