"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",122,109,8,4,1
,,,,,
"URBANA (036)",2688,1751,217,234,486
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",23,,2,5,16
"Profes., científicos e intelectuales (038)",655,129,96,149,281
"Técnicos de nivel medio y trab. asimilados (039)",110,62,6,5,37
"Jefes y empleados de oficina (040)",142,19,10,30,83
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",226,213,3,2,8
"Agricult.trabaj.calif.agrop.y pesqueros (042)",477,465,12,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",126,106,9,7,4
"Obreros construc.,conf.,papel, fab., instr. (044)",150,116,19,11,4
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",694,585,51,21,37
"Otra (046)",14,,,,14
"Ocupación no especificada (047)",71,56,9,4,2
"Hombres (048)",1634,1033,159,168,274
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",19,,2,5,12
"Profes., científicos e intelectuales (050)",356,46,65,109,136
"Técnicos de nivel medio y trab. asimilados (051)",78,50,5,3,20
"Jefes y empleados de oficina (052)",77,10,4,12,51
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",82,74,2,2,4
"Agricult.trabaj.calif.agrop.y pesqueros (054)",338,327,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",110,94,7,7,2
"Obreros construc.,conf.,papel, fab., instr. (056)",149,115,19,11,4
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",378,288,42,19,29
"Otra (058)",14,,,,14
"Ocupación no especificada (059)",33,29,2,,2
"Mujeres (060)",1054,718,58,66,212
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",4,,,,4
"Profes., científicos e intelectuales (062)",299,83,31,40,145
"Técnicos de nivel medio y trab. asimilados (063)",32,12,1,2,17
"Jefes y empleados de oficina (064)",65,9,6,18,32
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",144,139,1,,4
"Agricult.trabaj.calif.agrop.y pesqueros (066)",139,138,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",16,12,2,,2
"Obreros construc.,conf.,papel, fab., instr. (068)",1,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",316,297,9,2,8
"Ocupación no especificada (071)",38,27,7,4,
,,,,,
"RURAL (072)",5600,5005,394,85,116
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",15,,1,1,13
"Profes., científicos e intelectuales (074)",161,49,60,21,31
"Técnicos de nivel medio y trab. asimilados (075)",13,5,1,,7
"Jefes y empleados de oficina (076)",39,2,3,3,31
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",84,83,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (078)",3014,2932,82,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",69,54,9,5,1
"Obreros construc.,conf.,papel, fab., instr. (080)",70,46,18,4,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2026,1729,216,51,30
"Ocupación no especificada (083)",109,105,3,,1
"Hombres (084)",4048,3536,351,72,89
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",13,,1,,12
"Profes., científicos e intelectuales (086)",104,24,45,16,19
"Técnicos de nivel medio y trab. asimilados (087)",7,3,1,,3
"Jefes y empleados de oficina (088)",32,1,3,3,25
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",38,38,,,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",2547,2471,76,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",62,49,9,3,1
"Obreros construc.,conf.,papel, fab., instr. (092)",70,46,18,4,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1150,881,196,46,27
"Ocupación no especificada (095)",25,23,2,,
"Mujeres (096)",1552,1469,43,13,27
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,,,1,1
"Profes., científicos e intelectuales (098)",57,25,15,5,12
"Técnicos de nivel medio y trab. asimilados (099)",6,2,,,4
"Jefes y empleados de oficina (100)",7,1,,,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",46,45,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",467,461,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",7,5,,2,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",876,848,20,5,3
"Ocupación no especificada (107)",84,82,1,,1
