"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3599,3,2,3200,394,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",39,,16,19,1,3,,
"Obreros construc.,conf.,papel, fab., instr. (099)",72,2,20,47,3,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2125,2,1318,15,,784,6,
"Ocupación no especificada (102)",83,5,14,51,1,12,,
"Desocupado (103)",79,,,,,,,79
"Mujeres (104)",1289,66,173,405,28,422,166,29
"Profes., científicos e intelectuales (106)",44,42,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,4,,1,,,,
"Jefes y empleados de oficina (108)",7,6,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",123,6,1,89,4,23,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",241,,,220,21,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,,10,1,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,,3,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",734,3,168,21,,376,166,
"Ocupación no especificada (115)",92,5,4,59,2,22,,
"Desocupado (116)",29,,,,,,,29
