"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por mayor (123)",8,,,2,1,5,,
"Comercio al por menor (124)",405,28,,310,4,63,,
"Hoteles y restaurantes (125)",188,36,12,129,1,10,,
"Trans., almac. y comunicaciones (126)",7,3,1,2,1,,,
"Activid.inmobil., empres. y alquileres (128)",31,26,2,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",66,60,6,,,,,
"Enseñanza (130)",227,220,,7,,,,
"Servicios sociales y de salud (131)",46,46,,,,,,
"Otras activ. serv.comun.soc y personales (132)",54,31,1,22,,,,
"Hogares privados con servicio doméstico (133)",133,,,,,,133,
"Actividad economica no especificada (135)",83,31,13,29,3,7,,
,,,,,,,,
"RURAL (136)",12194,638,1115,7074,91,2684,79,513
"Agric., ganadería, caza y silvicultura (137)",9568,4,619,6388,74,2483,,
"Pesca (138)",553,,279,133,1,140,,
"Explotación de minas y canteras (139)",1,,1,,,,,
"Industrias manufactureras (140)",170,6,88,69,4,3,,
"Suministro de electricidad, gas y agua (141)",2,,2,,,,,
"Construcción (142)",52,1,44,5,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",359,17,1,295,8,38,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",15,3,,11,,1,,
"Comercio al por mayor (145)",13,,,11,,2,,
"Comercio al por menor (146)",331,14,1,273,8,35,,
"Hoteles y restaurantes (147)",84,21,13,48,1,1,,
"Trans., almac. y comunicaciones (148)",49,5,27,17,,,,
"Activid.inmobil., empres. y alquileres (150)",11,6,2,1,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",162,153,9,,,,,
"Enseñanza (152)",372,366,,4,1,1,,
"Servicios sociales y de salud (153)",29,23,,6,,,,
"Otras activ. serv.comun.soc y personales (154)",33,21,3,6,,3,,
"Hogares privados con servicio doméstico (155)",79,,,,,,79,
"Actividad economica no especificada (157)",157,15,27,102,,13,,
"Desocupado (158)",513,,,,,,,513
"Hombres (159)",9472,457,971,6196,86,1317,16,429
"Agric., ganadería, caza y silvicultura (160)",7508,4,513,5754,70,1167,,
"Pesca (161)",529,,267,132,1,129,,
"Explotación de minas y canteras (162)",1,,1,,,,,
"Industrias manufactureras (163)",151,6,84,57,4,,,
"Suministro de electricidad, gas y agua (164)",2,,2,,,,,
"Construcción (165)",50,1,43,4,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",220,8,1,192,7,12,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",13,2,,11,,,,
"Comercio al por mayor (168)",8,,,7,,1,,
"Comercio al por menor (169)",199,6,1,174,7,11,,
"Hoteles y restaurantes (170)",15,6,1,7,1,,,
"Trans., almac. y comunicaciones (171)",48,4,27,17,,,,
"Activid.inmobil., empres. y alquileres (173)",10,6,2,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",156,147,9,,,,,
"Enseñanza (175)",232,230,,1,1,,,
"Servicios sociales y de salud (176)",23,17,,6,,,,
"Otras activ. serv.comun.soc y personales (177)",25,17,2,3,,3,,
"Hogares privados con servicio doméstico (178)",16,,,,,,16,
"Actividad economica no especificada (180)",57,11,19,22,,5,,
"Desocupado (181)",429,,,,,,,429
"Mujeres (182)",2722,181,144,878,5,1367,63,84
"Agric., ganadería, caza y silvicultura (183)",2060,,106,634,4,1316,,
"Pesca (184)",24,,12,1,,11,,
"Industrias manufactureras (186)",19,,4,12,,3,,
"Construcción (188)",2,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",139,9,,103,1,26,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,1,,,,1,,
"Comercio al por mayor (191)",5,,,4,,1,,
"Comercio al por menor (192)",132,8,,99,1,24,,
"Hoteles y restaurantes (193)",69,15,12,41,,1,,
"Trans., almac. y comunicaciones (194)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",6,6,,,,,,
"Enseñanza (198)",140,136,,3,,1,,
"Servicios sociales y de salud (199)",6,6,,,,,,
"Otras activ. serv.comun.soc y personales (200)",8,4,1,3,,,,
"Hogares privados con servicio doméstico (201)",63,,,,,,63,
"Actividad economica no especificada (203)",100,4,8,80,,8,,
