"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CUSCO (000)",158797,539,26236,12651,9783,35716,3894,12392,20622,25288,1928,3889,5859
"Agric., ganadería, caza y silvicultura (001)",6033,1,153,61,16,,3892,18,26,1866,,,
"Pesca (002)",7,,3,1,,,2,1,,,,,
"Explotación de minas y canteras (003)",316,2,74,22,20,,,88,17,93,,,
"Industrias manufactureras (004)",12884,19,295,563,187,83,,8246,3305,186,,,
"Suministro de electricidad, gas y agua (005)",423,4,116,67,72,,,85,24,55,,,
"Construcción (006)",11445,10,940,423,76,,,694,7111,2191,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",36432,49,474,1732,394,24832,,2897,197,5857,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3237,10,61,174,44,583,,2213,97,55,,,
"Comercio al por mayor (009)",1831,16,92,414,122,1008,,5,40,134,,,
"Comercio al por menor (010)",31364,23,321,1144,228,23241,,679,60,5668,,,
"Hoteles y restaurantes (011)",13068,45,336,860,1123,6678,,26,21,3979,,,
"Trans., almac. y comunicaciones (012)",17522,62,493,1633,1444,2203,,86,9158,2443,,,
"Intermediación financiera (013)",1220,24,188,263,686,16,,2,1,40,,,
"Activid.inmobil., empres. y alquileres (014)",11421,32,5159,2891,1466,814,,95,157,807,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",7148,102,1398,527,1985,256,,40,219,693,1928,,
"Enseñanza (016)",13247,163,12356,152,391,,,7,17,161,,,
"Servicios sociales y de salud (017)",5071,2,2725,1613,324,130,,56,26,195,,,
"Otras activ. serv.comun.soc y personales (018)",6319,12,1234,1510,550,694,,51,341,1927,,,
"Hogares privados con servicio doméstico (019)",4737,,,20,,9,,,2,4706,,,
"Organiz. y organos extraterritoriales (020)",4,,,,4,,,,,,,,
"Actividad economica no especificada (021)",5641,12,292,313,1045,1,,,,89,,3889,
"Desocupado (022)",5859,,,,,,,,,,,,5859
"Hombres (023)",88114,347,13043,7207,4711,13450,3096,9862,18678,10472,1768,2256,3224
"Agric., ganadería, caza y silvicultura (024)",4498,1,126,50,10,,3094,15,24,1178,,,
"Pesca (025)",5,,1,1,,,2,1,,,,,
"Explotación de minas y canteras (026)",285,2,60,16,15,,,85,17,90,,,
"Industrias manufactureras (027)",8598,15,193,367,114,38,,5925,1830,116,,,
"Suministro de electricidad, gas y agua (028)",363,4,98,56,47,,,83,23,52,,,
"Construcción (029)",11053,9,825,374,45,,,684,7006,2110,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",14484,29,243,1025,182,8272,,2788,190,1755,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",2932,10,47,148,22,415,,2154,94,42,,,
"Comercio al por mayor (032)",1070,9,55,228,76,541,,4,39,118,,,
"Comercio al por menor (033)",10482,10,141,649,84,7316,,630,57,1595,,,
"Hoteles y restaurantes (034)",4851,28,172,415,555,2561,,13,19,1088,,,
"Trans., almac. y comunicaciones (035)",13926,44,261,832,761,1379,,72,8925,1652,,,
"Intermediación financiera (036)",608,16,103,126,333,9,,,1,20,,,
"Activid.inmobil., empres. y alquileres (037)",7247,22,3125,1878,693,779,,79,143,528,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",5080,78,850,318,1112,209,,36,204,505,1768,,
"Enseñanza (039)",5420,80,4991,72,144,,,6,15,112,,,
"Servicios sociales y de salud (040)",1667,2,971,446,105,23,,35,26,59,,,
"Otras activ. serv.comun.soc y personales (041)",3450,7,846,1041,235,179,,40,253,849,,,
"Hogares privados con servicio doméstico (042)",312,,,2,,,,,2,308,,,
"Organiz. y organos extraterritoriales (043)",3,,,,3,,,,,,,,
"Actividad economica no especificada (044)",3040,10,178,188,357,1,,,,50,,2256,
"Desocupado (045)",3224,,,,,,,,,,,,3224
"Mujeres (046)",70683,192,13193,5444,5072,22266,798,2530,1944,14816,160,1633,2635
"Agric., ganadería, caza y silvicultura (047)",1535,,27,11,6,,798,3,2,688,,,
"Pesca (048)",2,,2,,,,,,,,,,
"Explotación de minas y canteras (049)",31,,14,6,5,,,3,,3,,,
"Industrias manufactureras (050)",4286,4,102,196,73,45,,2321,1475,70,,,
"Suministro de electricidad, gas y agua (051)",60,,18,11,25,,,2,1,3,,,
"Construcción (052)",392,1,115,49,31,,,10,105,81,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",21948,20,231,707,212,16560,,109,7,4102,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",305,,14,26,22,168,,59,3,13,,,
"Comercio al por mayor (055)",761,7,37,186,46,467,,1,1,16,,,
"Comercio al por menor (056)",20882,13,180,495,144,15925,,49,3,4073,,,
"Hoteles y restaurantes (057)",8217,17,164,445,568,4117,,13,2,2891,,,
"Trans., almac. y comunicaciones (058)",3596,18,232,801,683,824,,14,233,791,,,
"Intermediación financiera (059)",612,8,85,137,353,7,,2,,20,,,
"Activid.inmobil., empres. y alquileres (060)",4174,10,2034,1013,773,35,,16,14,279,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",2068,24,548,209,873,47,,4,15,188,160,,
"Enseñanza (062)",7827,83,7365,80,247,,,1,2,49,,,
"Servicios sociales y de salud (063)",3404,,1754,1167,219,107,,21,,136,,,
"Otras activ. serv.comun.soc y personales (064)",2869,5,388,469,315,515,,11,88,1078,,,
"Hogares privados con servicio doméstico (065)",4425,,,18,,9,,,,4398,,,
"Organiz. y organos extraterritoriales (066)",1,,,,1,,,,,,,,
"Actividad economica no especificada (067)",2601,2,114,125,688,,,,,39,,1633,
"Desocupado (068)",2635,,,,,,,,,,,,2635
,,,,,,,,,,,,,
"URBANA (069)",153346,534,26143,12565,9711,35184,2051,12010,19874,23839,1915,3782,5738
"Agric., ganadería, caza y silvicultura (070)",3495,1,153,60,15,,2049,18,25,1174,,,
"Pesca (071)",7,,3,1,,,2,1,,,,,
"Explotación de minas y canteras (072)",269,2,74,22,18,,,84,16,53,,,
"Industrias manufactureras (073)",12512,19,293,562,185,83,,7957,3235,178,,,
"Suministro de electricidad, gas y agua (074)",414,4,116,66,72,,,80,24,52,,,
"Construcción (075)",10853,10,937,414,74,,,682,6694,2042,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",35788,49,473,1725,386,24458,,2827,195,5675,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",3157,10,61,172,43,566,,2159,95,51,,,
"Comercio al por mayor (078)",1807,16,92,413,120,992,,5,40,129,,,
"Comercio al por menor (079)",30824,23,320,1140,223,22900,,663,60,5495,,,
"Hoteles y restaurantes (080)",12808,45,335,851,1112,6567,,26,21,3851,,,
"Trans., almac. y comunicaciones (081)",17179,62,493,1626,1438,2183,,85,8933,2359,,,
"Intermediación financiera (082)",1218,24,188,263,685,16,,2,1,39,,,
"Activid.inmobil., empres. y alquileres (083)",11326,32,5138,2866,1456,799,,95,152,788,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",7067,99,1394,524,1971,256,,40,206,662,1915,,
"Enseñanza (085)",13191,162,12309,151,385,,,7,17,160,,,
"Servicios sociales y de salud (086)",5043,2,2722,1599,323,126,,55,25,191,,,
"Otras activ. serv.comun.soc y personales (087)",6242,11,1224,1502,548,687,,51,329,1890,,,
"Hogares privados con servicio doméstico (088)",4666,,,20,,8,,,1,4637,,,
"Organiz. y organos extraterritoriales (089)",4,,,,4,,,,,,,,
"Actividad economica no especificada (090)",5526,12,291,313,1039,1,,,,88,,3782,
"Desocupado (091)",5738,,,,,,,,,,,,5738
"Hombres (092)",84249,344,12994,7151,4680,13265,1519,9572,17963,9674,1756,2198,3133
"Agric., ganadería, caza y silvicultura (093)",2538,1,126,49,10,,1517,15,23,797,,,
"Pesca (094)",5,,1,1,,,2,1,,,,,
"Explotación de minas y canteras (095)",238,2,60,16,13,,,81,16,50,,,
"Industrias manufactureras (096)",8345,15,191,366,113,38,,5723,1791,108,,,
"Suministro de electricidad, gas y agua (097)",354,4,98,55,47,,,78,23,49,,,
"Construcción (098)",10467,9,823,365,44,,,672,6591,1963,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",14240,29,242,1022,178,8156,,2722,188,1703,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",2861,10,47,147,21,402,,2104,92,38,,,
"Comercio al por mayor (101)",1055,9,55,227,75,533,,4,39,113,,,
"Comercio al por menor (102)",10324,10,140,648,82,7221,,614,57,1552,,,
"Hoteles y restaurantes (103)",4794,28,172,410,554,2527,,13,19,1071,,,
"Trans., almac. y comunicaciones (104)",13602,44,261,829,757,1363,,71,8700,1577,,,
"Intermediación financiera (105)",607,16,103,126,333,9,,,1,19,,,
"Activid.inmobil., empres. y alquileres (106)",7178,22,3112,1860,690,765,,79,138,512,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",5014,77,848,316,1106,209,,36,191,475,1756,,
"Enseñanza (108)",5390,79,4970,71,138,,,6,15,111,,,
"Servicios sociales y de salud (109)",1658,2,971,440,105,22,,35,25,58,,,
"Otras activ. serv.comun.soc y personales (110)",3399,6,838,1035,234,175,,40,241,830,,,
"Hogares privados con servicio doméstico (111)",305,,,2,,,,,1,302,,,
"Organiz. y organos extraterritoriales (112)",3,,,,3,,,,,,,,
"Actividad economica no especificada (113)",2979,10,178,188,355,1,,,,49,,2198,
"Desocupado (114)",3133,,,,,,,,,,,,3133
"Mujeres (115)",69097,190,13149,5414,5031,21919,532,2438,1911,14165,159,1584,2605
"Agric., ganadería, caza y silvicultura (116)",957,,27,11,5,,532,3,2,377,,,
"Pesca (117)",2,,2,,,,,,,,,,
"Explotación de minas y canteras (118)",31,,14,6,5,,,3,,3,,,
"Industrias manufactureras (119)",4167,4,102,196,72,45,,2234,1444,70,,,
"Suministro de electricidad, gas y agua (120)",60,,18,11,25,,,2,1,3,,,
"Construcción (121)",386,1,114,49,30,,,10,103,79,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",21548,20,231,703,208,16302,,105,7,3972,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",296,,14,25,22,164,,55,3,13,,,
"Comercio al por mayor (124)",752,7,37,186,45,459,,1,1,16,,,
"Comercio al por menor (125)",20500,13,180,492,141,15679,,49,3,3943,,,
