"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",10,,,,,,7,3
"De 25 a 29 años (054)",5,,,,,,2,3
"De 30 a 34 años (055)",3,,,,,,1,2
"De 35 a 39 años (056)",2,,,,,,2,
"De 40 a 44 años (057)",8,,,,,5,3,
"De 45 a 49 años (058)",8,,,,1,2,4,1
"De 50 y más años (059)",20,,1,6,8,,,5
"Soltero(a) (060)",773,1,9,7,26,56,245,429
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",54,,,,,,39,15
"De 20 a 24 años (063)",240,,,,,,88,152
"De 25 a 29 años (064)",174,,,,,4,53,117
"De 30 a 34 años (065)",101,,,,,15,37,49
"De 35 a 39 años (066)",69,,,,3,11,24,31
"De 40 a 44 años (067)",35,,,,5,15,4,11
"De 45 a 49 años (068)",20,,,,3,6,,11
"De 50 y más años (069)",77,1,9,7,15,5,,40
,,,,,,,,
"URBANA (080)",4028,29,98,194,428,868,1607,804
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",116,,,,,,78,38
"De 20 a 24 años (083)",413,,,,,1,258,154
"De 25 a 29 años (084)",461,,,,,23,330,108
"De 30 a 34 años (085)",504,,,,,92,336,76
"De 35 a 39 años (086)",556,,,,2,153,326,75
"De 40 a 44 años (087)",436,,,,21,185,182,48
"De 45 a 49 años (088)",329,,,,43,165,81,40
"De 50 y más años (089)",1210,29,98,194,362,249,16,262
"Conviviente (090)",1368,1,6,16,49,230,791,275
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",65,,,,,,42,23
"De 20 a 24 años (093)",258,,,,,1,170,87
"De 25 a 29 años (094)",259,,,,,15,199,45
"De 30 a 34 años (095)",240,,,,,42,170,28
"De 35 a 39 años (096)",223,,,,,60,131,32
"De 40 a 44 años (097)",120,,,,7,38,56,19
"De 45 a 49 años (098)",76,,,,9,38,18,11
"De 50 y más años (099)",125,1,6,16,33,36,5,28
"Separado(a) (100)",283,,3,4,34,82,111,49
"De 15 a 19 años (102)",22,,,,,,17,5
"De 20 a 24 años (103)",30,,,,,,20,10
"De 25 a 29 años (104)",28,,,,,1,20,7
"De 30 a 34 años (105)",29,,,,,7,18,4
"De 35 a 39 años (106)",47,,,,,21,19,7
"De 40 a 44 años (107)",33,,,,1,16,14,2
"De 45 a 49 años (108)",24,,,,6,13,3,2
"De 50 y más años (109)",70,,3,4,27,24,,12
"Casado(a) (110)",1560,5,23,93,229,447,558,205
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",9,,,,,,3,6
"De 20 a 24 años (113)",42,,,,,,30,12
"De 25 a 29 años (114)",96,,,,,4,80,12
"De 30 a 34 años (115)",178,,,,,30,128,20
"De 35 a 39 años (116)",228,,,,1,57,151,19
"De 40 a 44 años (117)",241,,,,8,108,103,22
"De 45 a 49 años (118)",192,,,,24,96,54,18
"De 50 y más años (119)",573,5,23,93,196,152,9,95
"Viudo(a) (120)",462,23,60,75,92,70,26,116
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",5,,,,,1,3,1
"De 30 a 34 años (125)",9,,,,,2,5,2
"De 35 a 39 años (126)",20,,,,1,8,7,4
"De 40 a 44 años (127)",18,,,,1,13,4,
"De 45 a 49 años (128)",24,,,,3,13,3,5
"De 50 y más años (129)",384,23,60,75,87,33,2,104
"Divorciado(a) (130)",23,,1,,9,3,5,5
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",1,,,,,,,1
"De 40 a 44 años (137)",3,,,,,1,2,
"De 45 a 49 años (138)",6,,,,1,2,3,
"De 50 y más años (139)",12,,1,,8,,,3
"Soltero(a) (140)",332,,5,6,15,36,116,154
"De 15 a 19 años (142)",20,,,,,,16,4
"De 20 a 24 años (143)",81,,,,,,36,45
"De 25 a 29 años (144)",72,,,,,2,28,42
"De 30 a 34 años (145)",47,,,,,11,15,21
"De 35 a 39 años (146)",38,,,,,7,18,13
"De 40 a 44 años (147)",21,,,,4,9,3,5
"De 45 a 49 años (148)",7,,,,,3,,4
"De 50 y más años (149)",46,,5,6,11,4,,20
,,,,,,,,
"RURAL (160)",6881,28,128,405,663,1246,3072,1339
"De 12 a 14 años (161)",9,,,,,,2,7
"De 15 a 19 años (162)",237,,,,,,147,90
"De 20 a 24 años (163)",827,,,,,1,545,281
"De 25 a 29 años (164)",820,,,,,26,584,210
"De 30 a 34 años (165)",766,,,,,72,585,109
"De 35 a 39 años (166)",767,,,,6,151,520,90
"De 40 a 44 años (167)",679,,,,13,216,395,55
"De 45 a 49 años (168)",644,,,2,37,299,249,57
"De 50 y más años (169)",2132,28,128,403,607,481,45,440
"Conviviente (170)",2396,3,4,35,78,312,1529,435
"De 12 a 14 años (171)",5,,,,,,1,4
"De 15 a 19 años (172)",158,,,,,,100,58
"De 20 a 24 años (173)",479,,,,,1,348,130
"De 25 a 29 años (174)",458,,,,,13,357,88
"De 30 a 34 años (175)",377,,,,,34,303,40
"De 35 a 39 años (176)",331,,,,1,64,228,38
"De 40 a 44 años (177)",216,,,,7,69,125,15
"De 45 a 49 años (178)",146,,,2,4,67,60,13
"De 50 y más años (179)",226,3,4,33,66,64,7,49
"Separado(a) (180)",429,,7,18,19,81,199,105
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",32,,,,,,17,15
"De 20 a 24 años (183)",81,,,,,,59,22
"De 25 a 29 años (184)",70,,,,,4,46,20
"De 30 a 34 años (185)",53,,,,,11,29,13
"De 35 a 39 años (186)",41,,,,,14,22,5
"De 40 a 44 años (187)",35,,,,1,13,17,4
"De 45 a 49 años (188)",37,,,,4,17,7,9
"De 50 y más años (189)",79,,7,18,14,22,1,17
"Casado(a) (190)",2782,7,40,176,379,717,1135,328
"De 15 a 19 años (192)",13,,,,,,7,6
"De 20 a 24 años (193)",95,,,,,,77,18
"De 25 a 29 años (194)",177,,,,,7,149,21
"De 30 a 34 años (195)",260,,,,,22,215,23
"De 35 a 39 años (196)",339,,,,2,65,246,26
"De 40 a 44 años (197)",384,,,,4,116,239,25
"De 45 a 49 años (198)",400,,,,21,184,171,24
"De 50 y más años (199)",1114,7,40,176,352,323,31,185
"Viudo(a) (200)",800,17,73,169,176,112,66,187
"De 20 a 24 años (203)",3,,,,,,2,1
"De 25 a 29 años (204)",9,,,,,,5,4
"De 30 a 34 años (205)",20,,,,,1,15,4
"De 35 a 39 años (206)",23,,,,,4,16,3
"De 40 a 44 años (207)",25,,,,,8,12,5
"De 45 a 49 años (208)",46,,,,5,28,10,3
"De 50 y más años (209)",674,17,73,169,171,71,6,167
"Divorciado(a) (210)",33,,,6,,4,14,9
"De 20 a 24 años (213)",10,,,,,,7,3
"De 25 a 29 años (214)",4,,,,,,2,2
"De 30 a 34 años (215)",2,,,,,,1,1
"De 35 a 39 años (216)",2,,,,,,2,
"De 40 a 44 años (217)",5,,,,,4,1,
"De 45 a 49 años (218)",2,,,,,,1,1
"De 50 y más años (219)",8,,,6,,,,2
"Soltero(a) (220)",441,1,4,1,11,20,129,275
"De 12 a 14 años (221)",3,,,,,,,3
"De 15 a 19 años (222)",34,,,,,,23,11
"De 20 a 24 años (223)",159,,,,,,52,107
"De 25 a 29 años (224)",102,,,,,2,25,75
"De 30 a 34 años (225)",54,,,,,4,22,28
"De 35 a 39 años (226)",31,,,,3,4,6,18
"De 40 a 44 años (227)",14,,,,1,6,1,6
"De 45 a 49 años (228)",13,,,,3,3,,7
"De 50 y más años (229)",31,1,4,1,4,1,,20
