"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",895,,,,40,43,319,61,432
"Técnicos de nivel medio ytrab.asimilados (039)",345,2,,11,60,60,122,38,52
"Jefes y empleados de oficina (040)",213,,,2,67,28,48,19,49
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",2038,90,1,506,975,146,143,85,92
"Agricult.trabaj. calif.agrop. y pesquros (042)",1427,124,4,661,519,33,31,27,28
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",620,20,1,138,316,46,52,31,16
"Obreros. construc., conf., papel, fab., instr (044)",1220,14,,204,767,84,76,40,35
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1724,134,4,677,753,66,38,30,22
"Otra (046)",70,,,,32,3,12,9,14
"Ocupación no especificada (047)",214,10,,50,89,16,18,16,15
"Hombres (048)",5361,128,5,1311,2436,331,468,243,439
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",24,,,,5,1,1,,17
"Profes., científicos e intelectuales (050)",426,,,,15,17,137,35,222
"Técnicos de nivel medio ytrab.asimilados (051)",215,,,5,38,45,71,27,29
"Jefes y empleados de oficina (052)",128,,,2,52,14,17,12,31
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",655,12,,104,336,62,56,42,43
"Agricult.trabaj. calif.agrop. y pesquros (054)",1224,69,4,571,476,30,27,24,23
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",477,3,1,83,265,41,45,26,13
"Obreros. construc., conf., papel, fab., instr (056)",1049,9,,160,678,74,69,33,26
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",977,32,,360,485,38,26,21,15
"Otra (058)",69,,,,32,3,12,9,13
"Ocupación no especificada (059)",117,3,,26,54,6,7,14,7
"Mujeres (060)",3434,266,5,939,1188,195,393,113,335
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,1,1,,1,,2
"Profes., científicos e intelectuales (062)",469,,,,25,26,182,26,210
"Técnicos de nivel medio ytrab.asimilados (063)",130,2,,6,22,15,51,11,23
"Jefes y empleados de oficina (064)",85,,,,15,14,31,7,18
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1383,78,1,402,639,84,87,43,49
"Agricult.trabaj. calif.agrop. y pesquros (066)",203,55,,90,43,3,4,3,5
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",143,17,,55,51,5,7,5,3
"Obreros. construc., conf., papel, fab., instr (068)",171,5,,44,89,10,7,7,9
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",747,102,4,317,268,28,12,9,7
"Otra (070)",1,,,,,,,,1
"Ocupación no especificada (071)",97,7,,24,35,10,11,2,8
,,,,,,,,,
"RURAL (072)",12895,2655,40,6284,3347,162,211,67,129
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",9,,,2,1,1,3,,2
"Profes., científicos e intelectuales (074)",212,,,,34,16,75,11,76
"Técnicos de nivel medio ytrab.asimilados (075)",71,,,7,21,10,20,2,11
"Jefes y empleados de oficina (076)",37,,,1,17,7,9,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",396,47,,130,168,18,17,5,11
"Agricult.trabaj. calif.agrop. y pesquros (078)",6626,1483,15,3664,1350,40,35,27,12
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",363,91,,141,104,13,9,3,2
"Obreros. construc., conf., papel, fab., instr (080)",551,26,2,208,283,14,12,5,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",4206,886,20,1961,1254,39,27,11,8
"Otra (082)",4,,,,1,1,1,1,
"Ocupación no especificada (083)",420,122,3,170,114,3,3,2,3
"Hombres (084)",9680,1562,27,4989,2710,123,133,58,78
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",7,,,2,1,1,2,,1
"Profes., científicos e intelectuales (086)",107,,,,10,9,38,8,42
"Técnicos de nivel medio ytrab.asimilados (087)",36,,,4,10,6,8,1,7
"Jefes y empleados de oficina (088)",25,,,1,14,6,2,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",117,2,,31,63,6,5,5,5
"Agricult.trabaj. calif.agrop. y pesquros (090)",5973,1221,14,3394,1241,36,31,26,10
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",172,14,,54,79,13,9,2,1
"Obreros. construc., conf., papel, fab., instr (092)",492,16,2,178,264,14,12,5,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2544,280,9,1237,951,28,23,9,7
"Otra (094)",4,,,,1,1,1,1,
"Ocupación no especificada (095)",203,29,2,88,76,3,2,1,2
"Mujeres (096)",3215,1093,13,1295,637,39,78,9,51
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,,,1,,1
"Profes., científicos e intelectuales (098)",105,,,,24,7,37,3,34
"Técnicos de nivel medio ytrab.asimilados (099)",35,,,3,11,4,12,1,4
"Jefes y empleados de oficina (100)",12,,,,3,1,7,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",279,45,,99,105,12,12,,6
"Agricult.trabaj. calif.agrop. y pesquros (102)",653,262,1,270,109,4,4,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",191,77,,87,25,,,1,1
"Obreros. construc., conf., papel, fab., instr (104)",59,10,,30,19,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1662,606,11,724,303,11,4,2,1
"Ocupación no especificada (107)",217,93,1,82,38,,1,1,1
