"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3662,1917,1745,1368,646,722,2294,1271,1023
"35 años (046)",759,402,357,264,133,131,495,269,226
"36 años (047)",775,407,368,301,139,162,474,268,206
"37 años (048)",819,425,394,313,144,169,506,281,225
"38 años (049)",709,372,337,254,125,129,455,247,208
"39 años (050)",600,311,289,236,105,131,364,206,158
"De 40 a 44 años (051)",2947,1568,1379,1081,533,548,1866,1035,831
"40 años (052)",745,401,344,258,122,136,487,279,208
"41 años (053)",454,237,217,175,88,87,279,149,130
"42 años (054)",666,382,284,233,135,98,433,247,186
"43 años (055)",585,297,288,230,99,131,355,198,157
"44 años (056)",497,251,246,185,89,96,312,162,150
"De 45 a 49 años (057)",2457,1293,1164,913,432,481,1544,861,683
"45 años (058)",581,295,286,233,110,123,348,185,163
"46 años (059)",486,263,223,187,86,101,299,177,122
"47 años (060)",518,286,232,187,94,93,331,192,139
"48 años (061)",482,250,232,155,75,80,327,175,152
"49 años (062)",390,199,191,151,67,84,239,132,107
"De 50 a 54 años (063)",2010,1007,1003,765,352,413,1245,655,590
"50 años (064)",491,244,247,178,79,99,313,165,148
"51 años (065)",308,158,150,129,60,69,179,98,81
"52 años (066)",459,232,227,172,78,94,287,154,133
"53 años (067)",386,193,193,151,70,81,235,123,112
"54 años (068)",366,180,186,135,65,70,231,115,116
"De 55 a 59 años (069)",1467,716,751,488,230,258,979,486,493
"55 años (070)",339,150,189,107,53,54,232,97,135
"56 años (071)",317,159,158,118,59,59,199,100,99
"57 años (072)",312,160,152,92,38,54,220,122,98
"58 años (073)",246,124,122,88,45,43,158,79,79
"59 años (074)",253,123,130,83,35,48,170,88,82
"De 60 a 64 años (075)",1405,662,743,453,200,253,952,462,490
"60 años (076)",409,189,220,119,48,71,290,141,149
"61 años (077)",162,79,83,49,24,25,113,55,58
"62 años (078)",288,138,150,100,50,50,188,88,100
"63 años (079)",284,130,154,96,39,57,188,91,97
"64 años (080)",262,126,136,89,39,50,173,87,86
"De 65 y más años (081)",4050,1879,2171,1268,539,729,2782,1340,1442
"65 años (082)",313,145,168,82,34,48,231,111,120
"66 años (083)",241,126,115,77,41,36,164,85,79
"67 años (084)",269,127,142,67,31,36,202,96,106
"68 años (085)",219,94,125,76,35,41,143,59,84
"69 años (086)",201,101,100,61,27,34,140,74,66
"70 años (087)",337,156,181,86,39,47,251,117,134
"71 años (088)",145,80,65,39,16,23,106,64,42
"72 años (089)",241,124,117,83,39,44,158,85,73
"73 años (090)",196,87,109,70,20,50,126,67,59
"74 años (091)",195,99,96,73,36,37,122,63,59
"75 años (092)",255,98,157,79,33,46,176,65,111
"76 años (093)",156,74,82,55,29,26,101,45,56
"77 años (094)",142,76,66,55,22,33,87,54,33
"78 años (095)",165,73,92,47,11,36,118,62,56
"79 años (096)",86,44,42,30,17,13,56,27,29
"80 años (097)",178,66,112,49,16,33,129,50,79
"81 años (098)",55,29,26,20,8,12,35,21,14
"82 años (099)",83,37,46,29,12,17,54,25,29
"83 años (100)",67,37,30,26,16,10,41,21,20
"84 años (101)",56,32,24,20,15,5,36,17,19
"85 años (102)",76,29,47,21,5,16,55,24,31
"86 años (103)",68,34,34,20,9,11,48,25,23
"87 años (104)",53,27,26,14,5,9,39,22,17
"88 años (105)",34,16,18,10,5,5,24,11,13
"89 años (106)",35,16,19,15,7,8,20,9,11
"90 años (107)",51,14,37,15,1,14,36,13,23
"91 años (108)",8,3,5,4,1,3,4,2,2
"92 años (109)",10,5,5,5,2,3,5,3,2
"93 años (110)",15,4,11,7,2,5,8,2,6
"94 años (111)",7,,7,4,,4,3,,3
"95 años (112)",17,3,14,7,1,6,10,2,8
"96 años (113)",10,5,5,3,1,2,7,4,3
"97 años (114)",8,1,7,3,,3,5,1,4
"98 y más años (115)",58,17,41,16,3,13,42,14,28
