"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",19186,31816,30565,1003,96.1,3.2,
"De 12 a 14 años (041)",2364,8,7,,87.5,,
"De 15 a 19 años (042)",4312,625,613,186,98.1,29.8,
"De 20 a 24 años (043)",2419,2278,2242,302,98.4,13.3,
"De 25 a 29 años (044)",2092,3586,3492,251,97.4,7,
"De 30 a 34 años (045)",1621,3746,3659,161,97.7,4.3,
"De 35 a 39 años (046)",1378,3902,3806,78,97.5,2,
"De 40 a 44 años (047)",1427,4412,4236,18,96,0.4,
"De 45 a 49 años (048)",1189,4030,3871,7,96.1,0.2,
"De 50 y más años (049)",2384,9229,8639,,93.6,,
"Sup. no Univ. incompleta (050)",3533,5084,4906,201,96.5,4,
"De 15 a 19 años (052)",720,83,80,29,96.4,34.9,
"De 20 a 24 años (053)",822,466,458,69,98.3,14.8,
"De 25 a 29 años (054)",570,709,697,56,98.3,7.9,
"De 30 a 34 años (055)",386,720,702,29,97.5,4,
"De 35 a 39 años (056)",291,721,697,14,96.7,1.9,
"De 40 a 44 años (057)",225,589,568,4,96.4,0.7,
"De 45 a 49 años (058)",183,499,491,,98.4,,
"De 50 y más años (059)",336,1297,1213,,93.5,,
"Sup. no Univ. completa (060)",6017,11767,11361,291,96.5,2.5,
"De 20 a 24 años (063)",784,377,371,77,98.4,20.4,
"De 25 a 29 años (064)",950,957,952,83,99.5,8.7,
"De 30 a 34 años (065)",864,1436,1415,77,98.5,5.4,
"De 35 a 39 años (066)",769,1546,1514,35,97.9,2.3,
"De 40 a 44 años (067)",765,1763,1701,19,96.5,1.1,
"De 45 a 49 años (068)",695,1712,1640,,95.8,,
"De 50 y más años (069)",1190,3976,3768,,94.8,,
"Sup. Univ. incompleta (070)",2230,2685,2591,85,96.5,3.2,
"De 15 a 19 años (072)",437,29,29,9,100,31,
"De 20 a 24 años (073)",619,207,205,33,99,15.9,
"De 25 a 29 años (074)",313,328,321,21,97.9,6.4,
"De 30 a 34 años (075)",236,392,386,15,98.5,3.8,
"De 35 a 39 años (076)",178,377,372,4,98.7,1.1,
"De 40 a 44 años (077)",120,303,299,3,98.7,1,
"De 45 a 49 años (078)",123,318,302,,95,,
"De 50 y más años (079)",204,731,677,,92.6,,
"Sup. Univ. completa (080)",3499,6329,6062,156,95.8,2.5,
"De 20 a 24 años (083)",361,141,139,28,98.6,19.9,
"De 25 a 29 años (084)",615,440,436,45,99.1,10.2,
"De 30 a 34 años (085)",520,717,705,46,98.3,6.4,
"De 35 a 39 años (086)",424,787,765,25,97.2,3.2,
"De 40 a 44 años (087)",428,875,850,9,97.1,1,
"De 45 a 49 años (088)",368,872,848,3,97.2,0.3,
"De 50 y más años (089)",783,2497,2319,,92.9,,
,,,,,,,
"URBANA (100)",48881,108650,102046,2176,93.9,2,
"De 12 a 14 años (101)",3966,20,19,1,95,5,
"De 15 a 19 años (102)",6153,886,865,266,97.6,30,
"De 20 a 24 años (103)",5737,4333,4254,621,98.2,14.3,
"De 25 a 29 años (104)",5353,7639,7461,559,97.7,7.3,
"De 30 a 34 años (105)",4656,9876,9633,412,97.5,4.2,
"De 35 a 39 años (106)",4270,11387,11026,225,96.8,2,
"De 40 a 44 años (107)",4210,12601,12061,82,95.7,0.7,
"De 45 a 49 años (108)",3809,12700,12051,10,94.9,0.1,
"De 50 y más años (109)",10727,49208,44676,,90.8,,
"Sin nivel (110)",1568,7560,6538,37,86.5,0.5,
"De 12 a 14 años (111)",27,,,,,,
"De 15 a 19 años (112)",45,3,3,1,100,33.3,
"De 20 a 24 años (113)",77,51,49,9,96.1,17.6,
"De 25 a 29 años (114)",56,78,77,8,98.7,10.3,
"De 30 a 34 años (115)",93,214,207,7,96.7,3.3,
"De 35 a 39 años (116)",94,304,291,6,95.7,2,
"De 40 a 44 años (117)",120,477,438,4,91.8,0.8,
"De 45 a 49 años (118)",134,609,550,2,90.3,0.3,
"De 50 y más años (119)",922,5824,4923,,84.5,,
"Educacion Inicial (120)",73,61,57,7,93.4,11.5,
"De 12 a 14 años (121)",15,,,,,,
"De 15 a 19 años (122)",20,2,2,,100,,
"De 20 a 24 años (123)",18,15,15,5,100,33.3,
"De 25 a 29 años (124)",8,11,11,1,100,9.1,
"De 30 a 34 años (125)",4,7,6,1,85.7,14.3,
"De 35 a 39 años (126)",8,26,23,,88.5,,
"Primaria (130)",13143,43781,40389,417,92.3,1,
"De 12 a 14 años (131)",1580,12,12,1,100,8.3,
"De 15 a 19 años (132)",678,151,145,43,96,28.5,
"De 20 a 24 años (133)",694,839,815,103,97.1,12.3,
"De 25 a 29 años (134)",816,1596,1539,98,96.4,6.1,
"De 30 a 34 años (135)",979,2711,2620,82,96.6,3,
"De 35 a 39 años (136)",1162,3786,3620,65,95.6,1.7,
"De 40 a 44 años (137)",1149,4232,4018,25,94.9,0.6,
"De 45 a 49 años (138)",1140,4726,4412,,93.4,,
"De 50 y más años (139)",4945,25728,23208,,90.2,,
"Secundaria (140)",19014,31638,30393,994,96.1,3.1,
"De 12 a 14 años (141)",2344,8,7,,87.5,,
"De 15 a 19 años (142)",4261,618,606,184,98.1,29.8,
"De 20 a 24 años (143)",2384,2251,2216,299,98.4,13.3,
"De 25 a 29 años (144)",2064,3541,3449,250,97.4,7.1,
"De 30 a 34 años (145)",1607,3716,3629,159,97.7,4.3,
"De 35 a 39 años (146)",1370,3883,3787,78,97.5,2,
"De 40 a 44 años (147)",1425,4406,4230,18,96,0.4,
"De 45 a 49 años (148)",1183,3996,3840,6,96.1,0.2,
"De 50 y más años (149)",2376,9219,8629,,93.6,,
"Sup. no Univ. incompleta (150)",3500,5036,4860,200,96.5,4,
"De 15 a 19 años (152)",715,83,80,29,96.4,34.9,
"De 20 a 24 años (153)",817,464,456,69,98.3,14.9,
"De 25 a 29 años (154)",565,707,695,56,98.3,7.9,
"De 30 a 34 años (155)",383,718,700,29,97.5,4,
"De 35 a 39 años (156)",286,710,686,13,96.6,1.8,
"De 40 a 44 años (157)",223,583,563,4,96.6,0.7,
"De 45 a 49 años (158)",181,494,486,,98.4,,
"De 50 y más años (159)",330,1277,1194,,93.5,,
"Sup. no Univ. completa (160)",5962,11690,11284,285,96.5,2.4,
"De 20 a 24 años (163)",779,374,368,76,98.4,20.3,
"De 25 a 29 años (164)",939,955,950,82,99.5,8.6,
"De 30 a 34 años (165)",851,1415,1394,73,98.5,5.2,
"De 35 a 39 años (166)",762,1531,1499,35,97.9,2.3,
"De 40 a 44 años (167)",758,1749,1687,19,96.5,1.1,
"De 45 a 49 años (168)",691,1704,1632,,95.8,,
"De 50 y más años (169)",1182,3962,3754,,94.8,,
"Sup. Univ. incompleta (170)",2207,2660,2566,85,96.5,3.2,
"De 15 a 19 años (172)",434,29,29,9,100,31,
"De 20 a 24 años (173)",617,207,205,33,99,15.9,
"De 25 a 29 años (174)",307,322,315,21,97.8,6.5,
"De 30 a 34 años (175)",233,389,383,15,98.5,3.9,
"De 35 a 39 años (176)",174,371,366,4,98.7,1.1,
"De 40 a 44 años (177)",119,300,296,3,98.7,1,
"De 45 a 49 años (178)",121,313,297,,94.9,,
"De 50 y más años (179)",202,729,675,,92.6,,
"Sup. Univ. completa (180)",3414,6224,5959,151,95.7,2.4,
"De 20 a 24 años (183)",351,132,130,27,98.5,20.5,
"De 25 a 29 años (184)",598,429,425,43,99.1,10,
"De 30 a 34 años (185)",506,706,694,46,98.3,6.5,
"De 35 a 39 años (186)",414,776,754,24,97.2,3.1,
"De 40 a 44 años (187)",416,854,829,9,97.1,1.1,
"De 45 a 49 años (188)",359,858,834,2,97.2,0.2,
"De 50 y más años (189)",770,2469,2293,,92.9,,
,,,,,,,
"RURAL (200)",855,1865,1686,50,90.4,2.7,
"De 12 a 14 años (201)",59,,,,,,
"De 15 a 19 años (202)",109,21,20,5,95.2,23.8,
"De 20 a 24 años (203)",137,126,124,20,98.4,15.9,
"De 25 a 29 años (204)",124,177,173,11,97.7,6.2,
"De 30 a 34 años (205)",89,182,174,9,95.6,4.9,
"De 35 a 39 años (206)",65,163,154,3,94.5,1.8,
"De 40 a 44 años (207)",59,179,172,,96.1,,
"De 45 a 49 años (208)",65,301,267,2,88.7,0.7,
"De 50 y más años (209)",148,716,602,,84.1,,
"Sin nivel (210)",51,242,175,2,72.3,0.8,
"De 12 a 14 años (211)",2,,,,,,
"De 15 a 19 años (212)",1,,,,,,
"De 20 a 24 años (213)",6,3,3,,100,,
"De 25 a 29 años (214)",2,4,4,1,100,25,
"De 30 a 34 años (215)",3,3,3,,100,,
"De 35 a 39 años (216)",2,7,5,1,71.4,14.3,
"De 40 a 44 años (217)",5,17,16,,94.1,,
"De 45 a 49 años (218)",3,22,16,,72.7,,
"De 50 y más años (219)",27,186,128,,68.8,,
"Primaria (230)",436,1190,1088,28,91.4,2.4,
"De 12 a 14 años (231)",37,,,,,,
"De 15 a 19 años (232)",49,14,13,3,92.9,21.4,
"De 20 a 24 años (233)",74,82,81,15,98.8,18.3,
"De 25 a 29 años (234)",55,107,105,7,98.1,6.5,
"De 30 a 34 años (235)",39,112,104,3,92.9,2.7,
"De 35 a 39 años (236)",29,94,87,,92.6,,
"De 40 a 44 años (237)",30,112,107,,95.5,,
"De 45 a 49 años (238)",39,213,188,,88.3,,
"De 50 y más años (239)",84,456,403,,88.4,,
"Secundaria (240)",172,178,172,9,96.6,5.1,
"De 12 a 14 años (241)",20,,,,,,
"De 15 a 19 años (242)",51,7,7,2,100,28.6,
"De 20 a 24 años (243)",35,27,26,3,96.3,11.1,
"De 25 a 29 años (244)",28,45,43,1,95.6,2.2,
"De 30 a 34 años (245)",14,30,30,2,100,6.7,
"De 35 a 39 años (246)",8,19,19,,100,,
"De 40 a 44 años (247)",2,6,6,,100,,
"De 45 a 49 años (248)",6,34,31,1,91.2,2.9,
"De 50 y más años (249)",8,10,10,,100,,
"Sup. no Univ. incompleta (250)",33,48,46,1,95.8,2.1,
"De 15 a 19 años (252)",5,,,,,,
"De 20 a 24 años (253)",5,2,2,,100,,
"De 25 a 29 años (254)",5,2,2,,100,,
"De 30 a 34 años (255)",3,2,2,,100,,
"De 35 a 39 años (256)",5,11,11,1,100,9.1,
"De 40 a 44 años (257)",2,6,5,,83.3,,
"De 45 a 49 años (258)",2,5,5,,100,,
"De 50 y más años (259)",6,20,19,,95,,
"Sup. no Univ. completa (260)",55,77,77,5,100,6.5,
"De 20 a 24 años (263)",5,3,3,1,100,33.3,
"De 25 a 29 años (264)",11,2,2,,100,,
"De 30 a 34 años (265)",13,21,21,4,100,19,
"De 35 a 39 años (266)",7,15,15,,100,,
"De 40 a 44 años (267)",7,14,14,,100,,
"De 45 a 49 años (268)",4,8,8,,100,,
"De 50 y más años (269)",8,14,14,,100,,
"Sup. Univ. incompleta (270)",23,25,25,,100,,
"De 15 a 19 años (272)",3,,,,,,
"De 20 a 24 años (273)",2,,,,,,
"De 25 a 29 años (274)",6,6,6,,100,,
"De 30 a 34 años (275)",3,3,3,,100,,
"De 35 a 39 años (276)",4,6,6,,100,,
"De 40 a 44 años (277)",1,3,3,,100,,
"De 45 a 49 años (278)",2,5,5,,100,,
"De 50 y más años (279)",2,2,2,,100,,
"Sup. Univ. completa (280)",85,105,103,5,98.1,4.8,
"De 20 a 24 años (283)",10,9,9,1,100,11.1,
"De 25 a 29 años (284)",17,11,11,2,100,18.2,
"De 30 a 34 años (285)",14,11,11,,100,,
"De 35 a 39 años (286)",10,11,11,1,100,9.1,
"De 40 a 44 años (287)",12,21,21,,100,,
"De 45 a 49 años (288)",9,14,14,1,100,7.1,
"De 50 y más años (289)",13,28,26,,92.9,,
