"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",54,50,,36,12,2,,,,,4,66
"De 25 a 29 años (024)",88,87,2,59,20,5,1,,,,1,118
"De 30 a 34 años (025)",95,95,,46,24,14,10,1,,,,185
"De 35 a 39 años (026)",101,98,,33,32,17,14,2,,,3,221
"De 40 a 44 años (027)",85,84,1,29,18,11,16,7,2,,1,227
"De 45 a 49 años (028)",69,69,1,14,16,12,19,7,,,,210
"De 50 y más años (029)",155,154,2,32,23,21,53,16,7,,1,539
"Casado(a) (030)",12763,12670,47,1662,2663,2347,3506,1823,539,83,93,46664
"De 12 a 14 años (031)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (032)",76,61,1,45,9,5,1,,,,15,82
"De 20 a 24 años (033)",608,584,5,338,185,47,9,,,,24,888
"De 25 a 29 años (034)",1231,1214,7,383,538,212,70,3,1,,17,2414
"De 30 a 34 años (035)",1324,1310,8,225,479,356,214,26,2,,14,3350
"De 35 a 39 años (036)",1570,1567,2,139,440,433,432,103,17,1,3,5009
"De 40 a 44 años (037)",1500,1499,4,111,307,352,485,200,36,4,1,5535
"De 45 a 49 años (038)",1435,1433,2,81,202,268,525,258,87,10,2,6099
"De 50 y más años (039)",5017,5001,18,340,502,674,1770,1233,396,68,16,23285
"Viudo(a) (040)",2444,2407,9,235,331,383,847,467,117,18,37,9983
"De 15 a 19 años (042)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (043)",12,11,,3,5,3,,,,,1,22
"De 25 a 29 años (044)",16,15,,8,5,1,,1,,,1,27
"De 30 a 34 años (045)",37,37,,6,13,8,8,2,,,,102
"De 35 a 39 años (046)",54,53,1,9,16,11,12,4,,,1,152
"De 40 a 44 años (047)",97,96,1,12,17,16,31,17,2,,1,362
"De 45 a 49 años (048)",150,149,,20,28,26,52,17,6,,1,542
"De 50 y más años (049)",2074,2043,7,174,247,318,744,426,109,18,31,8773
"Divorciado(a) (050)",129,122,3,35,25,16,32,6,5,,7,353
"De 20 a 24 años (053)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (054)",5,4,,3,1,,,,,,1,5
"De 30 a 34 años (055)",12,12,,7,2,1,2,,,,,22
"De 35 a 39 años (056)",17,17,1,5,5,3,3,,,,,36
"De 40 a 44 años (057)",12,12,2,5,1,2,2,,,,,22
"De 45 a 49 años (058)",12,12,,2,2,1,5,,2,,,47
"De 50 y más años (059)",64,62,,10,14,9,20,6,3,,2,218
"Soltero(a) (060)",1335,500,14,336,87,44,19,,,,835,718
"De 12 a 14 años (061)",5,4,,4,,,,,,,1,4
"De 15 a 19 años (062)",40,40,1,36,2,,1,,,,,44
"De 20 a 24 años (063)",403,83,2,71,7,2,1,,,,320,95
"De 25 a 29 años (064)",334,66,1,46,13,4,2,,,,268,92
"De 30 a 34 años (065)",182,75,5,52,11,5,2,,,,107,97
"De 35 a 39 años (066)",101,46,1,26,14,4,1,,,,55,70
"De 40 a 44 años (067)",90,64,,40,11,11,2,,,,26,103
"De 45 a 49 años (068)",40,28,2,10,10,4,2,,,,12,50
"De 50 y más años (069)",140,94,2,51,19,14,8,,,,46,163
,,,,,,,,,,,,
"URBANA (080)",6448,5995,40,1482,1635,1091,1151,465,105,26,453,17178
"De 12 a 14 años (081)",13,7,2,4,1,,,,,,6,6
"De 15 a 19 años (082)",150,116,2,95,15,2,2,,,,34,139
"De 20 a 24 años (083)",658,496,10,341,117,23,3,2,,,162,669
"De 25 a 29 años (084)",959,831,7,355,317,115,33,4,,,128,1496
"De 30 a 34 años (085)",927,875,5,205,365,196,87,16,1,,52,2005
"De 35 a 39 años (086)",942,915,2,145,318,238,178,29,5,,27,2494
"De 40 a 44 años (087)",752,742,4,111,201,184,177,60,2,3,10,2251
"De 45 a 49 años (088)",576,574,1,56,112,117,192,75,18,3,2,2135
"De 50 y más años (089)",1471,1439,7,170,189,216,479,279,79,20,32,5983
"Conviviente (090)",1866,1782,13,638,558,282,199,69,16,7,84,4098
"De 12 a 14 años (091)",8,3,2,1,,,,,,,5,1
"De 15 a 19 años (092)",105,81,2,69,9,1,,,,,24,90
"De 20 a 24 años (093)",327,296,5,202,69,16,2,2,,,31,409
"De 25 a 29 años (094)",414,403,2,173,154,57,14,3,,,11,730
"De 30 a 34 años (095)",364,358,1,84,157,73,36,6,1,,6,814
"De 35 a 39 años (096)",291,287,1,56,98,61,59,8,4,,4,776
"De 40 a 44 años (097)",145,144,,22,35,39,31,15,,2,1,453
"De 45 a 49 años (098)",92,92,,10,17,19,25,16,3,2,,355
"De 50 y más años (099)",120,118,,21,19,16,32,19,8,3,2,470
"Separado(a) (100)",299,292,1,107,78,42,48,12,4,,7,712
"De 15 a 19 años (102)",9,5,,5,,,,,,,4,5
"De 20 a 24 años (103)",19,18,,12,6,,,,,,1,24
"De 25 a 29 años (104)",43,43,,27,11,4,1,,,,,65
"De 30 a 34 años (105)",42,42,,12,15,10,5,,,,,94
"De 35 a 39 años (106)",49,48,,18,15,7,8,,,,1,105
"De 40 a 44 años (107)",40,40,,16,14,5,3,2,,,,84
"De 45 a 49 años (108)",34,34,,4,8,5,14,3,,,,116
"De 50 y más años (109)",63,62,1,13,9,11,17,7,4,,1,219
"Casado(a) (110)",3290,3251,18,526,885,668,757,316,64,17,39,10349
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",22,16,,9,5,1,1,,,,6,26
"De 20 a 24 años (113)",160,152,4,100,40,7,1,,,,8,205
"De 25 a 29 años (114)",366,356,4,132,149,52,18,1,,,10,666
"De 30 a 34 años (115)",434,429,2,81,183,108,45,10,,,5,1030
"De 35 a 39 años (116)",529,528,1,53,190,160,103,20,1,,1,1495
"De 40 a 44 años (117)",483,483,2,48,134,125,132,39,2,1,,1533
"De 45 a 49 años (118)",393,393,1,28,77,83,138,51,14,1,,1495
"De 50 y más años (119)",902,893,4,75,106,132,319,195,47,15,9,3897
"Viudo(a) (120)",430,423,2,66,72,66,129,66,20,2,7,1592
"De 15 a 19 años (122)",3,3,,3,,,,,,,,3
"De 25 a 29 años (124)",4,4,,4,,,,,,,,4
"De 30 a 34 años (125)",8,8,,2,3,2,1,,,,,18
"De 35 a 39 años (126)",23,22,,4,8,4,5,1,,,1,60
"De 40 a 44 años (127)",34,34,1,5,8,8,8,4,,,,107
"De 45 a 49 años (128)",42,42,,9,7,8,12,5,1,,,139
"De 50 y más años (129)",316,310,1,39,46,44,103,56,19,2,6,1261
"Divorciado(a) (130)",45,43,1,12,8,7,12,2,1,,2,124
"De 20 a 24 años (133)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 30 a 34 años (135)",4,4,,3,1,,,,,,,5
"De 35 a 39 años (136)",7,7,,,3,2,2,,,,,20
"De 40 a 44 años (137)",7,7,1,2,1,1,2,,,,,16
"De 45 a 49 años (138)",3,3,,,1,,2,,,,,11
"De 50 y más años (139)",20,19,,4,2,4,6,2,1,,1,69
"Soltero(a) (140)",518,204,5,133,34,26,6,,,,314,303
"De 12 a 14 años (141)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (142)",11,11,,9,1,,1,,,,,15
"De 20 a 24 años (143)",150,29,1,26,2,,,,,,121,30
"De 25 a 29 años (144)",130,23,1,17,3,2,,,,,107,29
"De 30 a 34 años (145)",75,34,2,23,6,3,,,,,41,44
"De 35 a 39 años (146)",43,23,,14,4,4,1,,,,20,38
"De 40 a 44 años (147)",43,34,,18,9,6,1,,,,9,58
"De 45 a 49 años (148)",12,10,,5,2,2,1,,,,2,19
"De 50 y más años (149)",50,37,1,18,7,9,2,,,,13,67
,,,,,,,,,,,,
"RURAL (160)",15506,14773,65,2648,2889,2480,3934,2060,611,86,733,52556
"De 12 a 14 años (161)",13,7,1,5,1,,,,,,6,7
"De 15 a 19 años (162)",287,234,4,193,26,7,4,,,,53,282
"De 20 a 24 años (163)",1372,1110,5,668,337,82,16,2,,,262,1670
"De 25 a 29 años (164)",1749,1562,7,552,627,283,88,4,1,,187,3055
"De 30 a 34 años (165)",1514,1434,10,327,457,354,255,29,2,,80,3586
"De 35 a 39 años (166)",1509,1465,4,177,372,360,429,104,18,1,44,4694
"De 40 a 44 años (167)",1344,1324,4,130,213,278,439,214,43,3,20,5090
"De 45 a 49 años (168)",1350,1335,4,100,181,239,476,236,88,11,15,5644
"De 50 y más años (169)",6368,6302,26,496,675,877,2227,1471,459,71,66,28528
"Conviviente (170)",2756,2640,13,966,715,417,368,127,30,4,116,6339
"De 12 a 14 años (171)",10,5,1,3,1,,,,,,5,5
"De 15 a 19 años (172)",199,156,2,127,21,3,3,,,,43,190
"De 20 a 24 años (173)",619,579,3,356,176,35,7,2,,,40,856
"De 25 a 29 años (174)",620,604,2,235,213,119,34,1,,,16,1165
"De 30 a 34 años (175)",427,422,1,112,136,93,70,10,,,5,1021
"De 35 a 39 años (176)",317,312,,54,85,69,86,16,2,,5,924
"De 40 a 44 años (177)",167,167,,22,25,31,49,35,5,,,639
"De 45 a 49 años (178)",128,126,,19,18,26,40,13,8,2,2,476
"De 50 y más años (179)",269,269,4,38,40,41,79,50,15,2,,1063
"Separado(a) (180)",362,355,5,151,67,40,66,21,5,,7,867
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",4,4,,3,,,1,,,,,7
"De 20 a 24 años (183)",35,32,,24,6,2,,,,,3,42
"De 25 a 29 años (184)",45,44,2,32,9,1,,,,,1,53
"De 30 a 34 años (185)",53,53,,34,9,4,5,1,,,,91
"De 35 a 39 años (186)",52,50,,15,17,10,6,2,,,2,116
"De 40 a 44 años (187)",45,44,1,13,4,6,13,5,2,,1,143
"De 45 a 49 años (188)",35,35,1,10,8,7,5,4,,,,94
"De 50 y más años (189)",92,92,1,19,14,10,36,9,3,,,320
"Casado(a) (190)",9473,9419,29,1136,1778,1679,2749,1507,475,66,54,36315
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",54,45,1,36,4,4,,,,,9,56
"De 20 a 24 años (193)",448,432,1,238,145,40,8,,,,16,683
"De 25 a 29 años (194)",865,858,3,251,389,160,52,2,1,,7,1748
"De 30 a 34 años (195)",890,881,6,144,296,248,169,16,2,,9,2320
"De 35 a 39 años (196)",1041,1039,1,86,250,273,329,83,16,1,2,3514
"De 40 a 44 años (197)",1017,1016,2,63,173,227,353,161,34,3,1,4002
"De 45 a 49 años (198)",1042,1040,1,53,125,185,387,207,73,9,2,4604
"De 50 y más años (199)",4115,4108,14,265,396,542,1451,1038,349,53,7,19388
"Viudo(a) (200)",2014,1984,7,169,259,317,718,401,97,16,30,8391
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 20 a 24 años (203)",12,11,,3,5,3,,,,,1,22
"De 25 a 29 años (204)",12,11,,4,5,1,,1,,,1,23
"De 30 a 34 años (205)",29,29,,4,10,6,7,2,,,,84
"De 35 a 39 años (206)",31,31,1,5,8,7,7,3,,,,92
"De 40 a 44 años (207)",63,62,,7,9,8,23,13,2,,1,255
"De 45 a 49 años (208)",108,107,,11,21,18,40,12,5,,1,403
"De 50 y más años (209)",1758,1733,6,135,201,274,641,370,90,16,25,7512
"Divorciado(a) (210)",84,79,2,23,17,9,20,4,4,,5,229
"De 20 a 24 años (213)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (214)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (215)",8,8,,4,1,1,2,,,,,17
"De 35 a 39 años (216)",10,10,1,5,2,1,1,,,,,16
"De 40 a 44 años (217)",5,5,1,3,,1,,,,,,6
"De 45 a 49 años (218)",9,9,,2,1,1,3,,2,,,36
"De 50 y más años (219)",44,43,,6,12,5,14,4,2,,1,149
"Soltero(a) (220)",817,296,9,203,53,18,13,,,,521,415
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",29,29,1,27,1,,,,,,,29
"De 20 a 24 años (223)",253,54,1,45,5,2,1,,,,199,65
"De 25 a 29 años (224)",204,43,,29,10,2,2,,,,161,63
"De 30 a 34 años (225)",107,41,3,29,5,2,2,,,,66,53
"De 35 a 39 años (226)",58,23,1,12,10,,,,,,35,32
"De 40 a 44 años (227)",47,30,,22,2,5,1,,,,17,45
"De 45 a 49 años (228)",28,18,2,5,8,2,1,,,,10,31
"De 50 y más años (229)",90,57,1,33,12,5,6,,,,33,96
