"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",25,,,,,3,20,2
"De 35 a 39 años (056)",27,,,,,7,13,7
"De 40 a 44 años (057)",14,,,,1,7,5,1
"De 45 a 49 años (058)",12,,,,2,4,1,5
"De 50 y más años (059)",14,,2,3,6,1,1,1
"Sup. no Univ. completa (060)",636,,3,10,45,137,252,189
"De 20 a 24 años (063)",43,,,,,,16,27
"De 25 a 29 años (064)",104,,,,,6,52,46
"De 30 a 34 años (065)",144,,,,,21,75,48
"De 35 a 39 años (066)",121,,,,1,24,68,28
"De 40 a 44 años (067)",90,,,,3,38,34,15
"De 45 a 49 años (068)",60,,,1,10,32,7,10
"De 50 y más años (069)",74,,3,9,31,16,,15
"Sup. Univ. incompleta (070)",67,,,1,7,13,24,22
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",16,,,,,,6,10
"De 25 a 29 años (074)",9,,,,,1,4,4
"De 30 a 34 años (075)",10,,,,,,7,3
"De 35 a 39 años (076)",7,,,,,3,2,2
"De 40 a 44 años (077)",6,,,,1,2,3,
"De 45 a 49 años (078)",11,,,,2,5,1,3
"De 50 y más años (079)",7,,,1,4,2,,
"Sup. Univ. completa (080)",222,,1,4,18,54,74,71
"De 20 a 24 años (083)",8,,,,,,1,7
"De 25 a 29 años (084)",27,,,,,,15,12
"De 30 a 34 años (085)",52,,,,,4,28,20
"De 35 a 39 años (086)",37,,,,,6,20,11
"De 40 a 44 años (087)",32,,,,1,17,9,5
"De 45 a 49 años (088)",29,,,,1,22,1,5
"De 50 y más años (089)",37,,1,4,16,5,,11
,,,,,,,,
"URBANA (100)",3841,49,190,315,539,809,1062,877
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",65,,,,,,40,25
"De 20 a 24 años (103)",276,,,,,1,163,112
"De 25 a 29 años (104)",372,,,,,27,216,129
"De 30 a 34 años (105)",459,,,,,77,269,113
"De 35 a 39 años (106)",476,,,,3,154,223,96
"De 40 a 44 años (107)",413,,,,40,196,109,68
"De 45 a 49 años (108)",401,,,4,96,201,33,67
"De 50 y más años (109)",1375,49,190,311,400,153,9,263
"Sin nivel (110)",314,17,48,53,39,40,28,89
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",3,,,,,,2,1
"De 25 a 29 años (114)",6,,,,,,3,3
"De 30 a 34 años (115)",12,,,,,1,8,3
"De 35 a 39 años (116)",18,,,,,5,6,7
"De 40 a 44 años (117)",16,,,,1,6,6,3
"De 45 a 49 años (118)",23,,,,1,14,1,7
"De 50 y más años (119)",235,17,48,53,37,14,1,65
"Educacion Inicial (120)",4,,,,,,3,1
"De 20 a 24 años (123)",1,,,,,,,1
"De 30 a 34 años (125)",3,,,,,,3,
"Primaria (130)",1633,31,134,220,326,331,292,299
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",16,,,,,,10,6
"De 20 a 24 años (133)",70,,,,,1,47,22
"De 25 a 29 años (134)",88,,,,,7,56,25
"De 30 a 34 años (135)",101,,,,,20,58,23
"De 35 a 39 años (136)",137,,,,1,58,60,18
"De 40 a 44 años (137)",168,,,,22,75,43,28
"De 45 a 49 años (138)",171,,,3,45,81,13,29
"De 50 y más años (139)",880,31,134,217,258,89,5,146
"Secundaria (140)",936,1,4,28,103,228,364,208
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",40,,,,,,23,17
"De 20 a 24 años (143)",122,,,,,,81,41
"De 25 a 29 años (144)",134,,,,,13,81,40
"De 30 a 34 años (145)",139,,,,,30,88,21
"De 35 a 39 años (146)",148,,,,1,51,66,30
"De 40 a 44 años (147)",99,,,,11,57,12,19
"De 45 a 49 años (148)",107,,,,37,49,11,10
"De 50 y más años (149)",145,1,4,28,54,28,2,28
"Sup. no Univ. incompleta (150)",136,,1,1,6,22,68,38
"De 15 a 19 años (152)",7,,,,,,5,2
"De 20 a 24 años (153)",33,,,,,,17,16
"De 25 a 29 años (154)",25,,,,,1,15,9
"De 30 a 34 años (155)",20,,,,,2,16,2
"De 35 a 39 años (156)",22,,,,,7,10,5
"De 40 a 44 años (157)",11,,,,1,7,3,
"De 45 a 49 años (158)",9,,,,1,4,1,3
"De 50 y más años (159)",9,,1,1,4,1,1,1
"Sup. no Univ. completa (160)",561,,3,9,43,126,221,159
"De 20 a 24 años (163)",29,,,,,,10,19
"De 25 a 29 años (164)",89,,,,,6,45,38
"De 30 a 34 años (165)",131,,,,,20,67,44
"De 35 a 39 años (166)",108,,,,1,24,60,23
"De 40 a 44 años (167)",83,,,,3,34,33,13
"De 45 a 49 años (168)",53,,,1,9,27,6,10
"De 50 y más años (169)",68,,3,8,30,15,,12
"Sup. Univ. incompleta (170)",53,,,1,5,10,20,17
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",12,,,,,,5,7
"De 25 a 29 años (174)",7,,,,,,4,3
"De 30 a 34 años (175)",6,,,,,,4,2
"De 35 a 39 años (176)",7,,,,,3,2,2
"De 40 a 44 años (177)",5,,,,1,1,3,
"De 45 a 49 años (178)",11,,,,2,5,1,3
"De 50 y más años (179)",4,,,1,2,1,,
"Sup. Univ. completa (180)",204,,,3,17,52,66,66
"De 20 a 24 años (183)",6,,,,,,1,5
"De 25 a 29 años (184)",23,,,,,,12,11
"De 30 a 34 años (185)",47,,,,,4,25,18
"De 35 a 39 años (186)",36,,,,,6,19,11
"De 40 a 44 años (187)",31,,,,1,16,9,5
"De 45 a 49 años (188)",27,,,,1,21,,5
"De 50 y más años (189)",34,,,3,15,5,,11
,,,,,,,,
"RURAL (200)",4701,56,165,404,585,904,1777,810
"De 12 a 14 años (201)",4,,,,,,1,3
"De 15 a 19 años (202)",152,,,,,,107,45
"De 20 a 24 años (203)",517,,,,,1,362,154
"De 25 a 29 años (204)",514,,,,,31,385,98
"De 30 a 34 años (205)",548,,,,,93,373,82
"De 35 a 39 años (206)",473,,,,4,130,278,61
"De 40 a 44 años (207)",435,,,,22,182,178,53
"De 45 a 49 años (208)",397,,,1,74,206,78,38
"De 50 y más años (209)",1661,56,165,403,485,261,15,276
"Sin nivel (210)",877,24,79,145,145,143,184,157
"De 15 a 19 años (212)",5,,,,,,4,1
"De 20 a 24 años (213)",46,,,,,,32,14
"De 25 a 29 años (214)",46,,,,,1,34,11
"De 30 a 34 años (215)",52,,,,,6,37,9
"De 35 a 39 años (216)",50,,,,1,15,27,7
"De 40 a 44 años (217)",62,,,,,25,28,9
"De 45 a 49 años (218)",60,,,,9,29,17,5
"De 50 y más años (219)",556,24,79,145,135,67,5,101
"Educacion Inicial (220)",3,,,,,,2,1
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",1,,,,,,1,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",3160,32,82,249,405,640,1244,508
"De 12 a 14 años (231)",3,,,,,,1,2
"De 15 a 19 años (232)",98,,,,,,73,25
"De 20 a 24 años (233)",358,,,,,1,261,96
"De 25 a 29 años (234)",351,,,,,22,268,61
"De 30 a 34 años (235)",358,,,,,62,243,53
"De 35 a 39 años (236)",328,,,,3,90,194,41
"De 40 a 44 años (237)",322,,,,19,132,135,36
"De 45 a 49 años (238)",295,,,1,56,151,59,28
"De 50 y más años (239)",1047,32,82,248,327,182,10,166
"Secundaria (240)",522,,2,6,27,103,292,92
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",49,,,,,,30,19
"De 20 a 24 años (243)",85,,,,,,61,24
"De 25 a 29 años (244)",91,,,,,6,70,15
"De 30 a 34 años (245)",111,,,,,23,75,13
"De 35 a 39 años (246)",75,,,,,25,44,6
"De 40 a 44 años (247)",39,,,,3,19,12,5
"De 45 a 49 años (248)",30,,,,7,20,,3
"De 50 y más años (249)",41,,2,6,17,10,,6
"Sup. no Univ. incompleta (250)",32,,1,2,3,2,12,12
"De 20 a 24 años (253)",7,,,,,,1,6
"De 25 a 29 años (254)",4,,,,,1,2,1
"De 30 a 34 años (255)",5,,,,,1,4,
"De 35 a 39 años (256)",5,,,,,,3,2
"De 40 a 44 años (257)",3,,,,,,2,1
"De 45 a 49 años (258)",3,,,,1,,,2
"De 50 y más años (259)",5,,1,2,2,,,
"Sup. no Univ. completa (260)",75,,,1,2,11,31,30
"De 20 a 24 años (263)",14,,,,,,6,8
"De 25 a 29 años (264)",15,,,,,,7,8
"De 30 a 34 años (265)",13,,,,,1,8,4
"De 35 a 39 años (266)",13,,,,,,8,5
"De 40 a 44 años (267)",7,,,,,4,1,2
"De 45 a 49 años (268)",7,,,,1,5,1,
"De 50 y más años (269)",6,,,1,1,1,,3
"Sup. Univ. incompleta (270)",14,,,,2,3,4,5
"De 20 a 24 años (273)",4,,,,,,1,3
"De 25 a 29 años (274)",2,,,,,1,,1
"De 30 a 34 años (275)",4,,,,,,3,1
"De 40 a 44 años (277)",1,,,,,1,,
"De 50 y más años (279)",3,,,,2,1,,
"Sup. Univ. completa (280)",18,,1,1,1,2,8,5
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",4,,,,,,3,1
"De 30 a 34 años (285)",5,,,,,,3,2
"De 35 a 39 años (286)",1,,,,,,1,
"De 40 a 44 años (287)",1,,,,,1,,
"De 45 a 49 años (288)",2,,,,,1,1,
"De 50 y más años (289)",3,,1,1,1,,,
