"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Otras activ. serv.comun.soc y personales (150)",41,,1,5,2,5,,2,4,22,,
"Hogares privados con servicio doméstico (151)",25,,,,,,,,,25,,
"Actividad economica no especificada (153)",87,,,2,1,,,,,,,84
"Hombres (154)",3467,1,10,16,11,83,480,1798,116,926,6,20
"Agric., ganadería, caza y silvicultura (155)",910,,,1,,,282,,8,619,,
"Pesca (156)",403,,,,,,198,,,205,,
"Explotación de minas y canteras (157)",1772,,,,,,,1762,1,9,,
"Industrias manufactureras (158)",39,,,1,2,1,,16,14,5,,
"Suministro de electricidad, gas y agua (159)",1,,,,,,,1,,,,
"Construcción (160)",50,,,1,,,,2,36,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",76,,,2,1,44,,15,1,13,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",14,,,,,4,,10,,,,
"Comercio al por mayor (163)",3,,,,,2,,,1,,,
"Comercio al por menor (164)",59,,,2,1,38,,5,,13,,
"Hoteles y restaurantes (165)",24,,,,1,18,,,,5,,
"Trans., almac. y comunicaciones (166)",77,,,1,2,,,,52,22,,
"Activid.inmobil., empres. y alquileres (168)",41,,,5,,19,,,1,16,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,1,,1,2,1,,,,3,6,
"Enseñanza (170)",9,,9,,,,,,,,,
"Servicios sociales y de salud (171)",3,,,1,,,,,,2,,
"Otras activ. serv.comun.soc y personales (172)",20,,1,1,2,,,2,3,11,,
"Hogares privados con servicio doméstico (173)",5,,,,,,,,,5,,
"Actividad economica no especificada (175)",23,,,2,1,,,,,,,20
"Mujeres (176)",812,,27,20,15,184,39,134,5,323,1,64
"Agric., ganadería, caza y silvicultura (177)",252,,,,,,39,,,213,,
"Pesca (178)",4,,,,,,,,,4,,
"Explotación de minas y canteras (179)",134,,,1,,,,129,,4,,
"Industrias manufactureras (180)",16,,,1,,1,,5,3,6,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",1,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",165,,,2,3,132,,,,28,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por mayor (185)",2,,,,,2,,,,,,
"Comercio al por menor (186)",162,,,2,3,129,,,,28,,
"Hoteles y restaurantes (187)",72,,,,2,46,,,,24,,
"Trans., almac. y comunicaciones (188)",3,,,1,,,,,,2,,
"Intermediación financiera (189)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",10,,1,2,2,,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",16,,1,3,6,,,,,5,1,
"Enseñanza (192)",27,,25,,2,,,,,,,
"Servicios sociales y de salud (193)",5,,,5,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",21,,,4,,5,,,1,11,,
"Hogares privados con servicio doméstico (195)",20,,,,,,,,,20,,
"Actividad economica no especificada (197)",64,,,,,,,,,,,64
