"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",90,,41,32,16,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4697,250,1689,1560,1040,158
"Otra (036)",17,,12,2,3,
"Ocupación no especificada (037)",515,3,176,185,118,33
"Desocupado (038)",679,35,403,156,67,18
,,,,,,
"URBANA (039)",28049,588,9660,10087,6714,1000
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",56,,5,23,26,2
"Profes., científicos e intelectuales (041)",2425,,509,1227,648,41
"Técnicos de nivel medio y trab.asimilados (042)",1291,2,478,481,308,22
"Jefes y empleados de oficina (043)",1090,,485,382,217,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",5504,49,1820,2107,1315,213
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2718,,579,990,893,256
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1860,31,648,606,505,70
"Obreros construc., conf., papel, fab., instr. (047)",3095,6,1033,1223,777,56
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",7210,462,2902,2103,1490,253
"Otra (049)",524,,167,247,110,
"Ocupación no especificada (050)",776,7,253,274,208,34
"Desocupado (051)",1500,31,781,424,217,47
"Hombres (052)",17931,390,6235,6221,4385,700
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",39,,2,15,20,2
"Profes., científicos e intelectuales (054)",1332,,273,633,393,33
"Técnicos de nivel medio y trab.asimilados (055)",850,,314,303,215,18
"Jefes y empleados de oficina (056)",557,,192,210,149,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",2412,27,833,863,574,115
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2384,,532,870,765,217
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1529,27,568,461,410,63
"Obreros construc., conf., papel, fab., instr. (060)",3027,6,999,1203,764,55
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3932,306,1782,995,710,139
"Otra (062)",508,,156,245,107,
"Ocupación no especificada (063)",392,4,129,131,113,15
"Desocupado (064)",969,20,455,292,165,37
"Mujeres (065)",10118,198,3425,3866,2329,300
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",17,,3,8,6,
"Profes., científicos e intelectuales (067)",1093,,236,594,255,8
"Técnicos de nivel medio y trab.asimilados (068)",441,2,164,178,93,4
"Jefes y empleados de oficina (069)",533,,293,172,68,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3092,22,987,1244,741,98
"Agricult.trabaj. calif. agrop. y pesqueros (071)",334,,47,120,128,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",331,4,80,145,95,7
"Obreros construc., conf., papel, fab., instr. (073)",68,,34,20,13,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3278,156,1120,1108,780,114
"Otra (075)",16,,11,2,3,
"Ocupación no especificada (076)",384,3,124,143,95,19
"Desocupado (077)",531,11,326,132,52,10
,,,,,,
"RURAL (078)",18520,663,6884,5900,3963,1110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,,2,4,2,
"Profes., científicos e intelectuales (080)",156,,44,73,38,1
"Técnicos de nivel medio y trab.asimilados (081)",60,,18,25,16,1
"Jefes y empleados de oficina (082)",49,,18,23,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",448,4,144,181,109,10
"Agricult.trabaj. calif. agrop. y pesqueros (084)",9283,,2358,3437,2666,822
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",253,4,121,74,46,8
"Obreros construc., conf., papel, fab., instr. (086)",358,1,141,153,61,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",6745,575,3513,1611,843,203
"Otra (088)",49,,33,14,2,
"Ocupación no especificada (089)",247,,98,75,53,21
"Desocupado (090)",864,79,394,230,120,41
"Hombres (091)",15719,542,5886,4979,3343,969
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,2,3,2,
"Profes., científicos e intelectuales (093)",73,,16,29,27,1
"Técnicos de nivel medio y trab.asimilados (094)",43,,13,16,13,1
"Jefes y empleados de oficina (095)",18,,4,9,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",177,1,60,62,48,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",8663,,2220,3255,2434,754
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",196,4,98,52,37,5
"Obreros construc., conf., papel, fab., instr. (099)",336,1,134,141,58,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",5326,481,2944,1159,583,159
"Otra (101)",48,,32,14,2,
"Ocupación no especificada (102)",116,,46,33,30,7
"Desocupado (103)",716,55,317,206,105,33
"Mujeres (104)",2801,121,998,921,620,141
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",83,,28,44,11,
"Técnicos de nivel medio y trab.asimilados (107)",17,,5,9,3,
"Jefes y empleados de oficina (108)",31,,14,14,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",271,3,84,119,61,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",620,,138,182,232,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",57,,23,22,9,3
"Obreros construc., conf., papel, fab., instr. (112)",22,,7,12,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1419,94,569,452,260,44
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",131,,52,42,23,14
"Desocupado (116)",148,24,77,24,15,8
