"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ACOMAYO (000)",27217,14352,12865
"Casa independiente (001)",26430,14259,12171
"Vivienda en quinta (003)",20,20,
"Vivienda en casa de vecindad (004)",62,62,
"Choza o cabaña (005)",694,,694
"Vivienda improvisada (006)",1,1,
"Local no dest.para hab. humana (007)",10,10,
