"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",101,100,,37,47,9,5,1,1,,1,193
"De 30 a 34 años (025)",85,85,,27,33,14,9,2,,,,186
"De 35 a 39 años (026)",105,105,,25,27,18,24,9,2,,,308
"De 40 a 44 años (027)",71,70,,7,20,8,21,12,2,,1,257
"De 45 a 49 años (028)",60,60,,9,8,11,18,8,6,,,236
"De 50 y más años (029)",201,201,4,40,35,29,33,36,16,8,,791
"Casado(a) (030)",4453,4420,105,306,538,595,1070,851,539,416,33,22610
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",50,39,11,21,6,,1,,,,11,37
"De 20 a 24 años (033)",195,187,11,80,65,26,5,,,,8,309
"De 25 a 29 años (034)",311,310,13,63,100,76,49,7,2,,1,760
"De 30 a 34 años (035)",478,472,11,37,110,112,149,45,5,3,6,1602
"De 35 a 39 años (036)",571,570,14,29,78,121,200,90,28,10,1,2353
"De 40 a 44 años (037)",529,527,7,13,51,89,162,114,60,31,2,2674
"De 45 a 49 años (038)",489,489,4,12,37,63,142,117,80,34,,2703
"De 50 y más años (039)",1829,1826,34,51,91,108,362,478,364,338,3,12172
"Viudo(a) (040)",1379,1366,35,63,92,109,307,323,225,212,13,8363
"De 20 a 24 años (043)",10,10,1,4,4,,1,,,,,16
"De 25 a 29 años (044)",10,10,,3,4,1,1,1,,,,24
"De 30 a 34 años (045)",10,10,,,3,2,2,2,1,,,43
"De 35 a 39 años (046)",27,25,1,,3,5,6,9,1,,2,112
"De 40 a 44 años (047)",63,63,2,1,7,10,27,11,4,1,,282
"De 45 a 49 años (048)",57,57,1,3,3,6,12,18,10,4,,329
"De 50 y más años (049)",1202,1191,30,52,68,85,258,282,209,207,11,7557
"Divorciado(a) (050)",52,52,1,8,6,9,13,7,7,1,,221
"De 20 a 24 años (053)",6,6,,5,1,,,,,,,7
"De 25 a 29 años (054)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (055)",4,4,,,1,,2,1,,,,17
"De 35 a 39 años (056)",5,5,,,,2,2,1,,,,21
"De 40 a 44 años (057)",7,7,,2,1,1,1,1,1,,,25
"De 45 a 49 años (058)",6,6,,1,,2,2,,1,,,26
"De 50 y más años (059)",21,21,1,,1,3,6,4,5,1,,118
"Soltero(a) (060)",6745,6298,5320,574,246,115,43,,,,447,1583
"De 12 a 14 años (061)",2218,2218,2215,3,,,,,,,,3
"De 15 a 19 años (062)",2217,2217,2143,66,8,,,,,,,82
"De 20 a 24 años (063)",869,702,534,142,24,2,,,,,167,196
"De 25 a 29 años (064)",402,282,127,104,40,10,1,,,,120,218
"De 30 a 34 años (065)",289,218,90,66,32,24,6,,,,71,226
"De 35 a 39 años (066)",171,146,43,45,37,14,7,,,,25,189
"De 40 a 44 años (067)",128,108,26,37,26,11,8,,,,20,154
"De 45 a 49 años (068)",99,91,21,26,24,14,6,,,,8,140
"De 50 y más años (069)",352,316,121,85,55,40,15,,,,36,375
,,,,,,,,,,,,
"URBANA (080)",7596,7381,2368,1001,1014,783,1063,608,329,215,215,19112
"De 12 a 14 años (081)",836,834,834,,,,,,,,2,
"De 15 a 19 años (082)",1058,1039,923,98,17,,1,,,,19,136
"De 20 a 24 años (083)",830,754,290,288,138,32,6,,,,76,684
"De 25 a 29 años (084)",729,679,98,221,209,95,51,5,,,50,1176
"De 30 a 34 años (085)",739,706,68,128,207,148,136,16,3,,33,1693
"De 35 a 39 años (086)",722,712,36,74,150,173,195,66,15,3,10,2330
"De 40 a 44 años (087)",548,539,24,50,89,100,167,76,25,8,9,2038
"De 45 a 49 años (088)",481,479,11,36,58,86,145,84,44,15,2,2122
"De 50 y más años (089)",1653,1639,84,106,146,149,362,361,242,189,14,8933
"Conviviente (090)",2138,2095,122,486,472,338,394,157,84,42,43,6328
"De 12 a 14 años (091)",4,2,2,,,,,,,,2,
"De 15 a 19 años (092)",136,119,42,68,8,,1,,,,17,88
"De 20 a 24 años (093)",364,353,30,187,104,27,5,,,,11,496
"De 25 a 29 años (094)",370,368,17,115,128,71,32,5,,,2,755
"De 30 a 34 años (095)",348,342,9,63,106,76,79,8,1,,6,895
"De 35 a 39 años (096)",308,307,4,20,66,78,91,36,10,2,1,1125
"De 40 a 44 años (097)",183,181,6,17,26,33,54,33,10,2,2,717
"De 45 a 49 años (098)",153,152,2,7,13,27,59,24,15,5,1,707
"De 50 y más años (099)",272,271,10,9,21,26,73,51,48,33,1,1545
"Separado(a) (100)",310,308,,84,95,39,51,25,11,3,2,895
"De 15 a 19 años (102)",10,10,,7,3,,,,,,,13
"De 20 a 24 años (103)",27,26,,19,5,2,,,,,1,35
"De 25 a 29 años (104)",42,42,,15,22,2,3,,,,,77
"De 30 a 34 años (105)",28,28,,9,15,2,2,,,,,54
"De 35 a 39 años (106)",47,47,,12,14,7,13,1,,,,123
"De 40 a 44 años (107)",33,32,,2,11,2,10,6,1,,1,121
"De 45 a 49 años (108)",32,32,,4,4,7,9,6,2,,,124
"De 50 y más años (109)",91,91,,16,21,17,14,12,8,3,,348
"Casado(a) (110)",1861,1856,55,154,299,310,462,305,157,114,5,8274
"De 15 a 19 años (112)",15,13,4,8,1,,,,,,2,10
"De 20 a 24 años (113)",61,60,4,33,19,3,1,,,,1,84
"De 25 a 29 años (114)",120,120,9,35,43,18,15,,,,,240
"De 30 a 34 años (115)",217,216,9,21,68,58,51,8,1,,1,612
"De 35 a 39 años (116)",286,286,10,17,61,81,84,27,5,1,,975
"De 40 a 44 años (117)",248,247,5,8,36,58,85,36,13,6,1,1030
"De 45 a 49 años (118)",223,223,,7,26,40,70,46,24,10,,1099
"De 50 y más años (119)",691,691,14,25,45,52,156,188,114,97,,4224
"Viudo(a) (120)",510,507,7,30,43,41,134,120,76,56,3,2887
"De 20 a 24 años (123)",3,3,,1,2,,,,,,,5
"De 25 a 29 años (124)",4,4,,2,1,,1,,,,,8
"De 30 a 34 años (125)",5,5,,,3,,1,,1,,,18
"De 35 a 39 años (126)",9,9,1,,1,2,3,2,,,,34
"De 40 a 44 años (127)",21,21,,1,3,2,13,1,1,,,87
"De 45 a 49 años (128)",23,23,,2,3,4,3,8,3,,,112
"De 50 y más años (129)",445,442,6,24,30,33,113,109,71,56,3,2623
"Divorciado(a) (130)",17,17,,2,3,5,5,1,1,,,61
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",2,2,,,1,,1,,,,,7
"De 35 a 39 años (136)",3,3,,,,2,1,,,,,11
"De 40 a 44 años (137)",3,3,,,1,1,1,,,,,9
"De 45 a 49 años (138)",2,2,,1,,1,,,,,,4
"De 50 y más años (139)",5,5,,,,1,2,1,1,,,27
"Soltero(a) (140)",2760,2598,2184,245,102,50,17,,,,162,667
"De 12 a 14 años (141)",832,832,832,,,,,,,,,
"De 15 a 19 años (142)",897,897,877,15,5,,,,,,,25
"De 20 a 24 años (143)",374,311,256,47,8,,,,,,63,63
"De 25 a 29 años (144)",192,144,72,54,14,4,,,,,48,94
"De 30 a 34 años (145)",139,113,50,35,14,12,2,,,,26,107
"De 35 a 39 años (146)",69,60,21,25,8,3,3,,,,9,62
"De 40 a 44 años (147)",60,55,13,22,12,4,4,,,,5,74
"De 45 a 49 años (148)",48,47,9,15,12,7,4,,,,1,76
"De 50 y más años (149)",149,139,54,32,29,20,4,,,,10,166
,,,,,,,,,,,,
"RURAL (160)",12180,11788,3446,1239,1178,1040,1809,1402,965,709,392,39868
"De 12 a 14 años (161)",1407,1398,1391,6,1,,,,,,9,8
"De 15 a 19 años (162)",1692,1653,1367,229,47,8,2,,,,39,355
"De 20 a 24 años (163)",1354,1231,340,427,310,120,33,1,,,123,1550
"De 25 a 29 años (164)",1120,1039,79,187,304,229,207,30,3,,81,2575
"De 30 a 34 años (165)",1055,1001,56,106,161,204,318,129,23,4,54,3490
"De 35 a 39 años (166)",1023,1002,38,64,101,133,346,206,87,27,21,4550
"De 40 a 44 años (167)",831,814,26,38,59,89,219,203,129,51,17,4332
"De 45 a 49 años (168)",683,674,19,25,40,62,163,166,136,63,9,3921
"De 50 y más años (169)",3015,2976,130,157,155,195,521,667,587,564,39,19087
"Conviviente (170)",4263,4197,225,571,644,561,935,604,412,245,66,17748
"De 12 a 14 años (171)",20,12,8,3,1,,,,,,8,5
"De 15 a 19 años (172)",310,281,92,145,36,7,1,,,,29,242
"De 20 a 24 años (173)",654,643,54,237,232,91,28,1,,,11,1096
"De 25 a 29 años (174)",652,645,20,86,192,156,170,21,,,7,1794
"De 30 a 34 años (175)",580,576,14,41,83,124,207,87,19,1,4,2214
"De 35 a 39 años (176)",558,556,12,19,40,68,211,127,61,18,2,2772
"De 40 a 44 años (177)",398,397,9,11,17,37,113,108,77,25,1,2261
"De 45 a 49 años (178)",300,298,2,3,13,25,69,83,68,35,2,1902
"De 50 y más años (179)",791,789,14,26,30,53,136,177,187,166,2,5462
"Separado(a) (180)",436,433,6,148,99,57,59,43,16,5,3,1232
"De 15 a 19 años (182)",27,26,2,20,3,1,,,,,1,29
"De 20 a 24 años (183)",59,58,,41,13,4,,,,,1,79
"De 25 a 29 años (184)",59,58,,22,25,7,2,1,1,,1,116
"De 30 a 34 años (185)",57,57,,18,18,12,7,2,,,,132
"De 35 a 39 años (186)",58,58,,13,13,11,11,8,2,,,185
"De 40 a 44 años (187)",38,38,,5,9,6,11,6,1,,,136
"De 45 a 49 años (188)",28,28,,5,4,4,9,2,4,,,112
"De 50 y más años (189)",110,110,4,24,14,12,19,24,8,5,,443
"Casado(a) (190)",2592,2564,50,152,239,285,608,546,382,302,28,14336
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",35,26,7,13,5,,1,,,,9,27
"De 20 a 24 años (193)",134,127,7,47,46,23,4,,,,7,225
"De 25 a 29 años (194)",191,190,4,28,57,58,34,7,2,,1,520
"De 30 a 34 años (195)",261,256,2,16,42,54,98,37,4,3,5,990
"De 35 a 39 años (196)",285,284,4,12,17,40,116,63,23,9,1,1378
"De 40 a 44 años (197)",281,280,2,5,15,31,77,78,47,25,1,1644
"De 45 a 49 años (198)",266,266,4,5,11,23,72,71,56,24,,1604
"De 50 y más años (199)",1138,1135,20,26,46,56,206,290,250,241,3,7948
"Viudo(a) (200)",869,859,28,33,49,68,173,203,149,156,10,5476
"De 20 a 24 años (203)",7,7,1,3,2,,1,,,,,11
"De 25 a 29 años (204)",6,6,,1,3,1,,1,,,,16
"De 30 a 34 años (205)",5,5,,,,2,1,2,,,,25
"De 35 a 39 años (206)",18,16,,,2,3,3,7,1,,2,78
"De 40 a 44 años (207)",42,42,2,,4,8,14,10,3,1,,195
"De 45 a 49 años (208)",34,34,1,1,,2,9,10,7,4,,217
"De 50 y más años (209)",757,749,24,28,38,52,145,173,138,151,8,4934
"Divorciado(a) (210)",35,35,1,6,3,4,8,6,6,1,,160
"De 20 a 24 años (213)",5,5,,4,1,,,,,,,6
"De 25 a 29 años (214)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (215)",2,2,,,,,1,1,,,,10
"De 35 a 39 años (216)",2,2,,,,,1,1,,,,10
"De 40 a 44 años (217)",4,4,,2,,,,1,1,,,16
"De 45 a 49 años (218)",4,4,,,,1,2,,1,,,22
"De 50 y más años (219)",16,16,1,,1,2,4,3,4,1,,91
"Soltero(a) (220)",3985,3700,3136,329,144,65,26,,,,285,916
"De 12 a 14 años (221)",1386,1386,1383,3,,,,,,,,3
"De 15 a 19 años (222)",1320,1320,1266,51,3,,,,,,,57
"De 20 a 24 años (223)",495,391,278,95,16,2,,,,,104,133
"De 25 a 29 años (224)",210,138,55,50,26,6,1,,,,72,124
"De 30 a 34 años (225)",150,105,40,31,18,12,4,,,,45,119
"De 35 a 39 años (226)",102,86,22,20,29,11,4,,,,16,127
"De 40 a 44 años (227)",68,53,13,15,14,7,4,,,,15,80
"De 45 a 49 años (228)",51,44,12,11,12,7,2,,,,7,64
"De 50 y más años (229)",203,177,67,53,26,20,11,,,,26,209
