"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ANTONIO RAYMONDI (000)",16819,4233,12586
"Casa independiente (001)",16664,4211,12453
"Vivienda en casa de vecindad (004)",13,13,
"Choza o cabaña (005)",133,,133
"Vivienda improvisada (006)",4,4,
"Local no dest.para hab. humana (007)",5,5,
