"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",485,12,160,185,102,26
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",7456,167,2377,2679,1936,297
"Otra (034)",16,,6,8,2,
"Ocupación no especificada (035)",873,4,281,338,202,48
,,,,,,
"URBANA (036)",67495,720,23456,25226,15613,2480
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",154,,11,55,72,16
"Profes., científicos e intelectuales (038)",6790,,1303,3423,1941,123
"Técnicos de nivel medio y trab. asimilados (039)",4014,2,1468,1698,766,80
"Jefes y empleados de oficina (040)",2822,,1251,1029,527,15
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",9643,100,2747,3640,2651,505
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2697,11,532,826,939,389
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",13182,54,6456,4621,1766,285
"Obreros construc., conf., papel, fab., instr. (044)",9870,41,3151,3786,2560,332
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",15822,501,5719,5142,3814,646
"Otra (046)",518,,86,277,155,
"Ocupación no especificada (047)",1983,11,732,729,422,89
"Hombres (048)",43318,486,15362,15529,10180,1761
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",111,,7,36,54,14
"Profes., científicos e intelectuales (050)",3250,,556,1544,1056,94
"Técnicos de nivel medio y trab. asimilados (051)",2593,1,911,1101,511,69
"Jefes y empleados de oficina (052)",1537,,608,585,332,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",4443,54,1390,1643,1118,238
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2304,10,445,688,819,342
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",8460,41,4138,2730,1298,253
"Obreros construc., conf., papel, fab., instr. (056)",9400,29,2994,3609,2461,307
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",9553,344,3768,2909,2144,388
"Otra (058)",502,,80,269,153,
"Ocupación no especificada (059)",1165,7,465,415,234,44
"Mujeres (060)",24177,234,8094,9697,5433,719
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",43,,4,19,18,2
"Profes., científicos e intelectuales (062)",3540,,747,1879,885,29
"Técnicos de nivel medio y trab. asimilados (063)",1421,1,557,597,255,11
"Jefes y empleados de oficina (064)",1285,,643,444,195,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",5200,46,1357,1997,1533,267
"Agricult. trabaj. calif.agrop. y pesqueros (066)",393,1,87,138,120,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",4722,13,2318,1891,468,32
"Obreros construc., conf., papel, fab., instr. (068)",470,12,157,177,99,25
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",6269,157,1951,2233,1670,258
"Otra (070)",16,,6,8,2,
"Ocupación no especificada (071)",818,4,267,314,188,45
,,,,,,
"RURAL (072)",7823,58,2656,2752,1936,421
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,1,3,4,2
"Profes., científicos e intelectuales (074)",206,,64,98,44,
"Técnicos de nivel medio y trab. asimilados (075)",186,,89,71,25,1
"Jefes y empleados de oficina (076)",108,,43,39,24,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",403,3,110,180,97,13
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1740,6,259,509,693,273
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",680,2,400,223,49,6
"Obreros construc., conf., papel, fab., instr. (080)",486,1,121,199,154,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3857,46,1522,1373,809,107
"Otra (082)",8,,1,5,2,
"Ocupación no especificada (083)",139,,46,52,35,6
"Hombres (084)",5543,45,1854,1933,1415,296
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,,3,4,1
"Profes., científicos e intelectuales (086)",102,,26,45,31,
"Técnicos de nivel medio y trab. asimilados (087)",137,,58,57,21,1
"Jefes y empleados de oficina (088)",78,,23,34,19,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",200,2,57,99,38,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1330,5,184,396,543,202
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",455,1,259,148,42,5
"Obreros construc., conf., papel, fab., instr. (092)",471,1,118,191,151,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2670,36,1096,927,543,68
"Otra (094)",8,,1,5,2,
"Ocupación no especificada (095)",84,,32,28,21,3
"Mujeres (096)",2280,13,802,819,521,125
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,1,,,1
"Profes., científicos e intelectuales (098)",104,,38,53,13,
"Técnicos de nivel medio y trab. asimilados (099)",49,,31,14,4,
"Jefes y empleados de oficina (100)",30,,20,5,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",203,1,53,81,59,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",410,1,75,113,150,71
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",225,1,141,75,7,1
"Obreros construc., conf., papel, fab., instr. (104)",15,,3,8,3,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1187,10,426,446,266,39
"Ocupación no especificada (107)",55,,14,24,14,3
