"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por mayor (147)",11,,,,,11,,,,,,,
"Comercio al por menor (148)",509,,1,2,,329,,9,,168,,,
"Hoteles y restaurantes (149)",97,,,5,,63,,,,29,,,
"Trans., almac. y comunicaciones (150)",132,,1,1,3,,,,115,12,,,
"Activid.inmobil., empres. y alquileres (152)",42,,2,4,2,19,,1,4,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",44,3,1,2,4,1,,,,23,10,,
"Enseñanza (154)",196,1,191,1,3,,,,,,,,
"Servicios sociales y de salud (155)",21,,3,14,2,1,,,1,,,,
"Otras activ. serv.comun.soc y personales (156)",71,,,9,,3,,,,59,,,
"Hogares privados con servicio doméstico (157)",158,,,,,,,,,158,,,
"Actividad economica no especificada (159)",186,,1,2,1,,,,,1,,181,
"Desocupado (160)",187,,,,,,,,,,,,187
"Hombres (161)",17881,5,148,69,24,132,10463,1237,391,5190,10,71,141
"Agric., ganadería, caza y silvicultura (162)",15224,,1,3,,,10463,,,4757,,,
"Explotación de minas y canteras (164)",363,1,12,26,10,4,,68,33,209,,,
"Industrias manufactureras (165)",1282,,,6,,1,,1150,125,,,,
"Suministro de electricidad, gas y agua (166)",5,,,,,,,5,,,,,
"Construcción (167)",182,,,,1,,,1,115,65,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",198,,1,2,,99,,12,,84,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,,,,,,3,,,,,
"Comercio al por mayor (170)",6,,,,,6,,,,,,,
"Comercio al por menor (171)",189,,1,2,,93,,9,,84,,,
"Hoteles y restaurantes (172)",14,,,3,,6,,,,5,,,
"Trans., almac. y comunicaciones (173)",126,,1,1,3,,,,113,8,,,
"Activid.inmobil., empres. y alquileres (175)",35,,1,4,2,19,,1,4,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",39,3,1,1,4,1,,,,19,10,,
"Enseñanza (177)",132,1,128,1,2,,,,,,,,
"Servicios sociales y de salud (178)",17,,2,12,1,1,,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",42,,,8,,1,,,,33,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",76,,1,2,1,,,,,1,,71,
"Desocupado (183)",141,,,,,,,,,,,,141
"Mujeres (184)",16713,,69,10,3,300,3967,6277,359,5572,,110,46
"Agric., ganadería, caza y silvicultura (185)",9208,,,,,,3964,,,5244,,,
"Pesca (186)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (187)",23,,4,1,,,,,,18,,,
"Industrias manufactureras (188)",6640,,,3,1,,,6277,356,3,,,
"Construcción (190)",7,,,,,,,,1,6,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",325,,,,,241,,,,84,,,
"Comercio al por mayor (193)",5,,,,,5,,,,,,,
"Comercio al por menor (194)",320,,,,,236,,,,84,,,
"Hoteles y restaurantes (195)",83,,,2,,57,,,,24,,,
"Trans., almac. y comunicaciones (196)",6,,,,,,,,2,4,,,
"Activid.inmobil., empres. y alquileres (198)",7,,1,,,,,,,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,,,1,,,,,,4,,,
"Enseñanza (200)",64,,63,,1,,,,,,,,
"Servicios sociales y de salud (201)",4,,1,2,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",29,,,1,,2,,,,26,,,
"Hogares privados con servicio doméstico (203)",153,,,,,,,,,153,,,
"Actividad economica no especificada (205)",110,,,,,,,,,,,110,
"Desocupado (206)",46,,,,,,,,,,,,46
