"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",161,1,,9,29,29,45,29,19
"Jefes y empleados de oficina (040)",123,,,2,33,11,23,17,37
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",826,37,,262,352,46,60,37,32
"Agricult.trabaj. calif.agrop. y pesquros (042)",1102,114,2,612,338,14,11,5,6
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",328,6,,87,160,18,25,11,21
"Obreros. construc., conf., papel, fab., instr (044)",604,8,,132,369,30,23,18,24
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1359,153,4,544,559,41,30,15,13
"Otra (046)",28,,,,4,2,14,4,4
"Ocupación no especificada (047)",109,22,,38,27,7,4,1,10
"Hombres (048)",3683,197,6,1291,1461,150,206,102,270
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",20,,,2,1,3,2,1,11
"Profes., científicos e intelectuales (050)",228,,,,3,11,59,7,148
"Técnicos de nivel medio ytrab.asimilados (051)",103,,,5,17,23,27,21,10
"Jefes y empleados de oficina (052)",54,,,2,16,1,10,8,17
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",331,3,,92,149,24,21,23,19
"Agricult.trabaj. calif.agrop. y pesquros (054)",1052,100,2,586,330,14,10,4,6
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",285,4,,75,143,16,21,8,18
"Obreros. construc., conf., papel, fab., instr (056)",597,8,,131,366,28,23,17,24
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",938,78,4,385,415,24,17,8,7
"Otra (058)",27,,,,4,2,13,4,4
"Ocupación no especificada (059)",48,4,,13,17,4,3,1,6
"Mujeres (060)",1400,144,,397,423,71,143,49,173
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",6,,,,,2,2,1,1
"Profes., científicos e intelectuales (062)",189,,,,9,7,51,5,117
"Técnicos de nivel medio ytrab.asimilados (063)",58,1,,4,12,6,18,8,9
"Jefes y empleados de oficina (064)",69,,,,17,10,13,9,20
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",495,34,,170,203,22,39,14,13
"Agricult.trabaj. calif.agrop. y pesquros (066)",50,14,,26,8,,1,1,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",43,2,,12,17,2,4,3,3
"Obreros. construc., conf., papel, fab., instr (068)",7,,,1,3,2,,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",421,75,,159,144,17,13,7,6
"Otra (070)",1,,,,,,1,,
"Ocupación no especificada (071)",61,18,,25,10,3,1,,4
,,,,,,,,,
"RURAL (072)",10795,1534,17,6688,2209,83,128,37,99
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",10,,,2,4,,1,,3
"Profes., científicos e intelectuales (074)",115,,,,6,8,38,3,60
"Técnicos de nivel medio ytrab.asimilados (075)",39,1,,4,5,10,11,3,5
"Jefes y empleados de oficina (076)",33,,,,7,5,8,3,10
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",246,21,,111,86,11,7,4,6
"Agricult.trabaj. calif.agrop. y pesquros (078)",6103,946,4,4192,923,17,8,6,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",161,8,,89,47,4,10,3,
"Obreros. construc., conf., papel, fab., instr (080)",226,6,,84,109,8,13,4,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",3685,501,12,2118,991,18,30,9,6
"Otra (082)",1,,,,,,1,,
"Ocupación no especificada (083)",176,51,1,88,31,2,1,2,
"Hombres (084)",9258,1107,11,5943,1949,61,88,29,70
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",5,,,1,2,,,,2
"Profes., científicos e intelectuales (086)",77,,,,4,5,24,1,43
"Técnicos de nivel medio ytrab.asimilados (087)",26,,,4,3,9,4,3,3
"Jefes y empleados de oficina (088)",18,,,,4,3,2,3,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",106,5,,45,45,4,2,1,4
"Agricult.trabaj. calif.agrop. y pesquros (090)",5849,837,4,4071,902,17,8,5,5
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",138,1,,78,44,3,10,2,
"Obreros. construc., conf., papel, fab., instr (092)",224,6,,84,107,8,13,4,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2779,256,7,1638,829,12,23,9,5
"Otra (094)",1,,,,,,1,,
"Ocupación no especificada (095)",35,2,,22,9,,1,1,
"Mujeres (096)",1537,427,6,745,260,22,40,8,29
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",5,,,1,2,,1,,1
"Profes., científicos e intelectuales (098)",38,,,,2,3,14,2,17
"Técnicos de nivel medio ytrab.asimilados (099)",13,1,,,2,1,7,,2
"Jefes y empleados de oficina (100)",15,,,,3,2,6,,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",140,16,,66,41,7,5,3,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",254,109,,121,21,,,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",23,7,,11,3,1,,1,
"Obreros. construc., conf., papel, fab., instr (104)",2,,,,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",906,245,5,480,162,6,7,,1
"Ocupación no especificada (107)",141,49,1,66,22,2,,1,
