"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"URBANA (036)",84924,4191,75,19880,31662,5764,12085,3729,7538
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",153,1,,2,15,9,54,15,57
"Profes., científicos e intelectuales (038)",7919,,,,274,433,2909,703,3600
"Técnicos de nivel medio ytrab.asimilados (039)",4041,13,1,97,758,608,1590,374,600
"Jefes y empleados de oficina (040)",2958,3,,47,746,364,982,304,512
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",16163,694,9,3691,6756,1335,2054,764,860
"Agricult.trabaj. calif.agrop. y pesquros (042)",8523,1066,8,3652,2878,239,328,139,213
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",7400,222,10,1655,3366,548,1012,255,332
"Obreros. construc., conf., papel, fab., instr (044)",10968,303,4,2162,5611,840,1139,429,480
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",24161,1780,42,8095,10413,1174,1476,615,566
"Otra (046)",787,,,,167,62,352,47,159
"Ocupación no especificada (047)",1851,109,1,479,678,152,189,84,159
"Hombres (048)",60786,3055,54,15006,25122,3847,6667,2533,4502
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",94,1,,2,12,6,29,10,34
"Profes., científicos e intelectuales (050)",3324,,,,86,169,963,365,1741
"Técnicos de nivel medio ytrab.asimilados (051)",2530,7,1,67,579,427,817,258,374
"Jefes y empleados de oficina (052)",1486,1,,29,487,169,371,151,278
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",8447,252,5,1697,4000,673,892,453,475
"Agricult.trabaj. calif.agrop. y pesquros (054)",8265,1020,8,3549,2807,228,316,134,203
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",6386,187,8,1402,2947,471,858,217,296
"Obreros. construc., conf., papel, fab., instr (056)",10758,292,4,2130,5528,813,1109,416,466
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",17826,1253,28,5921,8145,764,879,444,392
"Otra (058)",753,,,,162,59,334,46,152
"Ocupación no especificada (059)",917,42,,209,369,68,99,39,91
"Mujeres (060)",24138,1136,21,4874,6540,1917,5418,1196,3036
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",59,,,,3,3,25,5,23
"Profes., científicos e intelectuales (062)",4595,,,,188,264,1946,338,1859
"Técnicos de nivel medio ytrab.asimilados (063)",1511,6,,30,179,181,773,116,226
"Jefes y empleados de oficina (064)",1472,2,,18,259,195,611,153,234
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",7716,442,4,1994,2756,662,1162,311,385
"Agricult.trabaj. calif.agrop. y pesquros (066)",258,46,,103,71,11,12,5,10
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",1014,35,2,253,419,77,154,38,36
"Obreros. construc., conf., papel, fab., instr (068)",210,11,,32,83,27,30,13,14
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",6335,527,14,2174,2268,410,597,171,174
"Otra (070)",34,,,,5,3,18,1,7
"Ocupación no especificada (071)",934,67,1,270,309,84,90,45,68
,,,,,,,,,
"RURAL (072)",8544,925,17,4587,2482,141,233,60,99
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",10,,,3,1,1,,,5
"Profes., científicos e intelectuales (074)",103,,,,3,12,43,11,34
"Técnicos de nivel medio ytrab.asimilados (075)",65,,,3,22,10,23,1,6
"Jefes y empleados de oficina (076)",44,,,6,23,2,9,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",356,31,,170,112,15,17,6,5
"Agricult.trabaj. calif.agrop. y pesquros (078)",2793,415,3,1686,600,25,41,11,12
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",170,12,1,77,52,6,14,3,5
"Obreros. construc., conf., papel, fab., instr (080)",232,5,1,96,108,9,7,2,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",4473,442,12,2442,1423,56,62,20,16
"Otra (082)",39,,,,14,,14,3,8
"Ocupación no especificada (083)",259,20,,104,124,5,3,2,1
"Hombres (084)",7552,822,17,4117,2207,114,159,42,74
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",6,,,3,1,,,,2
"Profes., científicos e intelectuales (086)",44,,,,,4,18,2,20
"Técnicos de nivel medio ytrab.asimilados (087)",33,,,2,12,9,5,,5
"Jefes y empleados de oficina (088)",31,,,6,17,1,5,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",182,12,,83,64,7,8,5,3
"Agricult.trabaj. calif.agrop. y pesquros (090)",2713,400,3,1640,584,24,39,11,12
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",141,8,1,65,43,6,13,,5
"Obreros. construc., conf., papel, fab., instr (092)",229,5,1,95,108,8,6,2,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",3934,385,12,2153,1255,50,49,18,12
"Otra (094)",39,,,,14,,14,3,8
"Ocupación no especificada (095)",200,12,,70,109,5,2,1,1
"Mujeres (096)",992,103,,470,275,27,74,18,25
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",4,,,,,1,,,3
"Profes., científicos e intelectuales (098)",59,,,,3,8,25,9,14
"Técnicos de nivel medio ytrab.asimilados (099)",32,,,1,10,1,18,1,1
"Jefes y empleados de oficina (100)",13,,,,6,1,4,1,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",174,19,,87,48,8,9,1,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",80,15,,46,16,1,2,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",29,4,,12,9,,1,3,
"Obreros. construc., conf., papel, fab., instr (104)",3,,,1,,1,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",539,57,,289,168,6,13,2,4
"Ocupación no especificada (107)",59,8,,34,15,,1,1,
