"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",185,,,2,59,83,12,29
"De 50 y más años (049)",3334,333,679,871,603,164,6,678
"Divorciado(a) (050)",234,7,9,32,60,40,23,63
"De 20 a 24 años (053)",4,,,,,,1,3
"De 25 a 29 años (054)",5,,,,,,4,1
"De 30 a 34 años (055)",16,,,,,3,6,7
"De 35 a 39 años (056)",19,,,,1,8,5,5
"De 40 a 44 años (057)",29,,,,12,9,2,6
"De 45 a 49 años (058)",27,,,,8,8,5,6
"De 50 y más años (059)",134,7,9,32,39,12,,35
"Soltero(a) (060)",6485,30,68,128,307,679,1479,3794
"De 12 a 14 años (061)",11,,,,,,3,8
"De 15 a 19 años (062)",219,,,,,,147,72
"De 20 a 24 años (063)",1426,,,,,8,433,985
"De 25 a 29 años (064)",1383,,,,,52,387,944
"De 30 a 34 años (065)",959,,,,3,149,284,523
"De 35 a 39 años (066)",643,,,,18,176,143,306
"De 40 a 44 años (067)",530,,,,56,134,64,276
"De 45 a 49 años (068)",391,,,5,66,104,18,198
"De 50 y más años (069)",923,30,68,123,164,56,,482
,,,,,,,,
"URBANA (080)",46482,447,1378,2968,5361,9178,16064,11086
"De 12 a 14 años (081)",50,,,,,,6,44
"De 15 a 19 años (082)",1225,,,,,,730,495
"De 20 a 24 años (083)",4992,,,,,21,2930,2041
"De 25 a 29 años (084)",6121,,,,,341,3849,1931
"De 30 a 34 años (085)",6081,,,,4,1038,3702,1337
"De 35 a 39 años (086)",5684,,,,79,1829,2727,1049
"De 40 a 44 años (087)",5002,,,,402,2181,1576,843
"De 45 a 49 años (088)",3941,,,32,843,1926,484,656
"De 50 y más años (089)",13386,447,1378,2936,4033,1842,60,2690
"Conviviente (090)",14980,13,56,215,660,2488,8291,3257
"De 12 a 14 años (091)",32,,,,,,3,29
"De 15 a 19 años (092)",860,,,,,,512,348
"De 20 a 24 años (093)",2828,,,,,7,1945,876
"De 25 a 29 años (094)",3102,,,,,175,2232,695
"De 30 a 34 años (095)",2669,,,,,444,1779,446
"De 35 a 39 años (096)",2031,,,,15,588,1110,318
"De 40 a 44 años (097)",1384,,,,86,557,558,183
"De 45 a 49 años (098)",791,,,4,137,392,137,121
"De 50 y más años (099)",1283,13,56,211,422,325,15,241
"Separado(a) (100)",3695,20,67,203,504,954,1141,806
"De 12 a 14 años (101)",3,,,,,,1,2
"De 15 a 19 años (102)",104,,,,,,62,42
"De 20 a 24 años (103)",335,,,,,6,212,117
"De 25 a 29 años (104)",432,,,,,36,282,114
"De 30 a 34 años (105)",465,,,,1,129,234,101
"De 35 a 39 años (106)",507,,,,13,208,194,92
"De 40 a 44 años (107)",449,,,,57,207,113,72
"De 45 a 49 años (108)",406,,,5,94,200,36,71
"De 50 y más años (109)",994,20,67,198,339,168,7,195
"Casado(a) (110)",18645,111,633,1693,3291,4787,5208,2922
"De 12 a 14 años (111)",6,,,,,,,6
"De 15 a 19 años (112)",63,,,,,,27,36
"De 20 a 24 años (113)",548,,,,,3,383,162
"De 25 a 29 años (114)",1346,,,,,79,978,289
"De 30 a 34 años (115)",2057,,,,,324,1413,320
"De 35 a 39 años (116)",2484,,,,31,838,1265,350
"De 40 a 44 años (117)",2554,,,,187,1224,829,314
"De 45 a 49 años (118)",2208,,,17,495,1164,281,251
"De 50 y más años (119)",7379,111,633,1676,2578,1155,32,1194
"Viudo(a) (120)",3226,271,558,714,579,313,105,686
"De 15 a 19 años (122)",4,,,,,,,4
"De 20 a 24 años (123)",14,,,,,,6,8
"De 25 a 29 años (124)",26,,,,,2,17,7
"De 30 a 34 años (125)",46,,,,,11,21,14
"De 35 a 39 años (126)",76,,,,2,35,28,11
"De 40 a 44 años (127)",113,,,,12,61,19,21
"De 45 a 49 años (128)",161,,,2,52,70,8,29
"De 50 y más años (129)",2786,271,558,712,513,134,6,592
"Divorciado(a) (130)",206,5,8,28,55,35,21,54
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",5,,,,,,4,1
"De 30 a 34 años (135)",14,,,,,3,6,5
"De 35 a 39 años (136)",18,,,,1,7,5,5
"De 40 a 44 años (137)",20,,,,9,6,1,4
"De 45 a 49 años (138)",26,,,,8,8,5,5
"De 50 y más años (139)",122,5,8,28,37,11,,33
"Soltero(a) (140)",5730,27,56,115,272,601,1298,3361
"De 12 a 14 años (141)",9,,,,,,2,7
"De 15 a 19 años (142)",194,,,,,,129,65
"De 20 a 24 años (143)",1266,,,,,5,384,877
"De 25 a 29 años (144)",1210,,,,,49,336,825
"De 30 a 34 años (145)",830,,,,3,127,249,451
"De 35 a 39 años (146)",568,,,,17,153,125,273
"De 40 a 44 años (147)",482,,,,51,126,56,249
"De 45 a 49 años (148)",349,,,4,57,92,17,179
"De 50 y más años (149)",822,27,56,111,144,49,,435
,,,,,,,,
"RURAL (160)",8347,92,330,635,1092,1660,3009,1529
"De 12 a 14 años (161)",7,,,,,,2,5
"De 15 a 19 años (162)",202,,,,,,127,75
"De 20 a 24 años (163)",857,,,,,8,562,287
"De 25 a 29 años (164)",1058,,,,,49,731,278
"De 30 a 34 años (165)",1062,,,,1,186,675,200
"De 35 a 39 años (166)",993,,,,19,335,513,126
"De 40 a 44 años (167)",799,,,,70,357,266,106
"De 45 a 49 años (168)",680,,,5,160,338,108,69
"De 50 y más años (169)",2689,92,330,630,842,387,25,383
"Conviviente (170)",2819,4,9,38,154,499,1659,456
"De 12 a 14 años (171)",5,,,,,,1,4
"De 15 a 19 años (172)",152,,,,,,95,57
"De 20 a 24 años (173)",524,,,,,2,382,140
"De 25 a 29 años (174)",575,,,,,33,446,96
"De 30 a 34 años (175)",510,,,,,87,364,59
"De 35 a 39 años (176)",382,,,,8,109,231,34
"De 40 a 44 años (177)",225,,,,16,93,94,22
"De 45 a 49 años (178)",177,,,2,33,95,37,10
"De 50 y más años (179)",269,4,9,36,97,80,9,34
"Separado(a) (180)",564,,15,32,69,139,195,114
"De 15 a 19 años (182)",19,,,,,,11,8
"De 20 a 24 años (183)",56,,,,,1,44,11
"De 25 a 29 años (184)",66,,,,,5,43,18
"De 30 a 34 años (185)",75,,,,,15,40,20
"De 35 a 39 años (186)",68,,,,1,26,32,9
"De 40 a 44 años (187)",63,,,,5,33,14,11
"De 45 a 49 años (188)",55,,,,8,29,11,7
"De 50 y más años (189)",162,,15,32,55,30,,30
"Casado(a) (190)",3560,21,172,389,732,876,949,421
"De 15 a 19 años (192)",6,,,,,,3,3
"De 20 a 24 años (193)",112,,,,,2,84,26
"De 25 a 29 años (194)",240,,,,,7,189,44
"De 30 a 34 años (195)",335,,,,1,60,230,44
"De 35 a 39 años (196)",455,,,,9,169,227,50
"De 40 a 44 años (197)",434,,,,41,210,145,38
"De 45 a 49 años (198)",381,,,2,103,189,55,32
"De 50 y más años (199)",1597,21,172,387,578,239,16,184
"Viudo(a) (200)",621,62,121,159,97,63,23,96
"De 20 a 24 años (203)",2,,,,,,2,
"De 25 a 29 años (204)",4,,,,,1,2,1
"De 30 a 34 años (205)",11,,,,,2,6,3
"De 35 a 39 años (206)",12,,,,,7,5,
"De 40 a 44 años (207)",20,,,,,10,4,6
"De 45 a 49 años (208)",24,,,,7,13,4,
"De 50 y más años (209)",548,62,121,159,90,30,,86
"Divorciado(a) (210)",28,2,1,4,5,5,2,9
"De 20 a 24 años (213)",3,,,,,,1,2
"De 30 a 34 años (215)",2,,,,,,,2
"De 35 a 39 años (216)",1,,,,,1,,
"De 40 a 44 años (217)",9,,,,3,3,1,2
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",12,2,1,4,2,1,,2
"Soltero(a) (220)",755,3,12,13,35,78,181,433
"De 12 a 14 años (221)",2,,,,,,1,1
"De 15 a 19 años (222)",25,,,,,,18,7
"De 20 a 24 años (223)",160,,,,,3,49,108
"De 25 a 29 años (224)",173,,,,,3,51,119
"De 30 a 34 años (225)",129,,,,,22,35,72
"De 35 a 39 años (226)",75,,,,1,23,18,33
"De 40 a 44 años (227)",48,,,,5,8,8,27
"De 45 a 49 años (228)",42,,,1,9,12,1,19
"De 50 y más años (229)",101,3,12,12,20,7,,47
