"CUADRO Nº 6: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES Y TOTAL DE OCUPANTES PRESENTES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",TOTAL,,URBANA,,RURAL,
,"VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES"
,,,,,,
"Provincia ANTONIO RAYMONDI (000)",3951,16819,1068,4233,2883,12586
"Casa independiente (001)",3914,16664,1062,4211,2852,12453
"Vivienda en casa de vecindad (004)",4,13,4,13,,
"Choza o cabaña (005)",31,133,,,31,133
"Vivienda improvisada (006)",1,4,1,4,,
"Local no dest.para hab. humana (007)",1,5,1,5,,
