"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",762,56,384,168,127,27
"Ocupación no especificada (037)",237,,93,80,51,13
"Desocupado (038)",285,13,194,57,14,7
,,,,,,
"URBANA (039)",2823,44,996,1033,619,131
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",11,,1,7,3,
"Profes., científicos e intelectuales (041)",209,,65,105,39,
"Técnicos de nivel medio y trab.asimilados (042)",76,,31,35,8,2
"Jefes y empleados de oficina (043)",57,,23,26,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",463,4,113,197,119,30
"Agricult.trabaj. calif. agrop. y pesqueros (045)",762,,189,303,216,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",124,2,45,45,25,7
"Obreros construc., conf., papel, fab., instr. (047)",156,,45,63,45,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",648,28,306,168,119,27
"Otra (049)",16,,3,11,2,
"Ocupación no especificada (050)",57,,28,15,11,3
"Desocupado (051)",244,10,147,58,24,5
"Hombres (052)",2079,27,718,749,478,107
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",9,,,6,3,
"Profes., científicos e intelectuales (054)",99,,28,50,21,
"Técnicos de nivel medio y trab.asimilados (055)",52,,20,26,5,1
"Jefes y empleados de oficina (056)",32,,12,14,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",219,3,49,93,59,15
"Agricult.trabaj. calif. agrop. y pesqueros (058)",727,,183,284,206,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",88,2,32,30,18,6
"Obreros construc., conf., papel, fab., instr. (060)",155,,44,63,45,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",483,17,232,127,84,23
"Otra (062)",16,,3,11,2,
"Ocupación no especificada (063)",27,,14,5,7,1
"Desocupado (064)",172,5,101,40,22,4
"Mujeres (065)",744,17,278,284,141,24
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,1,1,,
"Profes., científicos e intelectuales (067)",110,,37,55,18,
"Técnicos de nivel medio y trab.asimilados (068)",24,,11,9,3,1
"Jefes y empleados de oficina (069)",25,,11,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",244,1,64,104,60,15
"Agricult.trabaj. calif. agrop. y pesqueros (071)",35,,6,19,10,
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",36,,13,15,7,1
"Obreros construc., conf., papel, fab., instr. (073)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",165,11,74,41,35,4
"Ocupación no especificada (076)",30,,14,10,4,2
"Desocupado (077)",72,5,46,18,2,1
,,,,,,
"RURAL (078)",14743,425,6143,4312,2863,1000
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,,5,4,
"Profes., científicos e intelectuales (080)",115,,57,42,15,1
"Técnicos de nivel medio y trab.asimilados (081)",37,,23,11,3,
"Jefes y empleados de oficina (082)",17,,11,3,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",285,2,102,102,62,17
"Agricult.trabaj. calif. agrop. y pesqueros (084)",8195,,2462,2856,2082,795
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",177,3,63,58,41,12
"Obreros construc., conf., papel, fab., instr. (086)",175,,59,67,46,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4833,386,2893,945,482,127
"Ocupación no especificada (089)",244,,88,84,56,16
"Desocupado (090)",656,34,385,139,69,29
"Hombres (091)",13037,369,5333,3875,2550,910
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,,5,4,
"Profes., científicos e intelectuales (093)",66,,27,26,12,1
"Técnicos de nivel medio y trab.asimilados (094)",21,,10,8,3,
"Jefes y empleados de oficina (095)",7,,3,2,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",116,1,42,37,27,9
"Agricult.trabaj. calif. agrop. y pesqueros (097)",7862,,2345,2771,1987,759
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",66,1,18,27,14,6
"Obreros construc., conf., papel, fab., instr. (099)",174,,59,67,45,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4236,341,2583,818,390,104
"Ocupación no especificada (102)",37,,9,14,9,5
"Desocupado (103)",443,26,237,100,57,23
"Mujeres (104)",1706,56,810,437,313,90
"Profes., científicos e intelectuales (106)",49,,30,16,3,
"Técnicos de nivel medio y trab.asimilados (107)",16,,13,3,,
"Jefes y empleados de oficina (108)",10,,8,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",169,1,60,65,35,8
"Agricult.trabaj. calif. agrop. y pesqueros (110)",333,,117,85,95,36
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",111,2,45,31,27,6
"Obreros construc., conf., papel, fab., instr. (112)",1,,,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",597,45,310,127,92,23
"Ocupación no especificada (115)",207,,79,70,47,11
"Desocupado (116)",213,8,148,39,12,6
