"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (119)",80,2,13,61,,4,,
"Suministro de electricidad, gas y agua (120)",1,1,,,,,,
"Construcción (121)",9,2,3,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",580,71,,419,5,85,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,3,,3,,1,,
"Comercio al por mayor (124)",11,3,,6,,2,,
"Comercio al por menor (125)",562,65,,410,5,82,,
"Hoteles y restaurantes (126)",248,57,2,156,7,26,,
"Trans., almac. y comunicaciones (127)",28,19,2,3,1,3,,
"Intermediación financiera (128)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (129)",35,28,1,5,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",56,43,13,,,,,
"Enseñanza (131)",522,471,,50,,1,,
"Servicios sociales y de salud (132)",90,79,,10,1,,,
"Otras activ. serv.comun.soc y personales (133)",94,49,6,36,1,2,,
"Hogares privados con servicio doméstico (134)",261,,,,,,261,
"Actividad economica no especificada (136)",113,33,9,50,1,20,,
"Desocupado (137)",71,,,,,,,71
,,,,,,,,
"RURAL (138)",15878,328,2376,9069,79,3111,272,643
"Agric., ganadería, caza y silvicultura (139)",12610,2,1603,8140,64,2801,,
"Explotación de minas y canteras (141)",209,,181,20,3,5,,
"Industrias manufactureras (142)",387,2,141,221,4,19,,
"Suministro de electricidad, gas y agua (143)",13,3,5,5,,,,
"Construcción (144)",427,1,319,46,4,57,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",317,19,4,262,,32,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",16,2,4,9,,1,,
"Comercio al por mayor (147)",10,,,10,,,,
"Comercio al por menor (148)",291,17,,243,,31,,
"Hoteles y restaurantes (149)",117,33,15,53,3,13,,
"Trans., almac. y comunicaciones (150)",98,19,35,41,,3,,
"Intermediación financiera (151)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (152)",22,12,6,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",61,18,43,,,,,
"Enseñanza (154)",213,168,,45,,,,
"Servicios sociales y de salud (155)",29,19,2,8,,,,
"Otras activ. serv.comun.soc y personales (156)",52,21,5,23,,3,,
"Hogares privados con servicio doméstico (157)",272,,,,,,272,
"Actividad economica no especificada (159)",406,9,17,201,1,178,,
"Desocupado (160)",643,,,,,,,643
"Hombres (161)",13776,174,2159,8344,73,2539,19,468
"Agric., ganadería, caza y silvicultura (162)",11830,2,1472,7849,63,2444,,
"Explotación de minas y canteras (164)",188,,161,20,3,4,,
"Industrias manufactureras (165)",272,1,113,149,2,7,,
"Suministro de electricidad, gas y agua (166)",13,3,5,5,,,,
"Construcción (167)",416,1,309,46,4,56,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",175,10,4,148,,13,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",15,2,4,8,,1,,
"Comercio al por mayor (170)",8,,,8,,,,
"Comercio al por menor (171)",152,8,,132,,12,,
"Hoteles y restaurantes (172)",25,5,9,8,,3,,
"Trans., almac. y comunicaciones (173)",92,16,33,40,,3,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",20,10,6,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",52,15,37,,,,,
"Enseñanza (177)",105,87,,18,,,,
"Servicios sociales y de salud (178)",19,10,2,7,,,,
"Otras activ. serv.comun.soc y personales (179)",16,11,2,3,,,,
"Hogares privados con servicio doméstico (180)",19,,,,,,19,
"Actividad economica no especificada (182)",65,2,6,47,1,9,,
"Desocupado (183)",468,,,,,,,468
"Mujeres (184)",2102,154,217,725,6,572,253,175
"Agric., ganadería, caza y silvicultura (185)",780,,131,291,1,357,,
"Explotación de minas y canteras (187)",21,,20,,,1,,
"Industrias manufactureras (188)",115,1,28,72,2,12,,
"Construcción (190)",11,,10,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",142,9,,114,,19,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",2,,,2,,,,
"Comercio al por menor (194)",139,9,,111,,19,,
"Hoteles y restaurantes (195)",92,28,6,45,3,10,,
"Trans., almac. y comunicaciones (196)",6,3,2,1,,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,3,6,,,,,
"Enseñanza (200)",108,81,,27,,,,
"Servicios sociales y de salud (201)",10,9,,1,,,,
"Otras activ. serv.comun.soc y personales (202)",36,10,3,20,,3,,
"Hogares privados con servicio doméstico (203)",253,,,,,,253,
"Actividad economica no especificada (205)",341,7,11,154,,169,,
"Desocupado (206)",175,,,,,,,175
