"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia LAURICOCHA (000)",11482,2866,8616
"Casa independiente (001)",10113,2843,7270
"Vivienda en casa de vecindad (004)",13,13,
"Choza o cabaña (005)",1338,,1338
"Vivienda improvisada (006)",8,8,
"Local no dest.para hab. humana (007)",8,1,7
"Otro tipo (008)",2,1,1
