"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",237,,,2,4,5,,,178,48,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",59,,5,14,14,8,,,3,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",148,19,4,4,37,1,,,6,73,4,,
"Enseñanza (154)",127,,106,,13,,,,,8,,,
"Servicios sociales y de salud (155)",38,,9,21,2,2,,2,1,1,,,
"Otras activ. serv.comun.soc y personales (156)",94,,16,28,5,3,,,2,40,,,
"Hogares privados con servicio doméstico (157)",162,,,,,,,,,162,,,
"Actividad economica no especificada (159)",140,,,,1,,,,,,,139,
"Desocupado (160)",578,,,,,,,,,,,,578
"Hombres (161)",6519,17,92,61,61,113,3571,203,315,1576,4,36,470
"Agric., ganadería, caza y silvicultura (162)",4735,,2,1,,,3571,,1,1160,,,
"Pesca (163)",4,,,,,,,,,4,,,
"Explotación de minas y canteras (164)",86,,3,,1,,,46,2,34,,,
"Industrias manufactureras (165)",139,,,1,,,,130,3,5,,,
"Suministro de electricidad, gas y agua (166)",8,,,,2,,,2,1,3,,,
"Construcción (167)",270,,1,3,3,,,4,116,143,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",171,,2,5,,82,,19,5,58,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",22,,1,,,3,,15,3,,,,
"Comercio al por mayor (170)",11,,,1,,8,,,2,,,,
"Comercio al por menor (171)",138,,1,4,,71,,4,,58,,,
"Hoteles y restaurantes (172)",31,,,2,2,16,,,,11,,,
"Trans., almac. y comunicaciones (173)",228,,,,3,5,,,175,45,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",48,,3,10,11,8,,,3,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",125,17,2,2,23,1,,,6,70,4,,
"Enseñanza (177)",76,,59,,11,,,,,6,,,
"Servicios sociales y de salud (178)",20,,4,10,1,1,,2,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",69,,16,27,2,,,,2,22,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",37,,,,1,,,,,,,36,
"Desocupado (183)",470,,,,,,,,,,,,470
"Mujeres (184)",1628,2,56,21,26,180,338,31,5,758,,103,108
"Agric., ganadería, caza y silvicultura (185)",826,,,,,,338,,,488,,,
"Explotación de minas y canteras (187)",3,,,,,,,3,,,,,
"Industrias manufactureras (188)",28,,,,,,,27,1,,,,
"Construcción (190)",13,,,,,,,1,1,11,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",190,,,,1,131,,,,58,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",11,,,,,10,,,,1,,,
"Comercio al por menor (194)",178,,,,1,120,,,,57,,,
"Hoteles y restaurantes (195)",59,,,1,1,45,,,,12,,,
"Trans., almac. y comunicaciones (196)",9,,,2,1,,,,3,3,,,
"Activid.inmobil., empres. y alquileres (198)",11,,2,4,3,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",23,2,2,2,14,,,,,3,,,
"Enseñanza (200)",51,,47,,2,,,,,2,,,
"Servicios sociales y de salud (201)",18,,5,11,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",25,,,1,3,3,,,,18,,,
"Hogares privados con servicio doméstico (203)",161,,,,,,,,,161,,,
"Actividad economica no especificada (205)",103,,,,,,,,,,,103,
"Desocupado (206)",108,,,,,,,,,,,,108
