"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por menor (124)",182,6,,142,1,33,,
"Hoteles y restaurantes (125)",69,12,3,44,1,9,,
"Trans., almac. y comunicaciones (126)",8,5,1,2,,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",15,12,,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",33,31,2,,,,,
"Enseñanza (130)",223,203,,20,,,,
"Servicios sociales y de salud (131)",34,33,,1,,,,
"Otras activ. serv.comun.soc y personales (132)",22,6,1,14,,1,,
"Hogares privados con servicio doméstico (133)",43,,,,,,43,
"Actividad economica no especificada (135)",50,14,7,18,,11,,
,,,,,,,,
"RURAL (136)",1097,84,202,515,3,196,6,91
"Agric., ganadería, caza y silvicultura (137)",700,1,144,382,2,171,,
"Explotación de minas y canteras (139)",28,,3,20,,5,,
"Industrias manufactureras (140)",17,1,4,11,1,,,
"Construcción (142)",38,,24,10,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",56,2,,48,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",2,,,2,,,,
"Comercio al por mayor (145)",1,,,1,,,,
"Comercio al por menor (146)",53,2,,45,,6,,
"Hoteles y restaurantes (147)",11,1,,9,,1,,
"Trans., almac. y comunicaciones (148)",7,3,,4,,,,
"Activid.inmobil., empres. y alquileres (150)",3,1,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",17,10,7,,,,,
"Enseñanza (152)",55,51,,4,,,,
"Servicios sociales y de salud (153)",6,6,,,,,,
"Otras activ. serv.comun.soc y personales (154)",6,2,,4,,,,
"Hogares privados con servicio doméstico (155)",6,,,,,,6,
"Actividad economica no especificada (157)",56,6,20,21,,9,,
"Desocupado (158)",91,,,,,,,91
"Hombres (159)",832,49,172,416,2,119,,74
"Agric., ganadería, caza y silvicultura (160)",556,,121,332,1,102,,
"Explotación de minas y canteras (162)",28,,3,20,,5,,
"Industrias manufactureras (163)",14,1,4,8,1,,,
"Construcción (165)",36,,22,10,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",28,,,24,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",2,,,2,,,,
"Comercio al por mayor (168)",1,,,1,,,,
"Comercio al por menor (169)",25,,,21,,4,,
"Hoteles y restaurantes (170)",2,1,,1,,,,
"Trans., almac. y comunicaciones (171)",7,3,,4,,,,
"Activid.inmobil., empres. y alquileres (173)",3,1,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",12,7,5,,,,,
"Enseñanza (175)",30,27,,3,,,,
"Servicios sociales y de salud (176)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (177)",3,1,,2,,,,
"Actividad economica no especificada (180)",35,4,17,10,,4,,
"Desocupado (181)",74,,,,,,,74
"Mujeres (182)",265,35,30,99,1,77,6,17
"Agric., ganadería, caza y silvicultura (183)",144,1,23,50,1,69,,
"Industrias manufactureras (186)",3,,,3,,,,
"Construcción (188)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",28,2,,24,,2,,
"Comercio al por menor (192)",28,2,,24,,2,,
"Hoteles y restaurantes (193)",9,,,8,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",5,3,2,,,,,
"Enseñanza (198)",25,24,,1,,,,
"Servicios sociales y de salud (199)",2,2,,,,,,
"Otras activ. serv.comun.soc y personales (200)",3,1,,2,,,,
"Hogares privados con servicio doméstico (201)",6,,,,,,6,
"Actividad economica no especificada (203)",21,2,3,11,,5,,
